Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,district_code,school_code,,,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-ieff-q1,t-ieff-q2,t-ieff-q3,t-ieff-q4,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,"t-inle-q2",t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-curv-q1,t-curv-q2,t-curv-q3,t-curv-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,#N/A,t-sach-q2,t-sach-q3,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3,,,,
2021-04-06 15:35:11,2021-04-06 15:47:47,0,50.207.254.128,100,756,1,2021-04-06 15:47:48,R_2EaxARgLuUHhmRD,,,,,45.51919556,-122.6901016,anonymous,EN,7,1,2,,4,4,5,4,,5,4,2,3,3,4,4,2,1,1,2,3,2,4,4,4,4,4,4,3,1,1,4,3,4,4,3,3,4,4,2,4,5,4,4,4,2,1,1,3,4,4,3,4,3,4,5,5,,,,3,3,1,2,4,3,3,4,3,3,3,3,2,3,,7,5,
2021-04-06 15:25:15,2021-04-06 15:49:34,0,50.207.254.116,100,1459,1,2021-04-06 15:49:35,R_2qeKTe1iouWqNGa,,,,,42.14759827,-71.5318985,anonymous,EN,7,1,2,,4,4,5,5,5,4,4,2,4,3,4,4,4,4,4,4,4,4,5,5,4,4,5,4,5,2,1,5,4,4,4,4,4,4,4,3,3,4,3,4,4,3,5,5,4,4,4,4,4,4,4,4,5,3,3,2,4,4,3,4,3,3,3,3,4,4,4,5,4,4,Generally high in team spirit,7,7,May want to apply a category labeled N/A
2021-04-06 15:16:45,2021-04-06 15:53:32,0,50.207.254.129,100,2207,1,2021-04-06 15:53:33,R_Z2ljwxnlKjEWZWx,,,,,45.51919556,-122.6901016,anonymous,EN,7,1,2,,5,5,5,4,4,4,3,1,4,5,5,5,2,2,3,2,4,1,4,5,5,5,5,5,4,1,1,5,5,5,5,5,4,4,3,3,4,4,3,3,2,4,3,3,3,3,4,4,5,5,5,5,5,2,2,1,5,4,2,3,4,1,1,4,3,3,2,2,3,3,,9,5,
2021-04-06 15:48:01,2021-04-06 15:58:40,0,50.207.254.116,100,639,1,2021-04-06 15:58:41,R_1nOzrTa2PixIYuh,,,,,42.14759827,-71.5318985,anonymous,EN,7,1,2,,4,4,4,2,2,4,3,2,4,4,4,3,2,3,4,3,4,2,3,3,2,4,3,4,3,2,2,3,4,4,4,3,4,3,3,2,4,3,3,3,3,2,3,3,4,3,3,3,3,4,3,4,5,2,2,1,4,4,1,3,3,2,2,3,3,4,2,2,3,3,,8,5,
2021-04-06 15:23:21,2021-04-06 16:01:37,0,50.207.254.129,100,2296,1,2021-04-06 16:01:38,R_3Jkg7fCpSRaQkqC,,,,,45.51919556,-122.6901016,anonymous,EN,7,1,2,,5,5,5,2,3,3,3,3,5,5,5,5,5,5,5,4,2,5,3,5,5,5,4,5,4,1,2,3,4,4,5,4,5,3,4,4,5,5,5,5,3,2,3,2,5,5,5,5,5,5,4,5,5,2,2,1,5,5,4,5,3,4,4,3,3,1,3,3,4,5,,9,9,
2021-04-06 15:35:43,2021-04-06 16:02:00,0,50.207.254.116,100,1577,1,2021-04-06 16:02:01,R_1pEkfWTHbOmFXd9,,,,,42.14759827,-71.5318985,anonymous,EN,7,1,1,,5,5,4,4,4,4,4,2,4,4,4,4,3,3,4,2,3,3,4,4,3,3,4,4,4,1,1,4,4,3,4,4,4,4,4,3,5,4,3,4,5,3,4,4,4,4,4,4,4,4,4,4,3,3,3,1,4,5,4,5,3,3,3,4,4,4,3,3,4,4,,3,3,"The questions were way too vague. (For example, I did not know how to answer the professional development questions. I seek out professional development on my own. Were these questions referring to professional development provided by the school during contractual meetings?)"
2021-04-06 16:14:15,2021-04-06 16:29:41,0,96.230.205.169,100,926,1,2021-04-06 16:29:42,R_24GXrlYIpecyfDI,,,,,42.14759827,-71.5318985,anonymous,EN,7,1,2,,5,5,5,2,2,3,1,2,5,4,5,5,2,1,1,1,2,1,1,3,1,3,2,1,1,2,2,3,3,4,3,3,2,2,3,4,4,2,4,4,3,1,2,2,3,4,2,2,4,3,5,5,5,2,1,1,1,1,1,1,2,1,1,3,4,3,3,2,3,3,Teachers do not have support with struggling students.  I brought quite a few students to the start team.   I got no viable strategies and felt like I was left to figure out these complex kids on my own while the team decided without me if they would test for sped. ELs don't understand his videos.,5,6,
2021-04-06 19:16:05,2021-04-06 19:23:55,0,76.119.172.29,100,470,1,2021-04-06 19:23:56,R_29jkaTsG0tmoKkv,,,,,42.21870422,-71.53510284,anonymous,EN,7,1,2,,5,5,5,4,4,3,4,2,5,5,4,5,3,3,4,4,2,3,4,5,4,4,5,5,5,1,1,5,5,5,5,4,4,3,4,4,5,4,4,5,4,4,4,4,3,3,3,3,4,4,4,4,5,3,2,4,4,4,4,4,4,4,4,2,4,5,3,4,4,5,,9,6,
2021-04-06 19:21:05,2021-04-06 19:36:12,0,24.62.19.240,100,906,1,2021-04-06 19:36:12,R_3rVtXTz6hf7BZMV,,,,,42.14759827,-71.5318985,anonymous,EN,7,1,1,,5,5,5,4,3,5,4,2,4,5,5,4,4,4,2,5,3,1,5,5,4,3,5,4,5,2,2,4,3,3,4,3,2,2,3,4,4,5,2,4,4,3,4,4,3,5,4,3,3,3,4,5,5,2,3,3,4,4,3,3,4,4,4,3,3,3,4,4,4,5,,6,6,
2021-04-06 19:01:34,2021-04-06 19:51:19,0,96.233.75.245,100,2985,1,2021-04-06 19:51:20,R_31L5dv19tHwYLxq,,,,,42.21870422,-71.53510284,anonymous,EN,7,1,2,,4,4,5,4,4,5,3,2,4,3,4,4,3,3,3,4,3,5,3,4,4,4,5,5,4,3,3,4,3,3,3,3,5,4,4,3,4,4,3,3,3,3,3,3,3,4,4,4,3,3,3,3,5,3,3,3,4,4,4,4,3,3,3,2,3,3,1,2,4,5,,,,
2021-04-06 19:54:40,2021-04-06 20:11:20,0,73.126.181.192,100,999,1,2021-04-06 20:11:20,R_2a9uh4mCy0Q8Gzd,,,,,42.14759827,-71.5318985,anonymous,EN,7,1,1,,5,5,5,4,4,5,3,1,4,5,5,5,3,2,4,3,5,3,4,5,4,4,4,3,4,2,2,5,4,4,4,4,4,4,3,4,5,4,2,4,4,3,3,4,4,4,4,3,3,3,4,4,5,2,2,1,5,5,3,4,3,2,2,4,3,4,3,4,3,4,,7,5,
2021-04-06 20:34:19,2021-04-06 20:44:11,0,173.48.154.131,100,591,1,2021-04-06 20:44:11,R_3O1joRJGowjaE5P,,,,,42.2545929,-71.45639801,anonymous,EN,7,1,2,,5,5,5,4,5,5,4,1,4,4,5,4,4,4,4,4,5,3,5,5,4,4,5,5,4,1,1,5,5,4,4,4,4,4,3,5,5,4,3,4,4,4,4,5,4,4,4,4,5,3,4,5,5,4,4,4,5,5,4,5,5,3,3,4,3,4,4,4,4,5,,8,7,
2021-04-06 20:39:58,2021-04-06 20:53:03,0,47.14.142.112,100,784,1,2021-04-06 20:53:03,R_3PZE1e56qFhJhBi,,,,,42.11529541,-71.66439819,anonymous,EN,7,1,2,,5,5,5,4,4,2,4,1,5,5,5,4,3,3,3,3,4,1,4,5,3,3,3,2,2,3,2,3,2,3,2,3,3,3,2,5,5,5,5,5,3,2,3,3,3,5,3,3,4,5,5,5,5,3,2,1,3,2,1,2,3,3,3,1,3,2,3,3,3,4,,4,6,
2021-04-06 20:51:21,2021-04-06 20:59:24,0,71.233.105.224,100,483,1,2021-04-06 20:59:25,R_af377UhgYdUgzDj,,,,,42.10940552,-71.17590332,anonymous,EN,7,1,2,,4,4,4,2,2,5,3,1,4,5,4,3,2,2,2,1,3,2,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,2,2,4,2,4,4,3,3,3,3,5,2,2,1,3,3,3,3,4,2,2,2,3,3,3,3,3,3,,7,3,
2021-04-07 4:46:01,2021-04-07 4:57:11,0,96.230.223.142,100,670,1,2021-04-07 4:57:12,R_1dKLJn3mEClqCIq,,,,,42.14759827,-71.5318985,anonymous,EN,7,1,4,All of the above,5,5,5,2,2,4,3,2,5,4,5,4,3,3,4,3,4,3,4,4,3,3,4,4,4,2,1,4,4,3,4,3,5,4,4,3,3,3,2,3,4,3,3,3,5,4,4,4,5,4,4,5,4,2,2,1,5,5,4,5,2,3,3,3,4,4,2,2,3,3,,5,4,
2021-04-07 8:02:05,2021-04-07 8:13:13,0,50.207.254.116,100,667,1,2021-04-07 8:13:13,R_2QzizU9gEB5YwoY,,,,,42.14759827,-71.5318985,anonymous,EN,7,1,2,,5,5,5,5,5,5,1,5,5,5,5,5,,3,4,3,4,4,4,5,4,4,5,5,5,3,2,4,4,4,4,4,5,5,5,3,4,5,5,5,5,4,4,4,4,4,4,4,5,5,5,5,4,4,4,2,5,5,4,5,3,3,3,3,4,4,3,4,4,4,,7,7,
2021-04-07 8:44:00,2021-04-07 8:51:09,0,50.207.254.117,100,429,1,2021-04-07 8:51:10,R_3NEwNioyC0dx7Km,,,,,42.14759827,-71.5318985,anonymous,EN,7,1,2,,5,5,5,2,3,3,4,3,4,3,4,4,2,2,3,3,5,3,3,4,2,4,4,4,4,3,3,2,3,4,4,4,4,3,4,3,4,4,4,5,4,3,3,3,3,3,4,4,2,2,2,4,5,3,3,2,4,4,2,3,4,3,3,4,4,4,1,3,2,3,,7,3,
2021-04-07 9:25:45,2021-04-07 9:35:39,0,96.230.202.70,100,594,1,2021-04-07 9:35:39,R_R9mPrlAMfif6cFj,,,,,42.14759827,-71.5318985,anonymous,EN,7,1,2,,5,5,5,4,4,5,4,1,4,4,4,3,3,4,4,4,3,1,3,4,4,4,5,4,5,3,3,4,3,3,4,3,3,4,3,3,3,2,3,3,4,2,2,4,4,4,4,4,4,4,4,4,5,3,3,2,5,4,5,5,4,3,3,3,3,3,4,4,4,5,,9,5,
2021-04-06 15:21:02,2021-04-07 10:14:30,0,50.207.254.128,100,68008,1,2021-04-07 10:14:31,R_2Yn5cw2O2SVNwvm,,,,,45.51919556,-122.6901016,anonymous,EN,7,1,1,,5,5,5,4,4,5,3,1,5,4,4,5,3,3,3,3,4,2,4,3,3,3,4,3,2,3,3,4,4,4,4,3,1,5,1,5,5,5,3,4,3,2,2,3,4,3,4,3,5,5,5,5,5,4,4,4,3,4,3,3,2,3,2,2,3,5,3,3,3,3,,7,7,
2021-04-06 15:21:12,2021-04-07 13:41:03,0,50.207.254.129,100,80391,1,2021-04-07 13:41:04,R_3fTAukfdSGt5N8v,,,,,45.51919556,-122.6901016,anonymous,EN,7,1,2,,5,4,5,3,3,4,3,1,4,3,3,4,4,3,4,3,4,1,4,3,2,2,3,3,3,1,1,4,4,4,4,4,3,3,3,5,5,2,3,4,3,3,4,4,3,3,3,3,3,3,3,3,5,3,3,2,4,3,3,4,3,3,3,3,3,3,3,3,4,4,,6,6,
2021-04-07 14:12:42,2021-04-07 14:22:01,0,216.234.138.153,100,559,1,2021-04-07 14:22:02,R_ZJAYWOTNmogIdQ5,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,1,,5,4,4,4,3,4,3,2,3,3,3,3,2,3,2,2,4,2,3,3,2,2,2,2,2,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,2,1,3,3,1,5,3,4,3,3,3,3,3,2,2,1,4,4,3,3,4,3,3,3,3,3,2,3,2,3,,7,5,
2021-04-07 14:12:41,2021-04-07 14:24:45,0,216.234.138.153,100,724,1,2021-04-07 14:24:46,R_9YbE3Ld23MMr4it,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,1,,5,5,4,4,3,4,4,2,4,4,3,3,3,3,2,2,2,4,4,4,3,4,3,3,2,2,2,4,4,3,4,4,3,3,3,2,2,2,1,3,3,2,3,3,2,5,4,3,4,4,3,5,5,2,2,,4,3,1,2,4,3,3,4,4,2,3,4,3,4,I am a new teacher so it is difficult to really know a lot about the school because of the pandemic. ,6,5,
2021-04-07 14:12:41,2021-04-07 14:25:55,0,216.234.138.153,100,794,1,2021-04-07 14:25:56,R_3im62tAu380v1uY,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,1,,4,4,4,4,4,3,4,2,4,3,4,4,3,4,3,3,2,2,4,4,3,4,3,4,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,4,3,3,4,3,3,4,4,3,3,2,4,4,2,2,1,4,4,4,4,4,2,3,3,3,2,1,4,1,4,,7,4,
2021-04-07 14:12:45,2021-04-07 14:27:13,0,216.234.138.153,100,867,1,2021-04-07 14:27:14,R_2Ys2x037zYl9xnQ,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,1,,5,5,4,4,3,5,2,2,4,4,4,4,3,3,3,3,1,2,5,5,3,3,3,5,4,3,3,4,5,4,3,3,3,3,3,3,3,4,2,1,3,1,4,4,3,2,3,2,3,2,4,5,5,3,2,1,3,2,2,2,3,2,3,3,3,2,3,4,3,4,"I want to clarify that I feel that my principal makes good decisions. She listens to teachers and community members, and provides support as appropriate. She provides incredibly helpful feedback when she observes my classes.  ",3,5,I communicate with parents regularly.  I am in contact with different families daily. That was not a response option.
2021-04-07 14:12:40,2021-04-07 14:28:48,0,73.4.166.148,100,967,1,2021-04-07 14:28:49,R_5mD6V9CP3OY0ylj,,,,,42.67640686,-71.31710052,anonymous,EN,3,2,1,,5,5,4,3,2,4,2,3,4,4,3,4,3,3,3,3,4,4,4,4,4,5,3,3,4,3,3,4,4,3,4,3,3,3,2,2,3,4,2,4,4,1,4,4,3,2,3,2,4,4,4,4,5,3,3,1,3,3,2,2,3,2,3,3,3,3,3,3,3,4,,7,7,
2021-04-07 14:12:41,2021-04-07 14:29:04,0,73.61.213.245,100,982,1,2021-04-07 14:29:04,R_1n9oTh0JXwUaGdL,,,,,42.59449768,-71.35710144,anonymous,EN,3,2,1,,3,3,4,3,2,3,1,1,4,4,3,3,1,5,2,2,4,4,4,3,2,2,3,2,2,5,4,1,2,1,2,1,1,2,1,3,3,3,1,3,1,1,2,2,1,3,1,2,2,,4,,5,,,,4,3,3,3,2,1,1,2,1,1,4,4,4,5,,8,6,
2021-04-07 14:20:49,2021-04-07 14:30:02,0,72.74.153.147,100,552,1,2021-04-07 14:30:02,R_1K9Id75CpFFdEgN,,,,,42.55749512,-71.17359924,anonymous,EN,3,2,1,,5,5,5,5,5,4,5,2,4,4,4,5,2,2,3,2,3,4,3,5,4,5,4,4,4,3,3,4,5,4,5,4,3,3,3,3,2,2,2,1,4,2,2,2,4,4,4,5,5,5,5,5,5,2,,1,3,4,3,4,3,3,3,4,4,5,3,4,5,5,,8,7,
2021-04-07 14:13:09,2021-04-07 14:31:00,0,98.216.166.1,100,1071,1,2021-04-07 14:31:01,R_RFzEDk3pgIo8X17,,,,,42.64810181,-71.33429718,anonymous,EN,3,2,1,,5,5,5,4,4,4,3,2,5,4,4,4,3,4,2,3,3,3,4,3,3,3,3,4,2,3,3,4,4,3,3,3,3,4,3,3,3,3,3,4,4,2,4,3,3,4,4,4,3,3,3,5,5,2,3,1,4,2,2,4,4,4,3,3,3,3,3,4,3,4,,8,5,
2021-04-07 14:13:26,2021-04-07 14:32:33,0,216.234.138.153,100,1147,1,2021-04-07 14:32:33,R_2aV1DM1ByaDVbIg,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,1,,5,5,4,2,2,4,,3,4,4,5,5,3,,,3,4,3,2,,,4,,,,3,,4,3,4,3,2,3,3,2,3,3,3,3,3,4,3,,,5,5,5,5,5,5,5,4,5,3,4,2,3,3,2,3,3,,,4,3,3,3,3,3,3,,5,2,
2021-04-07 14:12:43,2021-04-07 14:33:44,0,216.234.138.153,100,1261,1,2021-04-07 14:33:46,R_3ELRiUDYX1feEPx,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,1,,5,5,5,3,3,5,4,4,5,5,4,5,3,3,3,3,3,3,4,3,2,2,3,4,3,3,3,3,4,3,3,3,4,3,3,3,3,2,3,3,3,2,2,2,4,4,4,4,5,5,5,5,5,1,2,2,5,3,3,3,4,3,4,3,3,3,4,4,4,4,I had to sign into a Zoom meeting to take this survey.  Not sure if I was watched with technology while taking the survey?,4,4,Can I be identified with to survey results?
2021-04-07 14:20:48,2021-04-07 14:35:16,0,24.34.51.229,100,868,1,2021-04-07 14:35:17,R_1mUhQgEEg4wfMe7,,,,,42.72399902,-71.47899628,anonymous,EN,3,2,1,,5,4,5,4,4,3,3,2,3,3,4,3,3,2,2,3,3,3,4,5,4,5,3,3,2,3,3,2,4,4,4,3,3,3,2,3,4,3,3,4,3,3,2,2,4,3,3,3,3,3,3,3,5,3,3,4,3,3,3,3,4,3,3,3,3,3,4,4,2,4,,8,7,
2021-04-07 13:29:43,2021-04-07 14:38:48,0,216.234.138.153,100,4144,1,2021-04-07 14:38:49,R_2OPzBj3kXSwrijV,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,2,,4,4,5,4,4,5,3,2,3,4,4,3,3,3,4,3,4,3,4,3,3,4,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,4,4,3,4,4,3,3,4,5,3,3,3,3,3,3,4,3,2,2,3,3,3,3,4,3,4,Strong sense of community and caring for students and their families,8,7,Don't like that I can't fix an answer.  Might you correct that?
2021-04-07 14:21:32,2021-04-07 14:39:06,0,216.234.138.153,100,1054,1,2021-04-07 14:39:06,R_2cwpLwRAVbL7oQU,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,1,,4,4,5,4,4,4,2,2,3,2,2,3,3,4,4,5,2,1,4,4,2,4,3,4,3,3,2,4,3,3,4,3,2,3,2,2,4,3,2,3,3,2,2,2,3,3,3,3,3,3,4,5,5,2,2,1,4,4,2,3,3,1,2,1,2,1,4,4,3,3,,5,4,
2021-04-06 7:17:38,2021-04-07 14:46:34,0,216.234.138.153,100,113336,1,2021-04-07 14:46:35,R_d72opUHlAMKnWbT,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,3,,4,5,5,2,2,2,1,1,5,5,4,5,3,3,3,3,4,1,3,4,4,4,3,3,4,3,2,4,4,4,4,3,3,3,3,3,3,3,3,5,3,2,3,2,3,3,1,2,2,2,2,5,5,3,3,3,4,3,1,4,5,3,2,2,2,2,4,4,3,3,,8,8,Thank you
2021-04-07 14:29:08,2021-04-07 15:06:35,0,216.234.138.153,100,2246,1,2021-04-07 15:06:35,R_2WYk0uyGOoDU0xd,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,2,,5,5,5,2,2,3,4,1,5,4,4,3,5,5,5,2,3,2,2,5,5,5,2,3,4,3,3,2,3,3,3,3,2,1,2,4,4,5,3,5,4,1,3,4,3,3,1,2,4,4,4,5,5,2,2,2,2,2,1,2,4,3,1,3,3,3,3,4,3,4,,7,8,
2021-04-07 14:28:39,2021-04-07 15:14:00,0,216.234.138.153,100,2721,1,2021-04-07 15:14:01,R_3DitrxHyTLII0nD,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,2,,5,4,5,3,3,4,3,2,3,3,4,4,4,4,4,4,3,1,3,2,1,2,2,2,3,3,3,3,3,3,3,3,2,2,2,3,4,4,3,4,4,2,4,4,4,4,3,4,4,4,4,5,4,3,3,3,4,3,2,3,4,2,2,3,2,2,3,3,3,5,,3,5,
2021-04-06 15:21:34,2021-04-07 18:08:50,0,98.216.84.198,100,96436,1,2021-04-07 18:08:51,R_Ucnn2groHXCPjcl,,,,,42.2545929,-71.45639801,anonymous,EN,7,1,2,,5,5,5,3,4,5,3,1,4,4,5,4,2,2,2,2,3,1,3,4,3,3,3,3,4,2,1,5,4,3,4,4,3,3,2,5,5,3,4,4,4,2,4,3,4,3,3,2,4,3,4,4,5,2,2,1,5,4,1,4,3,3,2,4,2,1,3,4,3,4,"Many of these were unfavorable due to the pandemic. Also, there were several I did not know pertaining to parents. There was no option for 'unknown.' ",9,6,
2021-04-07 19:14:40,2021-04-07 19:29:09,0,98.216.218.16,100,869,1,2021-04-07 19:29:10,R_274n68j825XU0rz,,,,,42.14759827,-71.5318985,anonymous,EN,7,5,3,,5,5,5,5,5,4,4,1,5,5,4,5,3,3,4,3,4,3,5,4,4,5,5,4,4,1,1,5,4,3,4,4,4,4,4,4,4,3,4,4,5,3,5,5,4,4,5,5,4,3,5,4,5,3,2,1,5,5,4,4,4,3,3,3,3,3,2,3,3,3,"  Teachers have kids different amounts of time per day.  Some are all day, some are half day.",7,5,Many of these questions are difficult to answer for preschool.
2021-04-07 20:24:20,2021-04-07 20:37:02,0,71.174.222.246,100,762,1,2021-04-07 20:37:03,R_b96iECSJZIpANsR,,,,,42.15060425,-71.42680359,anonymous,EN,7,1,1,,5,5,5,2,2,3,3,2,3,4,4,4,1,1,3,2,3,1,2,4,3,2,3,3,3,2,1,4,3,3,4,3,1,3,1,3,4,2,3,4,4,2,3,3,4,1,3,2,4,4,4,4,5,2,2,2,4,4,2,3,3,3,3,2,4,4,3,4,3,3,,9,6,
2021-04-07 20:53:17,2021-04-07 21:03:09,0,174.242.69.215,100,591,1,2021-04-07 21:03:09,R_3LgLgalfG2ab9zy,,,,,42.34979248,-71.07649994,anonymous,EN,7,1,4,We have used all options. ,4,4,4,3,2,3,3,1,4,3,2,3,2,2,2,2,3,1,3,4,4,4,4,4,4,2,2,4,3,3,4,3,2,3,1,4,4,3,4,5,2,2,3,3,4,4,3,3,3,3,3,4,4,1,1,1,3,3,1,2,3,2,2,2,2,2,3,4,3,4,,8,4,
2021-04-08 7:38:59,2021-04-08 8:03:33,0,50.207.254.116,100,1474,1,2021-04-08 8:03:34,R_3EKsX6dgcQ0PUrv,,,,,42.14759827,-71.5318985,anonymous,EN,7,5,3,,5,5,5,4,3,4,4,2,4,4,4,4,4,4,4,4,2,1,4,3,3,4,3,4,4,1,1,5,5,4,5,4,4,4,4,3,4,4,4,4,4,2,3,4,2,4,4,4,3,4,4,4,5,2,2,1,4,4,2,3,4,4,4,1,3,1,3,4,5,5,,6,3,
2021-04-08 8:33:37,2021-04-08 8:45:26,0,216.234.138.153,100,708,1,2021-04-08 8:45:27,R_2upViDCYqdRHqqH,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,1,,4,4,4,4,4,4,2,1,4,3,4,3,4,4,2,2,4,2,4,4,1,5,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,2,3,1,1,1,2,5,2,2,4,3,4,2,3,4,3,3,3,3,2,4,4,3,4,,7,5,
2021-04-08 12:36:51,2021-04-08 12:56:51,0,50.207.254.116,100,1200,1,2021-04-08 12:56:51,R_1q7LzBgTKiHa5Bp,,,,,42.14759827,-71.5318985,anonymous,EN,7,5,3,,5,5,5,4,4,5,3,1,5,5,4,5,4,4,4,5,4,3,4,3,4,4,4,4,4,1,1,4,4,3,4,3,3,4,3,5,5,4,3,3,3,1,2,3,4,4,5,4,4,3,4,5,5,3,2,1,4,4,3,3,3,3,3,4,4,3,3,3,3,5,"I personally feel that our school is not valued by administrators. When staff is needed at another school they take from our school. We have had BA's, janitors and a school psychologists moved to other schools and leaving us unsupportive and out of compliance.  ",9,7,"In reference to my statement above, I feel admin(not Dr. Masterson) is sending the message that the preschool is not as important as other school when they take from us and leave us in a lurch. We have been in need of another SPED teacher for several years due to compliance issues. "
2021-04-08 14:44:06,2021-04-08 14:55:31,0,50.207.254.129,100,685,1,2021-04-08 14:55:31,R_ugnMF3VUWp3jsBj,,,,,45.51919556,-122.6901016,anonymous,EN,7,1,2,,5,4,5,4,4,5,3,1,3,3,3,3,2,2,3,2,3,2,4,4,3,2,2,3,2,3,3,4,4,2,4,3,2,2,2,3,5,2,5,4,2,2,4,3,4,3,3,4,3,3,3,2,5,2,1,2,3,2,2,4,3,3,3,2,4,3,3,3,3,3,,7,3,
2021-04-08 18:08:02,2021-04-08 18:19:27,0,98.216.218.121,100,684,1,2021-04-08 18:19:28,R_3oF43ur6c6Yk9lS,,,,,42.14759827,-71.5318985,anonymous,EN,7,5,3,,5,5,4,5,4,5,4,2,4,4,4,4,4,4,4,4,5,5,5,4,4,5,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,2,4,4,4,4,4,4,4,5,3,3,3,4,4,4,5,4,4,4,3,3,3,2,3,3,3,,9,7,
2021-04-08 19:09:47,2021-04-08 19:34:10,0,96.230.220.92,100,1463,1,2021-04-08 19:34:12,R_3shnLHaAAi2qEPg,,,,,42.14759827,-71.5318985,anonymous,EN,7,5,4,Both remote and in-person instruction ,5,3,4,5,5,3,2,2,4,4,4,4,3,4,4,3,4,3,4,3,2,4,4,4,3,1,1,4,3,2,4,4,4,4,4,4,3,2,3,3,5,5,5,4,3,4,,4,4,3,4,4,5,3,3,1,4,4,3,4,4,2,2,3,3,3,1,1,3,3,"Support staff was reassigned at the beginning of the year to help cover in other buildings. As the school year progressed, support staff at the preschool resigned. The preschool has been understaffed since February.  ",9,5,
2021-04-08 19:03:09,2021-04-08 19:40:03,0,71.232.173.153,100,2213,1,2021-04-08 19:40:03,R_3fr4oV6fGTRTs2Y,,,,,42.14759827,-71.5318985,anonymous,EN,7,5,4,Remote and In Person ,4,4,5,4,4,5,2,2,4,4,4,4,4,4,4,4,4,2,5,4,3,5,4,4,2,1,1,5,4,4,4,4,4,4,4,3,2,2,2,3,4,1,1,3,4,4,3,4,4,4,3,5,5,2,1,1,5,4,2,2,4,3,3,3,4,3,3,4,3,4,As the student population grows the number of staff required to meet special education requirements is not met. We are in need of more special education teachers and support staff in order for students to make effective progress in all areas. ,8,5,
2021-04-08 20:08:18,2021-04-08 20:15:06,0,96.230.211.192,100,408,1,2021-04-08 20:15:07,R_3CAT1byGDuNFy30,,,,,42.14759827,-71.5318985,anonymous,EN,7,1,1,,4,5,4,5,5,5,5,2,4,3,4,4,4,4,4,4,5,5,5,5,3,4,5,5,5,1,1,5,4,4,4,4,4,4,4,3,4,3,3,4,4,3,2,3,4,4,4,3,4,3,4,4,5,3,3,4,5,5,5,5,3,2,3,4,3,4,3,3,3,3,,8,8,
2021-04-09 10:59:43,2021-04-09 11:12:18,0,216.234.138.153,100,755,1,2021-04-09 11:12:18,R_1mKTLvUhXH27Swl,,,,,42.6282959,-71.33110046,anonymous,EN,3,2,2,,5,5,5,5,5,5,4,1,5,5,5,5,3,3,3,3,4,5,4,5,5,5,5,5,5,1,1,4,4,4,4,3,3,3,3,5,5,4,4,5,2,1,2,2,4,4,4,4,3,3,4,4,5,2,2,2,4,3,2,2,4,3,3,2,3,4,4,4,4,4,,9,5,
2021-04-11 13:27:48,2021-04-11 13:39:19,0,74.104.180.118,100,691,1,2021-04-11 13:39:20,R_3qILaLY5n3RAmwA,,,,,42.1967926,-71.76439667,anonymous,EN,7,3,2,,5,5,5,3,4,4,2,1,5,4,5,5,2,2,3,2,2,1,2,5,5,5,4,4,3,2,2,3,3,3,4,4,3,5,1,5,4,3,3,4,4,2,2,3,3,4,3,3,4,5,5,5,5,2,2,1,4,4,2,2,2,3,3,3,4,4,2,2,3,3,,9,8,
