Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,district_code,school_code,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,s-emsa-q1,s-emsa-q2,s-emsa-q3,s-tint-q1,s-tint-q2,#N/A,s-tint-q4,s-tint-q5,s-acpr-q1,s-acpr-q2,s-acpr-q3,s-acpr-q4,#N/A,#N/A,s-cure-q3,s-cure-q4,#N/A,s-sten-q2,s-sten-q3,s-sper-q1,s-sper-q2,s-sper-q3,s-sper-q4,s-civp-q1,s-civp-q2,s-civp-q3,s-civp-q4,s-grmi-q1,#N/A,#N/A,s-grmi-q4,s-appa-q1,s-appa-q2,#N/A,s-peff-q1,s-peff-q2,s-peff-q3,s-peff-q4,s-peff-q5,s-peff-q6,s-sbel-q1,s-sbel-q2,s-sbel-q3,s-sbel-q4,s-sbel-q5,s-phys-q1,s-phys-q2,s-phys-q3,s-phys-q4,s-vale-q1,#N/A,#N/A,s-vale-q4,#N/A,s-acst-q2,s-acst-q3,#N/A,#N/A,s-grit-q1,s-grit-q2,s-grit-q3,s-grit-q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021-04-30 11:26:26,2021-04-30 11:53:07,0,50.207.254.116,100,1600,1,2021-04-30 11:53:08,R_x65bQtfz7iq3Edz,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,5,28,106,6413,10,2,,1,2,1,,,,,,,,,,4,4,5,5,3,3,3,3,3,3,3,3,3,2,2,2,3,4,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,5,4,4,5,2,5,1,3,3,3,3,4,3,4,4,4,5,5,4,4,,,,,,,2,,5,,EN,,,Social Studies teacher,
2021-04-30 11:46:46,2021-04-30 11:53:33,0,50.207.254.136,100,407,1,2021-04-30 11:53:33,R_2QLIEDpt6LSCIwc,,,,,45.51919556,-122.6901016,anonymous,EN,7,2,3,21,104,3440,12,2,,4,4,4,,,,,,,,,,4,4,4,5,1,3,2,3,3,3,3,3,3,3,3,3,3,,3,2,3,2,,,,,,,,,,,,3,3,3,2,3,2,3,3,5,3,5,,,,,,,,,,,,3,1,2,1,3,2,3,3,3,,,,,,,1,,5,,EN,,,Social Studies teacher,
2021-04-30 11:47:06,2021-04-30 11:54:21,0,50.207.254.128,100,434,1,2021-04-30 11:54:21,R_30jIvIeSx7BE5Qz,,,,,45.51919556,-122.6901016,anonymous,EN,7,2,4,30,,5123,12,1,,2,1,1,,,,,,,,,,4,4,5,5,1,1,3,3,4,3,4,3,2,4,2,5,1,3,3,1,1,1,,,,,,,,,,,,1,2,5,2,4,1,1,4,3,2,2,,,,,,,,,,,,5,4,4,4,4,5,5,4,5,,,,,,,1,,4,,EN,,Science teacher,,
2021-04-30 11:49:49,2021-04-30 11:54:27,0,50.207.254.116,100,278,1,2021-04-30 11:54:28,R_2DLXGwjKF9eZH6w,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,10,23,104,2027,11,2,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,2,,,,,,,,,,3,3,3,3,3,2,2,3,2,2,1,1,1,5,5,4,1,1,1,1,1,1,1,3,1,2,2,1,1,1,1,1,,,,,1,1,1,2,1,1,1,,5,,EN,,,Social Studies teacher,
2021-04-30 11:50:20,2021-04-30 11:55:35,0,50.207.254.117,100,314,1,2021-04-30 11:55:35,R_2BqHghvvUBCU69u,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,1,19,104,1990,12,3,,,,,,,,,,,,,,5,5,5,5,3,3,4,,,,,5,5,5,5,,,,,,,,,,,,,,5,4,4,5,3,1,4,4,1,4,4,4,5,4,4,4,5,3,4,5,3,4,5,3,3,4,3,,,,,,,,,,5,5,5,4,5,4,2,,5,,EN,,,,English teacher
2021-04-30 11:38:08,2021-04-30 11:55:41,0,50.207.254.136,100,1053,1,2021-04-30 11:55:42,R_3iIHn8ZGuj4O21g,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,3,6,104,1681,12,2,,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,3,,,,,,,,,,3,3,3,3,4,2,3,4,1,2,2,2,4,3,2,3,4,4,3,4,3,3,2,4,1,4,4,4,3,5,4,4,,,,,4,3,4,3,3,4,1,,5,,EN,,,,English teacher
2021-04-30 11:49:46,2021-04-30 11:55:42,0,50.207.254.116,100,355,1,2021-04-30 11:55:42,R_2VL5vkXZNoZAsD6,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,6,10,105,3603,11,2,,,,,,,,,,,,,,1,3,3,2,1,2,2,,,,,2,4,3,2,,,,,,,,,,,,,,5,4,4,5,4,2,3,4,2,5,3,1,4,4,3,4,5,5,4,5,3,3,5,2,1,4,3,,,,,,,,,,4,4,5,4,4,2,2,,5,,EN,,Science teacher,,
2021-04-30 11:49:17,2021-04-30 11:55:44,0,50.207.254.128,100,386,1,2021-04-30 11:55:45,R_3ELGTMjq832iNFY,,,,,45.51919556,-122.6901016,anonymous,EN,7,2,4,17,105,3628,11,2,,,,,,,,,,,,,,4,4,4,4,3,4,4,,,,,3,4,4,3,,,,,,,,,,,,,,4,4,4,4,4,2,4,3,1,4,3,3,4,2,4,3,5,5,3,4,2,3,1,3,3,3,3,,,,,,,,,,4,3,4,5,3,4,2,,5,,EN,Math teacher,,,
2021-04-30 11:50:02,2021-04-30 11:56:10,0,50.207.254.116,100,368,1,2021-04-30 11:56:10,R_2xKKPFrAANVVdQC,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,11,9,104,3713,11,2,,2,3,2,,,,,,,,,,4,4,4,4,1,2,3,4,4,4,3,4,4,2,2,4,3,5,3,4,5,3,,,,,,,5,5,3,4,3,,,,,,,,,,,,,,,,,,,,,,,5,3,4,4,4,4,4,2,4,4,5,5,5,4,5,2,,5,,EN,,Science teacher,,
2021-04-30 11:49:40,2021-04-30 11:56:11,0,96.230.209.104,100,391,1,2021-04-30 11:56:12,R_1gLrl7XYWL1RcuL,,,,,42.12449646,-71.53869629,anonymous,EN,7,2,10,23,105,4311,10,2,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,3,,,,,,,,,,4,4,4,4,3,1,2,4,1,5,3,3,3,4,5,5,2,5,3,4,2,4,1,3,3,3,3,5,4,4,2,4,,,,,4,4,4,2,3,3,1,,4,,EN,,,Social Studies teacher,
2021-04-30 11:51:54,2021-04-30 11:56:14,0,50.207.254.116,100,259,1,2021-04-30 11:56:15,R_RJHke5rxkjpmQHT,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,6,23,105,2363,11,2,,,,,,,,,,,,,,,,,,,,,3,5,4,4,,,,,,,,,4,3,3,,,,,,,3,3,3,3,2,2,2,3,2,4,3,3,4,2,3,3,1,3,3,4,3,3,3,3,3,3,3,,,,,,4,5,3,4,5,5,4,3,5,4,1,,5,,EN,,,Social Studies teacher,
2021-04-30 11:49:39,2021-04-30 11:56:15,0,50.207.254.129,100,395,1,2021-04-30 11:56:15,R_3CKveCsgIWwXEPj,,,,,45.51919556,-122.6901016,anonymous,EN,7,2,10,26,104,3347,11,2,,2,2,1,,,,,,,,,,2,4,3,2,4,5,3,5,5,4,4,2,3,2,2,3,4,4,4,4,5,5,,,,,,,5,4,4,5,4,,,,,,,,,,,,,,,,,,,,,,,4,1,3,2,3,2,3,3,3,2,3,3,2,2,3,2,,5,,EN,,Science teacher,,
2021-04-30 11:49:32,2021-04-30 11:56:31,0,50.207.254.116,100,418,1,2021-04-30 11:56:32,R_3D5hetJdOheLhxg,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,3,3,105,3622,11,2,,5,4,4,,,,,,,,,,5,5,5,5,4,5,3,5,5,4,5,5,4,5,4,4,3,3,3,5,5,5,,,,,,,2,4,3,3,4,,,,,,,,,,,,,,,,,,,,,,,5,4,4,4,4,5,4,4,5,5,5,5,5,5,5,1,,5,,EN,,Science teacher,,
2021-04-30 11:50:11,2021-04-30 11:56:37,0,50.207.254.116,100,385,1,2021-04-30 11:56:38,R_28Zm6cLFqANmzMH,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,1,1,105,2728,11,2,,,,,,,,,,,,,,4,4,3,5,3,3,3,,,,,2,4,3,3,,,,,,,,,,,,,,4,4,4,4,3,2,2,4,1,4,3,3,4,2,2,2,4,4,3,4,3,4,5,3,3,4,4,,,,,,,,,,4,4,2,3,3,4,1,,5,,EN,,,Social Studies teacher,
2021-04-30 11:49:35,2021-04-30 11:56:43,0,50.207.254.116,100,427,1,2021-04-30 11:56:43,R_1rDLQtw0t7PEfby,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,11,26,104,3616,11,2,,2,2,2,,,,,,,,,,3,5,4,4,3,3,2,4,5,4,5,4,5,5,5,4,3,3,4,5,5,5,,,,,,,,,,,,,,,,,,,,,,,3,4,2,2,2,3,5,1,3,2,2,4,3,3,3,4,5,5,4,4,,,,,,,1,,5,,EN,,Science teacher,,
2021-04-30 11:49:26,2021-04-30 11:56:53,0,50.207.254.116,100,446,1,2021-04-30 11:56:53,R_1i8XmvXx6RnRnCk,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,4,19,105,,11,2,,3,2,3,,,,,,,,,,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,3,5,3,3,2,2,2,,,,,,,,,,,,2,2,2,2,4,3,5,3,5,5,5,,,,,,,,,,,,3,3,3,3,3,2,2,2,4,,,,,,,1,,5,,EN,Math teacher,,,
2021-04-30 11:48:25,2021-04-30 11:57:22,0,50.207.254.135,100,537,1,2021-04-30 11:57:23,R_2bQnAQmn9wVeUdf,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,1,27,104,3113,12,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,2,,,,,,,,,,2,3,1,3,1,1,2,3,1,2,1,1,2,4,2,2,1,2,3,3,2,3,1,2,1,3,2,3,3,1,4,2,,,,,4,4,4,3,4,4,2,,4,,EN,,,Social Studies teacher,
2021-04-30 11:41:54,2021-04-30 11:57:26,0,72.74.180.43,100,931,1,2021-04-30 11:57:26,R_3McfjhVgyAdQowF,,,,,42.14759827,-71.5318985,anonymous,PT-BR,7,2,6,6,103,895,11,1,,3,3,3,,,,,,,,,,3,3,5,5,3,3,3,3,4,4,3,5,5,4,5,2,4,4,2,3,5,4,,,,,,,,,,,,,,,,,,,,,,,3,3,3,4,2,4,3,4,2,3,3,3,4,3,3,4,3,3,1,3,,,,,,,1,,4,,PT-BR,,Professor de Ciências,,
2021-04-30 11:49:33,2021-04-30 11:57:54,0,50.207.254.117,100,501,1,2021-04-30 11:57:55,R_3EveAlnCtly9oNd,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,3,17,105,3535,11,2,,3,3,2,,,,,,,,,,5,3,3,5,1,1,3,5,3,4,3,5,2,4,4,5,4,2,5,2,5,5,,,,,,,,,,,,2,2,4,1,3,1,2,3,2,4,3,,,,,,,,,,,,1,1,2,1,3,5,2,4,4,,,,,,,1,,4,,EN,,,,English teacher
2021-04-30 11:47:29,2021-04-30 11:58:00,0,173.76.251.48,100,631,1,2021-04-30 11:58:01,R_qQJjZc5ygUI3E0F,,,,,42.12460327,-71.11489868,anonymous,EN,7,2,5,27,104,7810,12,1,,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,3,,,,,,,,,,4,4,2,5,4,2,3,4,1,4,3,3,4,4,2,4,4,4,3,4,3,4,1,3,2,3,3,4,3,4,4,4,,,,,4,5,5,3,3,4,1,,3,,EN,Math teacher,,,
2021-04-30 11:49:42,2021-04-30 11:58:31,0,50.207.254.135,100,529,1,2021-04-30 11:58:32,R_3GCcrzRIF3B3q5u,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,3,17,105,2451,11,2,,4,4,4,,,,,,,,,,3,2,2,3,4,4,3,3,2,3,2,3,3,3,3,5,5,4,5,2,3,2,,,,,,,,,,,,,,,,,,,,,,,3,3,4,5,4,4,3,4,3,3,3,3,4,3,3,3,4,4,5,4,,,,,,,2,,5,,EN,,,Social Studies teacher,
2021-04-30 11:52:29,2021-04-30 11:58:47,0,50.207.254.129,100,377,1,2021-04-30 11:58:48,R_3MQLckPECA9PZXy,,,,,45.51919556,-122.6901016,anonymous,EN,7,2,8,7,104,7625,11,2,,1,1,1,,,,,,,,,,5,4,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,5,3,5,5,1,,,,,,,5,5,5,5,3,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,3,4,2,3,2,2,1,2,1,1,,5,,EN,Math teacher,,,
2021-04-30 11:49:25,2021-04-30 11:58:48,0,50.207.254.129,100,562,1,2021-04-30 11:58:49,R_57mRlrKzVQh5kJj,,,,,45.51919556,-122.6901016,anonymous,EN,7,2,6,27,105,2724,11,2,,3,2,2,,,,,,,,,,5,3,3,5,1,2,2,4,4,4,4,2,4,5,4,3,3,4,4,2,4,4,,,,,,,4,4,3,4,2,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,3,1,4,2,1,2,2,2,1,1,1,1,,5,,EN,,Science teacher,,
2021-04-30 11:48:01,2021-04-30 11:59:04,0,50.207.254.128,100,663,1,2021-04-30 11:59:05,R_yO3csoVHWM4Eb5f,,,,,45.51919556,-122.6901016,anonymous,EN,7,2,4,14,104,3413,12,2,,,,,,,,,,,,,,,,,,,,,3,4,3,4,,,,,,,,,1,1,1,,,,,,,3,3,2,3,1,1,4,3,1,2,2,2,3,4,4,5,3,4,4,4,3,3,1,4,3,3,2,,,,,,2,2,5,3,2,2,2,3,2,2,2,,4,,EN,,,,English teacher
2021-04-30 11:49:24,2021-04-30 11:59:11,0,50.207.254.116,100,587,1,2021-04-30 11:59:12,R_1g0XuK8AW4C3ogq,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,3,18,105,2745,11,2,,3,3,2,,,,,,,,,,4,4,3,3,4,4,3,2,3,4,3,3,3,4,3,3,4,3,3,3,3,3,,,,,,,,,,,,2,2,4,1,5,4,4,5,3,4,4,,,,,,,,,,,,2,2,2,2,3,4,3,4,4,,,,,,,1,,5,,EN,,,,English teacher
2021-04-30 11:50:30,2021-04-30 11:59:21,0,98.216.216.251,100,531,1,2021-04-30 11:59:22,R_W9FW7MMe6OpZJZf,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,12,24,103,3059,12,1,,,,,,,,,,,,,,1,1,,,1,1,1,,,,,,5,,5,,,,,,,,,,,,,,1,,1,4,1,,3,,,1,1,5,5,1,1,1,,1,4,5,4,5,,5,1,5,3,,,,,,,,,,1,5,,,2,1,2,,"1,7",Im a native american from brazil I got a tribe i am not black im a native american ,EN,,,,English teacher
2021-04-30 11:54:56,2021-04-30 11:59:34,0,50.207.254.116,100,277,1,2021-04-30 11:59:34,R_1KkC6gZZLzhODsw,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,9,26,103,2937,12,2,,3,3,3,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,,3,3,3,4,3,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,2,,4,,EN,,,,English teacher
2021-04-30 11:49:57,2021-04-30 12:00:02,0,50.207.254.117,100,604,1,2021-04-30 12:00:02,R_32X5zH3kVoOy7SH,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,7,12,105,,11,3,,,,,,,,,,,,,,,,,,,,,3,4,3,4,,,,,,,,,5,5,3,,,,,,,3,4,3,4,2,3,3,4,2,4,3,3,5,3,4,4,2,5,3,4,1,4,4,2,3,2,2,,,,,,2,3,4,2,4,4,2,3,3,2,1,,4,,EN,,,,English teacher
2021-04-30 11:53:24,2021-04-30 12:00:54,0,50.207.254.136,100,449,1,2021-04-30 12:00:55,R_2TC1trjI98VfX6b,,,,,45.51919556,-122.6901016,anonymous,EN,7,2,11,20,105,7632,10,2,,2,2,1,,,,,,,,,,3,3,2,5,4,4,3,2,3,2,4,5,4,4,5,3,2,4,3,3,1,2,,,,,,,,,,,,1,2,4,1,3,4,3,4,4,4,4,,,,,,,,,,,,4,2,4,3,4,4,4,3,5,,,,,,,1,,5,,EN,,Science teacher,,
2021-04-30 11:28:00,2021-04-30 12:00:57,0,73.253.223.143,100,1977,1,2021-04-30 12:00:58,R_25WtjpoHQ5H29eu,,,,,42.08000183,-71.41750336,anonymous,EN,7,2,3,8,106,3343,10,1,,3,2,3,,,,,,,,,,1,4,5,4,2,4,5,3,2,5,3,3,3,1,2,3,2,3,4,2,3,1,,,,,,,2,2,1,2,3,,,,,,,,,,,,,,,,,,,,,,,5,2,4,5,5,5,5,3,5,4,4,4,4,4,4,1,,5,,EN,,,,English teacher
2021-04-30 11:49:23,2021-04-30 12:01:14,0,50.207.254.129,100,710,1,2021-04-30 12:01:15,R_2c7sMM5IVdvZaeR,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,2,15,104,7186,11,1,,,,,,,,,,,,,,,,,,,,,2,3,3,4,,,,,,,,,4,3,1,,,,,,,1,2,3,5,2,1,1,5,1,4,1,2,3,1,2,1,5,5,1,4,3,4,1,5,1,,4,,,,,,4,5,5,1,3,5,3,3,3,4,2,,4,,EN,Math teacher,,,
2021-04-30 11:55:47,2021-04-30 12:02:14,0,50.207.254.136,100,386,1,2021-04-30 12:02:14,R_3gY1VQV14d6jxHB,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,8,9,106,4088,10,2,,,,,,,,,,,,,,3,3,4,4,3,2,4,,,,,1,3,3,4,,,,,,,,,,,,,,4,4,3,2,2,1,3,4,2,4,3,2,3,2,3,2,3,4,4,4,3,5,1,3,3,3,3,,,,,,,,,,2,4,2,4,1,2,2,,5,,EN,,Science teacher,,
2021-04-30 11:55:25,2021-04-30 12:02:42,0,50.207.254.129,100,437,1,2021-04-30 12:02:43,R_2eQIFYIQ5K4xjWe,,,,,45.51919556,-122.6901016,anonymous,EN,7,2,5,18,106,idk,10,2,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,4,,,,,,,,,,2,2,4,1,1,2,3,3,2,5,1,3,5,2,2,1,1,2,5,4,5,5,3,5,5,5,5,5,1,4,3,,,,,,4,5,5,3,5,5,1,,3,,EN,,,Social Studies teacher,
2021-04-30 11:50:48,2021-04-30 12:02:57,0,50.207.254.129,100,728,1,2021-04-30 12:02:58,R_p3j4OEHsYl3tQB3,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,4,13,104,8318,12,2,,,,,,,,,,,,,,,,,,,,,5,4,5,4,,,,,,,,,5,4,3,,,,,,,3,4,3,4,4,2,2,4,2,5,4,4,5,4,4,3,4,3,3,5,2,3,3,3,4,3,3,,,,,,4,3,4,4,4,5,3,4,5,5,2,,5,,EN,,,Social Studies teacher,
2021-04-30 11:55:50,2021-04-30 12:03:01,0,50.207.254.136,100,430,1,2021-04-30 12:03:01,R_1JUVTfUjT98uciA,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,9,27,105,4282,10,2,,,,,,,,,,,,,,,,,,,,,3,3,3,2,,,,,,,,,2,,2,,,,,,,4,4,4,3,3,2,3,4,2,3,3,2,2,3,4,3,2,4,3,3,3,4,1,4,3,3,3,,,,,,4,3,3,4,4,4,4,4,3,4,2,,4,,EN,,Science teacher,,
2021-04-30 11:56:05,2021-04-30 12:03:21,0,50.207.254.117,100,436,1,2021-04-30 12:03:23,R_yKpXQFvEAJlJAn7,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,6,10,106,4106,10,2,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,3,2,1,,,,,,,3,3,1,3,1,1,3,3,1,3,1,3,3,1,1,1,1,1,2,3,3,3,3,1,2,4,3,,,,,,4,3,3,3,3,3,3,3,1,2,1,,4,,EN,,Science teacher,,
2021-04-30 11:52:23,2021-04-30 12:03:30,0,50.207.254.129,100,666,1,2021-04-30 12:03:30,R_3hrNnhro1A7TObb,,,,,42.14759827,-71.5318985,anonymous,ES,7,2,9,28,102,8611,12,4,,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,4,,,,,,,,,,4,4,4,4,4,4,3,4,4,4,3,4,5,3,4,4,5,5,4,4,4,3,4,4,5,5,5,4,4,4,4,4,,,,,4,4,5,3,4,4,2,,4,,ES,maestro de matemáticas,,,
2021-04-30 11:55:45,2021-04-30 12:04:06,0,50.207.254.136,100,500,1,2021-04-30 12:04:07,R_3g65s0O8Md0Vpt3,,,,,45.51919556,-122.6901016,anonymous,EN,7,2,4,30,106,3328,10,2,,2,3,2,,,,,,,,,,4,3,3,4,2,2,3,4,4,3,4,4,3,3,2,2,2,3,3,3,3,3,,,,,,,,,,,,2,3,3,2,4,2,3,3,3,4,3,,,,,,,,,,,,4,3,3,3,4,4,4,3,3,,,,,,,1,,5,,EN,Math teacher,,,
2021-04-30 11:55:54,2021-04-30 12:04:13,0,50.207.254.136,100,498,1,2021-04-30 12:04:13,R_30cxSUZdNQE3787,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,6,5,106,4220,10,2,,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,4,,,,,,,,,,4,4,3,4,3,1,1,4,1,4,2,3,4,3,3,3,3,3,4,4,3,3,3,3,3,4,4,4,3,4,4,4,,,,,3,4,4,4,3,4,1,,5,,EN,,,,English teacher
2021-04-30 11:57:01,2021-04-30 12:04:18,0,50.207.254.135,100,436,1,2021-04-30 12:04:19,R_1dB2NLE2304BrvD,,,,,45.51919556,-122.6901016,anonymous,EN,7,2,5,13,106,4594,10,2,,2,3,1,,,,,,,,,,3,3,3,3,3,3,3,3,2,3,4,2,2,2,2,3,3,3,3,2,2,2,,,,,,,2,2,3,4,1,,,,,,,,,,,,,,,,,,,,,,,4,4,4,3,4,4,4,3,4,3,4,4,3,2,4,2,,4,,EN,,,,English teacher
2021-04-30 11:55:57,2021-04-30 12:05:19,0,50.207.254.135,100,561,1,2021-04-30 12:05:19,R_1jWdmXLxRss8Lfh,,,,,45.51919556,-122.6901016,anonymous,EN,7,2,6,29,105,7876,10,2,,,,,,,,,,,,,,2,3,4,3,3,4,3,,,,,5,4,5,5,,,,,,,,,,,,,,5,4,5,5,3,2,1,5,1,4,4,4,4,4,5,3,5,5,4,4,2,5,3,4,3,4,3,,,,,,,,,,3,3,4,2,2,4,1,,4,,EN,,,Social Studies teacher,
2021-04-30 11:29:09,2021-04-30 12:05:33,0,50.207.254.129,100,2184,1,2021-04-30 12:05:34,R_UiG3AfU4JR15E5j,,,,,45.51919556,-122.6901016,anonymous,EN,7,2,8,27,105,8573,10,3,,,,,,,,,,,,,,1,2,5,3,2,3,5,,,,,3,3,3,3,,,,,,,,,,,,,,4,4,1,4,4,2,2,4,2,4,4,3,3,4,4,5,2,1,4,4,1,3,4,3,3,4,2,,,,,,,,,,1,3,3,3,1,3,1,,4,,EN,,maestro de ciencias,,
2021-04-30 11:57:13,2021-04-30 12:05:41,0,50.207.254.135,100,508,1,2021-04-30 12:05:42,R_1hHn675oFNScSSH,,,,,45.51919556,-122.6901016,anonymous,EN,7,2,4,22,106,3345,10,2,,,,,,,,,,,,,,,,,,,,,3,4,4,4,,,,,,,,,3,3,3,,,,,,,4,4,3,4,4,2,3,4,2,3,3,2,3,3,3,4,2,3,4,3,2,4,5,3,3,3,3,,,,,,3,3,3,3,5,4,4,4,4,4,2,,5,,EN,,,Social Studies teacher,
2021-04-30 11:56:35,2021-04-30 12:05:48,0,50.207.254.129,100,552,1,2021-04-30 12:05:49,R_1hLKflpsgnIwgzO,,,,,45.51919556,-122.6901016,anonymous,EN,7,2,8,17,106,15,10,2,,3,4,3,,,,,,,,,,1,3,4,1,3,3,2,4,4,4,5,5,3,5,4,3,3,3,3,5,4,4,,,,,,,,,,,,4,3,2,4,1,1,2,3,3,1,2,,,,,,,,,,,,4,3,3,3,4,5,5,3,4,,,,,,,3,Transgender male specifically,5,,EN,,Science teacher,,
2021-04-30 11:56:01,2021-04-30 12:06:40,0,50.207.254.117,100,638,1,2021-04-30 12:06:40,R_3dKTwndKqBISwpA,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,4,21,106,3369,10,2,,3,3,3,,,,,,,,,,5,3,3,4,3,4,5,4,5,3,4,5,3,4,4,3,3,4,3,5,5,3,,,,,,,,,,,,,,,,,,,,,,,5,5,4,4,2,4,4,3,2,3,3,4,4,2,2,4,4,4,5,4,,,,,,,2,,5,,EN,Math teacher,,,
2021-04-30 11:55:34,2021-04-30 12:07:58,0,50.207.254.129,100,743,1,2021-04-30 12:07:59,R_yr9Qr87aDiNfK6J,,,,,45.51919556,-122.6901016,anonymous,EN,7,2,12,22,105,8537,10,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,3,,,,,,,,,,3,4,4,5,4,1,2,4,1,5,3,5,5,5,5,5,5,4,4,4,4,5,2,1,3,3,4,4,3,4,3,4,,,,,4,5,5,3,3,4,1,,4,,EN,Math teacher,,,
2021-04-30 11:57:21,2021-04-30 12:09:05,0,50.207.254.136,100,703,1,2021-04-30 12:09:06,R_3HY6jbh92UMbU5T,,,,,45.51919556,-122.6901016,anonymous,EN,7,2,4,20,106,4089,10,2,,3,3,2,,,,,,,,,,2,4,4,4,3,3,2,3,2,2,2,3,2,2,3,4,3,3,3,2,1,1,,,,,,,4,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,4,2,3,3,4,4,3,3,3,4,4,4,4,3,4,2,,5,,EN,,,,English teacher
2021-04-30 12:03:18,2021-04-30 12:09:44,0,50.207.254.129,100,386,1,2021-04-30 12:09:45,R_1iaFI0uWGaQje7z,,,,,45.51919556,-122.6901016,anonymous,EN,7,2,12,11,103,3517,11,2,,3,3,3,,,,,,,,,,4,4,4,4,5,5,5,3,3,3,3,4,4,4,4,4,5,1,4,5,4,4,,,,,,,4,5,4,3,4,,,,,,,,,,,,,,,,,,,,,,,2,2,4,1,2,3,3,3,3,4,4,4,4,4,4,2,,7,brazilian,EN,,Science teacher,,
2021-04-30 12:00:37,2021-04-30 12:09:53,0,50.207.254.129,100,555,1,2021-04-30 12:09:54,R_2cobnxICz199JCk,,,,,45.51919556,-122.6901016,anonymous,EN,7,2,6,19,106,4084,10,3,,2,3,3,,,,,,,,,,2,3,3,3,3,3,2,4,3,4,4,4,3,4,4,3,2,2,3,4,2,2,,,,,,,,,,,,,,,,,,,,,,,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,,,,,,,2,,5,,EN,Math teacher,,,
2021-04-30 12:01:57,2021-04-30 12:10:11,0,50.207.254.116,100,493,1,2021-04-30 12:10:11,R_22VwUMrsAauMlA3,,,,,42.14759827,-71.5318985,anonymous,EN,7,2,4,11,106,2774,9,2,,,,,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,3,2,2,,,,,,,3,4,3,4,4,1,1,4,1,4,5,4,4,3,3,2,5,5,4,5,4,5,1,4,3,4,4,,,,,,4,4,4,5,5,4,4,4,3,5,2,,6,,EN,,,,English teacher
