StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,What district is your school in?,DESE ID,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-ieff-q1,t-ieff-q2,t-ieff-q3,t-ieff-q4,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,t-inle-q2,t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-curv-q1,t-curv-q2,t-curv-q3,t-curv-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,t-sach-q1,t-sach-q2,t-sach-q3,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3
5/3/2022 14:26,5/3/2022 14:32,0,50.207.254.139,100,397,1,2022-05-03T14:32:0,R_1cYY3HwRFsIB7n8,,,,,42.1476,-71.5319,anonymous,EN,7,1850505,5,5,5,4,4,4,4,2,4,4,3,4,3,2,3,2,4,2,4,4,4,4,2,2,2,4,4,3,3,3,3,3,3,3,4,4,4,4,2,2,3,3,4,3,3,4,4,4,,3,4,5,3,3,3,1,5,4,3,4,2,3,3,3,3,3,4,5,3,4
6/15/2022 12:31,6/15/2022 12:41,0,208.118.224.209,100,580,1,2022-06-15T12:41:0,R_2Y4y1eRasEoW5c7,,,,,42.6351,-71.3014,anonymous,EN,3,1600505,5,5,3,4,4,4,3,1,4,4,4,4,4,3,4,4,4,4,4,3,3,3,3,3,4,2,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,2,4,4,3,4,4,4,3,5,3,1,1,1,3,3,3,3,2,2,2,3,4,3,3,3,3,3
6/16/2022 6:54,6/16/2022 7:07,0,208.118.224.210,100,745,1,2022-06-16T7:7:0,R_2pQZWaJtrbGSZ5J,,,,,42.6351,-71.3014,anonymous,EN,3,1600505,4,4,5,4,3,4,3,3,4,4,4,5,3,4,2,3,4,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,2,3,3,3,1,4,2,3,3,2,3,3,3,2,3,2,1,1,1,3,2,2,2,2,2,3,3,3,3,3,4,3,4
5/11/2022 14:09,5/11/2022 14:58,0,208.118.224.216,100,2933,1,2022-05-11T14:58:0,R_scZNQ29BzAbpRct,,,,,42.6351,-71.3014,anonymous,EN,3,1600340,5,5,4,2,2,3,3,1,4,4,4,5,4,4,1,2,4,3,4,4,4,4,3,3,4,3,3,3,4,3,4,2,3,3,3,3,3,2,2,3,3,2,3,3,3,4,2,4,3,4,3,4,2,2,3,2,4,4,3,3,2,2,3,3,3,4,3,4,2,4
5/12/2022 12:23,5/12/2022 13:08,0,208.118.224.213,49,2712,0,2022-05-19T13:18:0,R_OQjQP3WFzvHtPmV,,,,,,,anonymous,EN,3,1600360,,,,,,,,,4,4,4,4,2,3,3,3,3,3,5,4,4,2,,,,,,,4,3,3,2,4,3,3,4,5,4,2,4,,,,,,,,,4,4,4,4,,,,,,,,,2,2,2,,,,,,,
5/11/2022 14:04,5/11/2022 14:24,0,208.118.224.221,100,1195,1,2022-05-11T14:24:0,R_2X73Jd5AwQOvflF,,,,,42.6351,-71.3014,anonymous,EN,3,1600075,5,5,5,4,4,4,4,,4,4,5,4,4,3,3,5,5,3,4,5,5,5,5,5,5,3,3,4,4,4,4,4,4,4,3,4,3,4,3,3,5,3,3,5,4,4,4,3,4,4,5,4,3,3,3,2,3,4,3,5,1,2,2,3,4,4,3,4,3,4
4/5/2022 20:17,4/5/2022 20:25,0,73.61.10.146,100,460,1,2022-04-05T20:25:0,R_3hcHUsuuhtZxIud,,,,,42.2903,-71.0798,anonymous,EN,7,1850090,5,4,5,4,4,4,4,2,4,4,3,3,2,2,2,2,5,5,5,4,5,5,4,4,5,3,4,4,4,5,4,4,4,4,5,4,3,2,3,3,4,3,5,5,,,,,4,4,5,5,4,4,4,4,5,5,4,4,,,,4,4,5,3,4,3,4
6/13/2022 19:32,6/13/2022 19:42,0,100.0.53.175,100,646,1,2022-06-13T19:42:0,R_vSIqWh9wmCOOCvn,,,,,42.5511,-71.256,anonymous,EN,3,1600360,4,4,4,2,2,5,3,2,4,4,4,3,2,2,2,2,4,2,2,2,2,2,2,2,2,3,3,4,3,3,3,2,3,3,3,3,3,3,2,2,4,2,3,3,4,4,3,3,3,3,3,3,3,1,1,1,2,3,1,3,3,2,2,3,3,3,1,2,1,2
5/11/2022 12:58,5/11/2022 13:10,0,208.118.224.214,100,669,1,2022-05-11T13:10:0,R_2cAYG1q8abxcX63,,,,,42.6351,-71.3014,anonymous,EN,3,1600030,5,4,5,5,5,5,4,2,4,4,4,4,3,3,2,3,4,4,3,4,4,4,4,4,4,4,4,4,5,4,5,4,3,4,3,4,4,4,2,3,4,2,3,3,4,4,4,4,3,3,3,4,2,2,2,3,4,3,2,3,2,2,2,3,3,4,3,3,2,3
5/11/2022 13:42,5/11/2022 14:03,0,208.118.224.222,100,1235,1,2022-05-11T14:3:0,R_3Hq4INdI64iQ0il,,,,,42.6351,-71.3014,anonymous,EN,3,1600015,4,4,5,2,3,4,3,1,4,4,4,4,3,3,3,3,3,3,3,5,4,4,4,4,5,4,5,4,4,3,3,3,4,4,4,3,4,4,2,2,3,2,3,3,3,3,3,2,4,3,4,4,5,1,2,2,4,4,3,3,3,2,3,3,3,4,3,4,2,3
5/11/2022 15:37,5/11/2022 15:45,0,208.118.224.214,100,456,1,2022-05-11T15:45:0,R_VL50W94IHoVNguR,,,,,42.6351,-71.3014,anonymous,EN,3,1600018,5,5,5,5,4,4,4,2,5,5,5,5,3,4,4,4,4,3,5,4,4,5,4,4,5,3,3,3,4,4,4,4,5,5,4,4,4,3,3,4,4,1,4,3,4,4,4,4,3,4,4,4,4,4,3,1,4,4,4,4,3,3,3,5,4,5,4,5,2,5
6/13/2022 16:11,6/13/2022 16:52,0,174.192.14.136,100,2466,1,2022-06-13T16:52:0,R_2fwgr12jO4r2q3L,,,,,41.6047,-72.8813,anonymous,EN,3,1600010,5,4,4,5,5,5,4,1,4,4,4,3,3,3,4,3,4,3,4,4,4,5,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,2,4,4,4,3,3,3,4,4,4,4,3,3,3,3,5,2,2,2,4,3,3,4,2,2,2,2,3,2,2,3,2,3
4/12/2022 22:19,4/12/2022 22:38,0,96.230.211.10,100,1148,1,2022-04-12T22:38:0,R_enRxcySNm79Xhux,,,,,42.1476,-71.5319,anonymous,EN,7,1850065,4,4,4,3,4,3,2,3,3,3,3,3,3,4,4,3,4,1,3,3,4,4,3,3,2,3,4,5,5,4,3,4,2,4,3,2,2,1,3,2,3,2,3,3,4,,4,,3,3,3,4,5,2,3,1,3,3,2,2,,,,3,4,3,3,3,4,4
5/11/2022 12:24,5/11/2022 12:31,0,208.118.224.219,100,431,1,2022-05-11T12:31:0,R_3EzNPIWW9dAXpls,,,,,42.6351,-71.3014,anonymous,EN,3,1600330,5,5,5,4,4,5,4,4,5,5,5,5,3,5,4,5,4,4,4,5,5,5,5,5,5,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,3,4,4,4,4,5,2,2,1,4,5,4,4,2,3,3,3,3,3,3,3,3,3
5/11/2022 12:40,5/13/2022 10:01,0,208.118.224.221,100,163247,1,2022-05-13T10:1:0,R_10T2PAXHHl8U0M2,,,,,42.6351,-71.3014,anonymous,EN,3,1600090,4,4,4,3,2,4,3,3,4,4,3,4,2,2,2,2,3,2,4,3,3,2,3,3,2,2,2,2,4,2,3,3,2,2,1,2,3,3,2,1,,1,3,1,3,4,3,3,3,3,4,4,3,1,2,1,4,4,3,3,2,2,2,3,3,3,3,4,2,3
5/11/2022 14:01,5/11/2022 15:54,0,208.118.224.211,100,6777,1,2022-05-11T15:54:0,R_USkjPndEgU9RIEV,,,,,42.6351,-71.3014,anonymous,EN,3,1600005,4,4,3,4,4,5,4,4,4,4,4,3,3,4,3,4,4,4,5,5,5,5,5,5,4,3,4,4,4,3,4,4,3,4,4,3,4,4,2,4,5,2,3,3,4,3,3,4,4,4,4,4,5,2,2,2,4,4,3,5,1,2,2,3,3,4,3,3,3,3
5/11/2022 14:20,5/11/2022 14:30,0,208.118.224.210,100,594,1,2022-05-11T14:30:0,R_Qnwe4lhiZQyYjxT,,,,,42.6351,-71.3014,anonymous,EN,3,1600002,5,4,4,3,3,5,3,2,4,3,4,4,3,3,3,3,2,2,3,3,3,4,3,3,1,3,2,4,4,4,4,3,3,3,2,3,4,4,3,4,4,3,4,3,3,4,3,2,4,4,4,5,5,2,2,2,4,3,2,3,3,2,2,3,3,3,1,2,2,3
5/11/2022 12:25,5/13/2022 9:52,0,208.118.224.211,100,163647,1,2022-05-13T9:52:0,R_3rOknFsiT5XMHB7,,,,,42.6351,-71.3014,anonymous,EN,3,1600330,5,4,4,4,4,,4,2,4,4,3,3,3,3,3,3,5,5,5,5,4,5,5,4,4,3,3,3,3,3,3,2,3,3,3,4,4,4,4,5,5,4,4,4,3,3,3,4,4,3,3,3,3,,2,2,4,4,4,4,1,2,2,3,3,3,3,3,4,5
5/11/2022 14:46,5/11/2022 14:57,0,208.118.224.220,100,704,1,2022-05-11T14:57:0,R_2WM4fNmavvF03oW,,,,,42.6351,-71.3014,anonymous,EN,3,1600605,3,3,3,2,2,3,2,2,3,3,3,3,3,3,4,3,3,2,4,2,2,3,2,2,2,3,4,4,2,1,2,2,3,3,3,2,2,3,1,1,4,3,3,3,2,2,1,2,2,3,2,3,5,2,2,1,4,2,2,2,1,1,1,2,2,1,1,1,2,2
5/11/2022 12:25,5/11/2022 12:39,0,174.242.144.57,100,826,1,2022-05-11T12:39:0,R_2pS2IVNxW2wgpu1,,,,,41.4568,-72.8245,anonymous,EN,3,1600015,5,5,4,1,2,2,2,2,4,3,3,4,3,3,2,2,2,2,3,3,2,4,3,2,3,3,4,3,2,2,2,2,3,2,2,3,3,3,3,3,3,1,2,2,3,3,2,3,3,3,3,2,5,2,2,2,3,3,3,3,1,1,1,2,2,3,1,2,3,3
5/11/2022 13:46,5/11/2022 13:59,0,208.118.224.217,100,737,1,2022-05-11T13:59:0,R_XG5GdbTH5acUCuB,,,,,42.6351,-71.3014,anonymous,EN,3,1600027,4,4,4,5,5,5,4,2,3,3,3,4,2,3,2,3,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,,4,4,3,4,5,2,1,,,3,4,3,,5,3,2,,4,4,3,4,2,,3,3,3,4,2,3,3,3
5/3/2022 14:26,5/3/2022 14:31,0,50.207.254.142,100,328,1,2022-05-03T14:31:0,R_vTV97YU6RUX2G41,,,,,42.1476,-71.5319,anonymous,EN,7,1850505,5,5,5,3,3,4,3,1,5,5,5,5,3,3,3,3,4,1,3,3,5,5,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,3,3,2,3,3,1,3,3,3,3,3,3,3,4,4,4,3,3,3,3
4/12/2022 15:23,4/12/2022 15:34,0,50.207.254.133,100,675,1,2022-04-12T15:34:0,R_3EgVOSl05hOrfHc,,,,,42.14759827,-71.5318985,anonymous,EN,7,1850065,5,4,5,4,4,4,3,3,4,4,4,4,3,3,3,3,2,1,2,4,4,5,4,4,4,3,3,4,4,4,4,4,3,3,3,3,3,3,3,4,4,3,3,4,4,4,4,3,3,3,3,4,5,3,3,2,5,5,3,4,1,2,2,2,2,2,3,3,4,4
4/12/2022 15:20,4/12/2022 15:37,0,50.207.254.138,100,1009,1,2022-04-12T15:37:0,R_3fe3CTBM0qW6zdM,,,,,42.14759827,-71.5318985,anonymous,EN,7,1850065,5,4,4,4,3,3,4,2,3,4,4,3,3,4,3,3,2,2,4,4,5,5,4,4,3,4,4,3,4,3,4,3,3,3,3,3,4,3,2,2,3,3,3,4,4,3,3,2,4,4,5,5,5,3,3,2,5,5,2,3,3,2,3,3,3,2,2,3,4,5
4/12/2022 15:16,4/12/2022 15:36,0,50.207.254.138,100,1232,1,2022-04-12T15:36:0,R_1BrAtizx8vm5jqh,,,,,42.14759827,-71.5318985,anonymous,EN,7,1850065,5,5,5,4,4,4,4,2,4,4,4,4,2,2,2,3,4,4,4,4,4,4,4,4,4,4,5,4,3,4,4,4,4,4,4,4,4,2,3,2,4,4,4,4,4,4,4,4,2,2,2,2,5,4,3,1,4,4,4,4,4,4,4,2,3,4,3,4,2,4
5/11/2022 12:25,5/11/2022 12:36,0,208.118.224.221,100,692,1,2022-05-11T12:36:0,R_2CkBrGBB4icGo2Q,,,,,42.6351,-71.3014,anonymous,EN,3,1600330,5,5,5,4,4,5,4,4,5,5,5,5,4,4,4,4,4,3,4,5,5,5,5,5,5,3,4,3,3,3,3,3,4,4,4,5,5,4,5,5,4,3,4,4,5,4,4,4,4,3,4,4,5,1,2,1,4,4,3,4,3,3,3,4,4,4,3,4,3,4
5/11/2022 13:05,5/11/2022 13:13,0,208.118.224.219,100,493,1,2022-05-11T13:13:0,R_UfQG872BK41dBEl,,,,,42.6351,-71.3014,anonymous,EN,3,1600030,5,5,5,5,4,5,5,1,5,5,4,5,4,4,2,2,4,3,3,3,5,3,5,4,5,4,4,4,4,4,4,4,4,4,4,5,5,5,5,3,4,3,4,4,4,4,4,4,5,5,4,5,5,4,3,2,5,5,3,4,3,3,3,4,4,4,3,4,3,3
4/5/2022 15:06,4/5/2022 15:17,0,50.207.254.135,100,683,1,2022-04-05T15:17:0,R_cTGY49drfDhwGyt,,,,,42.1476,-71.5319,anonymous,EN,7,1850090,5,5,5,2,2,4,3,2,4,4,4,4,2,2,2,2,2,2,2,4,3,3,3,3,3,3,3,4,2,3,4,3,3,4,3,3,3,2,3,1,2,2,3,3,4,3,3,3,3,3,3,3,5,1,3,1,4,4,2,4,3,3,3,3,3,4,3,3,3,3
5/11/2022 12:25,5/11/2022 12:45,0,208.118.224.218,100,1149,1,2022-05-11T12:45:0,R_DAaAE30G7Q0881z,,,,,42.6351,-71.3014,anonymous,EN,3,1600330,4,4,3,2,2,5,3,1,3,4,4,3,3,5,3,5,4,3,4,5,4,4,3,4,3,4,4,4,4,4,4,3,3,3,2,3,5,2,3,4,4,4,4,4,3,4,3,4,3,3,3,4,3,3,3,2,5,5,5,4,2,3,2,2,2,3,3,3,3,3
6/13/2022 16:01,6/13/2022 16:30,0,174.242.143.250,100,1754,1,2022-06-13T16:30:0,R_2ru5wDSJy2LXtwQ,,,,,41.7652,-72.7028,anonymous,EN,3,1600010,5,5,4,4,3,2,3,1,4,3,4,5,3,2,2,2,3,4,4,2,4,3,3,2,2,3,3,3,3,3,3,3,3,3,2,4,4,4,2,2,4,1,2,3,4,3,3,3,3,3,4,4,5,3,2,3,2,3,2,3,2,2,2,3,4,3,2,3,3,3
3/1/2022 15:43,3/1/2022 15:54,0,50.207.254.134,100,646,1,2022-03-01T15:54:0,R_25EIzYFh4vqrl7Q,,,,,42.14759827,-71.5318985,anonymous,EN,7,1850075,4,4,4,2,3,4,2,3,4,4,4,4,2,2,2,2,3,3,3,3,2,3,3,2,2,5,5,4,3,3,3,3,3,3,1,3,3,3,3,3,4,3,3,3,3,,3,,4,4,4,4,2,1,1,1,4,4,2,3,,,,3,3,3,3,3,2,2
5/12/2022 10:39,5/12/2022 10:51,0,208.118.224.215,100,696,1,2022-05-12T10:51:0,R_2AL1xCrUC9sEjlP,,,,,42.6351,-71.3014,anonymous,EN,3,1600080,5,5,4,3,4,3,2,2,5,5,4,4,3,3,4,3,3,2,2,3,5,5,4,3,4,4,5,4,4,4,4,4,4,3,5,4,3,3,3,3,3,2,3,3,4,3,4,3,3,3,3,4,2,2,2,1,5,4,3,4,3,3,3,3,3,3,3,4,3,4
4/5/2022 13:12,4/5/2022 13:23,0,50.207.254.128,100,698,1,2022-04-05T13:23:0,R_2fyxuRNit0UhCDL,,,,,42.1476,-71.5319,anonymous,EN,7,1850090,4,4,4,2,2,4,3,1,4,4,4,4,3,4,3,3,4,3,3,5,4,4,5,4,3,2,3,3,3,4,3,3,3,4,3,3,4,4,4,4,4,3,2,3,3,3,3,4,5,5,5,5,5,2,3,2,4,4,2,4,2,2,2,3,4,4,3,3,4,4
5/11/2022 16:07,5/11/2022 16:20,0,98.216.141.134,100,733,1,2022-05-11T16:20:0,R_3hG6fwtBMnrHBSf,,,,,42.6481,-71.3343,anonymous,EN,3,1600018,5,5,5,4,3,5,4,2,4,4,3,3,4,3,4,4,4,1,3,5,5,5,5,5,5,3,3,2,4,3,4,3,3,3,3,3,4,3,3,4,5,2,4,4,4,4,4,4,3,3,3,4,5,3,3,2,4,3,3,3,3,3,3,3,2,4,3,4,3,4
6/7/2022 13:48,6/7/2022 14:01,0,50.207.254.133,100,807,1,2022-06-07T14:1:0,R_2waCcYGJPA5S4EU,,,,,42.1476,-71.5319,anonymous,EN,7,1850305,5,5,5,3,3,4,3,1,5,5,5,5,4,4,5,4,4,4,4,5,4,4,4,4,3,4,5,4,4,4,4,3,4,4,5,4,4,4,4,4,5,4,4,3,3,3,3,3,4,3,4,4,5,2,2,1,4,4,2,4,3,3,3,4,4,4,4,5,4,5
5/13/2022 13:44,5/13/2022 14:27,0,208.118.224.217,100,2555,1,2022-05-13T14:27:0,R_10pe65vN2sEHoJb,,,,,42.6351,-71.3014,anonymous,EN,3,1600002,4,4,5,2,2,5,3,3,4,4,3,5,3,3,2,3,4,3,3,4,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,5,3,4,4,4,4,3,3,4,3,3,4,4,4,4,4,5,3,3,3,4,4,3,4,1,1,1,4,4,3,4,5,4,4
5/3/2022 14:28,5/3/2022 14:42,0,50.207.254.133,100,814,1,2022-05-03T14:42:0,R_3R4bwif84EjWFqB,,,,,42.1476,-71.5319,anonymous,EN,7,1850505,5,5,5,4,2,5,4,2,5,4,5,5,3,2,3,3,4,2,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,4,3,4,3,3,3,2,2,3,4,4,4,,5,,4,3,4,4,5,2,3,2,4,3,3,4,,,,3,3,4,4,5,4,5
4/5/2022 15:16,4/5/2022 15:27,0,50.228.77.92,100,662,1,2022-04-05T15:27:0,R_sedy0Huk3KTW0s9,,,,,42.2853,-87.9532,anonymous,EN,7,1850090,3,2,2,2,2,2,2,1,3,2,4,2,1,3,3,1,1,1,1,4,2,3,2,4,3,4,4,2,2,3,3,2,2,2,2,1,2,3,3,4,4,3,2,2,3,2,2,1,2,2,2,4,5,3,2,2,4,3,3,3,2,2,2,2,2,3,2,2,3,3
5/18/2022 12:24,5/27/2022 13:00,0,208.118.224.220,100,779736,1,2022-05-27T13:0:0,R_WcF1SJswIcTfWpj,,,,,42.6351,-71.3014,anonymous,EN,3,1600310,4,4,4,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,5,3,3,3,4,4,4,2,3,2,3,3,3,3,4,4,4,3,3,4,5,5,4,2,3,3,4,4,4,4,4,4,4,4,5,3,3,4,5,5,5,5,1,2,1,3,3,4,4,4,4,4
5/11/2022 14:06,5/11/2022 14:27,0,208.118.224.209,100,1264,1,2022-05-11T14:27:0,R_XTa8yt81Qbo0PgR,,,,,42.6351,-71.3014,anonymous,EN,3,1600075,4,4,4,4,4,4,4,5,4,4,4,4,4,3,4,3,4,2,4,5,5,5,5,4,4,3,4,4,4,4,4,4,3,4,2,3,4,3,1,3,4,3,3,4,5,4,3,4,3,3,3,3,5,4,3,1,4,4,3,4,2,2,3,4,3,2,2,3,2,3
5/11/2022 13:42,5/11/2022 13:53,0,208.118.224.212,100,664,1,2022-05-11T13:53:0,R_3P5nT2miWNNnZEp,,,,,42.6351,-71.3014,anonymous,EN,3,1600005,5,5,4,4,3,3,3,1,4,4,3,4,2,2,2,2,3,2,2,4,5,4,4,3,3,2,3,2,2,3,3,2,2,2,2,3,2,3,1,3,5,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,1,2,2,2,2,3,2,2,3,3,2,3
5/11/2022 12:25,5/11/2022 12:43,0,208.118.224.213,100,1120,1,2022-05-11T12:43:0,R_2dLQWOV4HDXDy5d,,,,,42.6351,-71.3014,anonymous,EN,3,1600330,5,5,4,4,4,5,4,3,5,4,4,4,3,3,4,4,4,2,3,4,4,4,3,4,4,2,2,2,3,3,3,3,2,2,2,2,2,3,3,3,3,2,2,2,3,3,3,3,4,3,4,4,5,2,2,2,3,3,3,3,1,2,2,3,3,3,3,3,3,3
5/11/2022 14:05,5/11/2022 14:38,0,208.118.224.216,100,2034,1,2022-05-11T14:38:0,R_3NQTr6ixhNgU7PM,,,,,42.6351,-71.3014,anonymous,EN,3,1600340,4,5,3,2,4,2,3,1,4,3,4,4,3,3,2,3,3,3,3,3,4,3,3,2,2,2,2,2,3,2,3,2,3,3,2,4,3,2,2,4,4,2,2,2,4,3,2,3,4,4,5,4,3,2,2,1,4,3,2,3,1,2,2,3,3,3,2,4,3,4
6/16/2022 8:38,6/16/2022 8:54,0,208.118.224.213,100,904,1,2022-06-16T8:54:0,R_1dyNxn0zXgbhkzu,,,,,42.6351,-71.3014,anonymous,EN,3,1600505,5,5,5,5,5,5,5,3,5,5,5,5,3,3,3,4,4,4,5,4,5,3,5,5,5,3,4,4,4,4,4,4,5,5,5,3,3,3,3,3,4,3,3,3,4,5,5,5,4,4,4,4,5,3,3,1,5,5,4,4,3,3,3,3,5,5,3,4,3,4
5/11/2022 15:20,5/11/2022 15:48,0,208.118.224.217,100,1669,1,2022-05-11T15:48:0,R_3fkPHrYe7JFcdmW,,,,,42.6351,-71.3014,anonymous,EN,3,1600018,5,4,5,4,4,4,3,1,5,4,5,4,3,4,4,3,4,3,2,5,4,5,5,5,4,3,3,3,4,4,4,3,5,4,4,3,4,3,3,3,4,3,4,5,5,4,5,5,4,3,4,5,3,4,3,3,3,5,5,5,3,3,2,4,4,5,3,4,2,4
5/3/2022 14:32,5/3/2022 14:38,0,50.207.254.139,100,363,1,2022-05-03T14:38:0,R_9mHkW6bE1Ptl6md,,,,,42.1476,-71.5319,anonymous,EN,7,1850505,3,2,3,3,2,2,3,3,5,5,5,5,5,5,5,5,3,3,3,3,2,4,2,2,3,2,2,3,3,3,3,3,2,2,2,3,3,3,4,2,2,3,3,3,3,3,3,3,3,3,2,3,3,4,4,3,3,3,3,3,2,2,2,2,4,4,2,3,2,3
5/10/2022 10:38,5/11/2022 10:39,0,208.118.224.217,100,86476,1,2022-05-11T10:39:0,R_2zFLOHSQkEj9bcm,,,,,42.6351,-71.3014,anonymous,EN,3,1600360,4,4,4,2,2,4,3,1,5,4,4,4,3,2,2,1,3,3,3,4,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,4,3,3,4,4,3,4,4,1,1,1,3,3,2,3,2,2,2,3,4,4,3,4,3,5
5/11/2022 8:05,5/11/2022 8:32,0,208.118.224.221,100,1654,1,2022-05-11T8:32:0,R_1Qiktl61MlbmT2k,,,,,42.6351,-71.3014,anonymous,EN,3,1600050,4,4,4,3,3,4,1,1,4,4,3,4,2,1,2,2,2,1,2,2,1,2,2,3,2,3,3,3,3,3,3,3,3,3,3,2,3,1,,3,3,3,2,4,4,3,2,3,2,2,2,3,3,1,1,1,2,2,1,2,2,2,2,2,3,4,3,3,2,3
5/3/2022 14:30,5/3/2022 14:55,0,217.138.206.84,100,1469,1,2022-05-03T14:55:0,R_2En3sY06RP17MIA,,,,,40.7157,-74,anonymous,EN,7,1850505,5,5,5,4,4,4,4,4,5,5,5,4,4,3,4,4,4,2,4,4,3,4,4,4,4,3,3,3,4,4,4,4,4,4,4,5,4,4,3,3,2,1,4,4,4,4,3,5,3,2,3,4,3,3,3,1,4,4,2,4,4,4,4,3,3,4,3,4,1,4
4/12/2022 14:59,4/12/2022 15:26,0,50.207.254.134,100,1585,1,2022-04-12T15:26:0,R_YQzsHvbLrKyaKel,,,,,42.14759827,-71.5318985,anonymous,EN,7,1850065,4,5,5,5,4,3,4,2,3,3,4,4,3,3,3,3,4,5,3,3,4,4,3,3,3,4,5,3,4,4,4,3,3,4,2,4,4,2,3,3,4,3,1,3,4,4,3,4,4,3,4,4,5,2,3,2,4,4,2,4,2,2,2,2,3,4,2,2,3,4
5/3/2022 14:32,5/3/2022 14:43,0,50.207.254.133,100,641,1,2022-05-03T14:43:0,R_2fpbqb3xRNWs3pk,,,,,42.1476,-71.5319,anonymous,EN,7,1850505,5,5,5,3,4,3,3,1,4,4,4,4,1,1,1,1,2,2,3,3,3,4,3,3,3,4,5,4,4,3,4,4,3,3,3,3,4,3,3,3,2,3,3,3,3,4,4,4,4,3,3,3,3,,3,2,3,3,3,3,3,3,3,3,3,3,2,4,3,4
5/10/2022 11:58,5/11/2022 12:25,0,208.118.224.216,100,87987,1,2022-05-11T12:25:0,R_WecNXDsHt51q7Jv,,,,,42.6351,-71.3014,anonymous,EN,3,1600002,5,5,5,,4,3,2,1,5,4,5,5,3,3,4,3,4,4,4,,,,4,4,4,5,5,5,5,4,4,4,4,4,4,3,4,3,2,5,5,2,,,4,4,4,5,3,4,4,5,5,4,3,2,4,3,3,3,4,4,4,4,4,4,3,3,3,3
3/1/2022 15:45,3/1/2022 15:52,0,50.207.254.135,100,436,1,2022-03-01T15:52:0,R_O1f77FGdOhoGngB,,,,,42.14759827,-71.5318985,anonymous,EN,7,1850075,4,4,4,5,5,5,4,1,4,3,4,5,4,3,3,3,5,5,5,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,3,3,4,3,3,4,4,4,5,5,2,,4,,4,4,4,4,5,2,2,3,4,4,4,4,,,,2,3,3,3,3,2,2
5/11/2022 13:19,5/11/2022 13:30,0,208.118.224.214,100,682,1,2022-05-11T13:30:0,R_wUiHPpnArDtnyZX,,,,,42.6351,-71.3014,anonymous,EN,3,1600005,2,3,4,4,4,5,4,3,4,3,4,4,4,3,3,3,2,2,3,4,4,4,5,5,4,3,3,2,3,3,3,2,4,3,4,2,4,3,1,3,3,3,4,4,3,2,3,4,3,4,4,4,4,2,2,2,4,4,4,4,1,3,1,3,3,3,4,4,4,4
4/12/2022 15:06,4/12/2022 15:14,0,172.58.219.0,100,474,1,2022-04-12T15:14:0,R_3EhaMAHJjuFQLla,,,,,42.42799377,-71.0617981,anonymous,EN,7,1850010,4,4,4,3,3,3,2,2,4,3,4,4,2,4,3,4,4,3,3,3,4,3,4,4,4,4,4,4,4,4,3,3,4,3,3,4,4,4,1,3,,,,,3,5,4,4,,,,,4,1,1,1,5,4,3,4,3,3,3,4,4,3,2,2,3,3
5/3/2022 14:25,5/3/2022 14:33,0,66.30.111.199,100,468,1,2022-05-03T14:33:0,R_w4WsWaXYceYpbcR,,,,,42.2832,-71.4296,anonymous,EN,7,1850505,4,5,4,4,3,5,3,2,4,4,4,4,2,3,2,4,4,2,2,3,2,2,3,2,2,3,3,3,3,3,3,3,2,1,3,2,3,3,1,1,4,2,2,3,3,4,4,3,3,3,4,4,4,,,,4,3,,,3,3,3,4,3,4,,,,
