StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,UserLanguage,District,DESE ID,"Please select the month, day and year of your birthday. - Month","Please select the month, day and year of your birthday. - Day","Please select the month, day and year of your birthday. - Year",LASID,grade,s-emsa-q1,s-emsa-q2,s-emsa-q3,s-tint-q1,s-tint-q2,s-tint-q3,s-tint-q4,s-tint-q5,s-acpr-q1,s-acpr-q2,s-acpr-q3,s-acpr-q4,s-cure-q1,s-cure-q2,s-cure-q3,s-cure-q4,s-sten-q1,s-sten-q2,s-sten-q3,s-sper-q1,s-sper-q2,s-sper-q3,s-sper-q4,s-civp-q1,s-civp-q2,s-civp-q3,s-civp-q4,s-grmi-q1,s-grmi-q2,s-grmi-q3,s-grmi-q4,s-appa-q1,s-appa-q2,s-appa-q3,s-peff-q1,s-peff-q2,s-peff-q3,s-peff-q4,s-peff-q5,s-peff-q6,s-sbel-q1,s-sbel-q2,s-sbel-q3,s-sbel-q4,s-sbel-q5,s-phys-q1,s-phys-q2,s-phys-q3,s-phys-q4,s-vale-q1,s-vale-q2,s-vale-q3,s-vale-q4,s-acst-q1,s-acst-q2,s-acst-q3,s-sust-q1,s-sust-q2,s-grit-q1,s-grit-q2,s-grit-q3,s-grit-q4,s-expa-q1,s-poaf-q1,s-poaf-q2,s-poaf-q3,s-poaf-q4,gender,What is your gender? - Another gender or gender identity not listed above - Text,race,What is your race/ethnicity?(Please select all that apply) - Prefer to self-describe - Text,Q_Language,MathTeacher,ScienceTeacher,SocialTeacher,EnglishTeacher
4/29/22 9:59,4/29/22 10:28,0,50.205.154.86,100,1683,1,2022-04-29T10:28:1,R_CekWCN4wVFxTLGx,EN,4,2480056,12,7,112,45463,5,4,1,5,1,4,5,2,,5,5,3,5,4,3,3,4,3,3,3,5,4,5,5,4,4,3,4,5,3,5,4,5,5,4,4,4,4,4,4,4,4,1,3,1,1,3,4,5,5,5,3,3,4,5,1,1,3,5,1,5,5,4,1,1,3,5,1,4,,"8,7",,EN,,,,
5/5/22 13:04,5/5/22 13:12,0,64.225.63.153,100,479,1,2022-05-05T13:12:25,R_0PAyFUePfn3y481,EN,4,2480505,12,23,106,39232,10,5,5,5,1,1,1,1,1,2,2,2,2,4,3,5,3,3,3,3,5,5,5,5,3,3,3,3,5,2,5,2,2,2,1,2,5,2,3,1,2,4,4,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,1,3,3,3,3,2,,4,,EN,,,Social Studies teacher,
5/23/22 11:17,5/23/22 11:23,0,50.206.93.226,100,331,1,2022-05-23T11:23:10,R_3IVvZgOfW47zXnH,EN,8,3100017,1,17,112,86674,4,5,,,4,,,,,4,,,,,,,4,,1,,,,,4,,,,3,,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,2,,,1,,1,,6,,EN,,,,
4/26/22 10:45,4/26/22 10:52,0,50.205.154.86,100,459,1,2022-04-26T10:52:52,R_2UhCez6FA3bAIHe,EN,4,2480056,3,9,114,42083,3,,,,,,,,,4,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,4,,2,,,,,,,2,,,2,,,5,,1,,4,,,,2,,,2,,2,,2,,EN,,,,
4/14/22 9:30,4/14/22 9:38,0,50.205.154.89,100,444,1,2022-04-14T9:38:0,R_1kTEVUZUiTljTum,EN,4,2480025,5,17,114,43244,3,,,,,,,,,4,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,,4,,2,,,,,,,5,,,5,,,5,,5,,3,,,,3,,,3,,1,,4,,EN,,,,
5/5/22 13:03,5/5/22 13:16,0,209.80.140.32,100,775,1,2022-05-05T13:16:21,R_3hrKuEBTNBmK0Kw,EN,4,2480505,3,2,105,31077,12,2,1,3,4,3,4,4,4,5,5,2,4,1,1,3,1,4,4,2,4,4,3,5,5,5,5,5,3,4,4,4,3,3,3,5,5,5,5,5,5,2,2,2,2,4,2,2,2,3,4,4,3,4,2,1,1,4,4,1,3,1,2,5,2,2,1,1,2,,2,,EN,Math teacher,,,
4/26/22 10:49,4/26/22 13:43,0,50.205.154.89,100,10420,1,2022-04-26T13:43:7,R_u3qiytwbpPkXGkV,EN,4,2480025,2,27,113,38458,4,5,5,5,3,5,3,5,2,5,1,3,2,3,5,5,5,3,5,3,4,1,4,4,1,2,5,3,5,5,3,5,2,2,2,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,3,2,3,3,3,1,1,2,4,5,5,3,2,5,5,5,5,2,,4,,EN,,,,
4/25/22 13:37,4/25/22 14:00,0,50.205.154.89,100,1376,1,2022-04-25T14:0:43,R_zSSb1gHGa8pFF8B,ES,4,2480025,3,22,111,46406,5,5,5,3,1,1,4,2,,3,3,2,3,1,1,5,3,3,4,3,3,1,4,1,5,5,3,4,4,5,4,1,5,3,4,4,2,3,2,4,3,4,2,4,1,2,3,3,2,5,5,3,5,4,2,1,5,1,1,1,5,3,2,3,3,,1,2,1,,4,,ES,,,,
4/25/22 9:41,4/25/22 9:48,0,50.205.154.89,62,423,0,2022-04-26T9:48:33,R_3lzs8vvVa1W9ksl,EN,4,2480025,11,25,114,39451,3,,,,,,,,,,,,,,,,4,,2,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,3,,,5,,1,,,,,,4,,,,,,,,,EN,,,,
5/3/22 12:30,5/3/22 12:47,0,50.221.21.222,100,982,1,2022-05-03T12:47:2,R_27rRDoA4uPHLlIF,EN,8,3100305,3,31,111,85932,6,3,3,5,5,5,1,5,5,,,,,,,,,,,,,,,,,,,,5,3,5,5,,,,5,5,5,4,4,5,4,4,5,4,3,4,3,4,4,5,1,1,4,4,2,2,2,1,5,3,2,4,1,5,5,5,5,2,,3,,EN,,,Social Studies teacher,
5/9/22 9:48,5/9/22 9:55,0,38.91.101.217,85,443,0,2022-05-10T9:55:58,R_1QzUe6lhsjWBdF6,EN,8,3100505,12,19,107,88241,8,3,3,4,,,,,,5,2,5,4,1,2,2,3,,,,3,5,3,5,2,2,3,2,4,1,2,2,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,,,,,EN,,,,English teacher
4/29/22 12:32,4/29/22 12:43,0,209.80.140.36,100,654,1,2022-04-29T12:43:30,R_3dFBp3fxn6VPfsH,EN,4,2480305,7,31,110,37684,7,1,2,5,5,4,4,5,5,5,4,4,5,1,2,2,2,,,,5,2,1,3,2,3,3,2,4,4,4,4,5,5,4,5,5,5,5,4,5,5,5,5,4,4,2,5,3,3,4,3,3,4,4,4,2,5,1,4,3,2,3,1,1,1,2,2,1,,"1,3",,EN,Math teacher,,,
5/5/22 13:06,5/5/22 13:36,0,209.80.140.32,58,1769,0,2022-05-06T13:36:13,R_1gkHmT9hhMhspJ1,EN,4,2480505,11,8,104,42958,12,,,,1,1,4,3,3,5,5,4,3,3,3,3,5,3,4,2,,,,,1,5,5,5,,,,,5,5,4,4,4,2,3,2,3,2,2,1,3,3,5,4,5,5,3,5,5,5,1,3,1,,,5,5,2,5,2,2,2,4,3,,,,,EN,,Science teacher,,
5/24/22 9:10,5/24/22 9:18,0,50.206.93.226,100,448,1,2022-05-24T9:18:14,R_33gzdC5qRnSvhsd,EN,8,3100017,11,9,111,87012,4,,,,,,,,,,,,,,,,3,,1,,,,,,,,,2,,,,,,,,,,,,,1,,4,,,,,,,5,,,1,,,4,,1,,3,,,,2,,,2,,2,,6,,EN,,,,
4/29/22 8:55,4/29/22 9:35,0,50.205.154.84,100,2388,1,2022-04-29T9:35:19,R_2eOTokY0ZqVM5v1,EN,4,2480035,11,20,113,43174,3,,,,,,,,,4,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,5,,2,,,,,,,5,,,2,,,4,,3,,3,,,,3,,,2,,2,,5,,EN,,,,
4/26/22 8:51,4/26/22 9:33,0,50.205.154.84,100,2500,1,2022-04-26T9:33:4,R_2zx0wRTadu1xfVS,EN,4,2480035,1,8,114,43487,3,,,,,,,,,2,,,,,,,,,,,,,,5,,,,,,,,,1,,,,,,,,3,,3,,,,,,,5,,,5,,,3,,3,,3,,,,1,,,3,,2,,4,,EN,,,,
4/27/22 9:35,4/27/22 9:38,0,50.205.154.89,100,224,1,2022-04-27T9:38:58,R_12gwwoWjqv15uM3,EN,4,2480025,7,23,114,43151,3,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,5,,3,,,,,,,2,,,5,,,4,,1,,1,,,,4,,,2,,3,fty,"1,7",df,EN,,,,
4/27/22 10:11,4/27/22 10:17,0,209.80.140.36,100,402,1,2022-04-27T10:17:56,R_2zd7RA1kKRjGcZP,EN,4,2480003,12,13,112,42878,3,,,,,,,,,4,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,5,,4,,,,,,,5,,,4,,,4,,2,,2,,,,2,,,1,,4,,3,,EN,,,,
5/23/22 14:07,5/23/22 14:23,0,50.206.93.226,100,969,1,2022-05-23T14:23:26,R_3izlzHtmDx0rhh1,EN,8,3100017,6,19,114,87543,3,,,,,,,,,3,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,4,,2,,,,,,,1,,,1,,,5,,1,,2,,,,1,,,1,,2,,,,EN,,,,
5/19/22 13:56,5/19/22 14:06,0,50.206.93.226,100,624,1,2022-05-19T14:6:33,R_3ikxF2zTxAKiIAi,EN,8,3100017,2,12,114,87380,3,,,,,,,,,3,,,,,,,,,,,,,,3,,,,,,,,,3,,,,,,,,4,,5,,,,,,,5,,,5,,,2,,3,,5,,,,1,,,2,,2,,5,,EN,,,,
5/23/22 10:29,5/23/22 10:41,0,50.206.93.226,100,692,1,2022-05-23T10:41:6,R_2VrumddVYXKZMWC,EN,8,3100017,4,12,113,87040,4,5,,,4,,,,,5,,,,,,,3,,5,,,,,5,,,,5,,5,,,4,,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,,,,,,1,,3,,EN,,,,
5/4/22 9:38,5/4/22 10:01,0,50.205.154.88,100,1432,1,2022-05-04T10:1:53,R_3KUAKk1RnjYle0A,EN,4,2480013,8,30,113,45753,3,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,5,,4,,,,,,,5,,,4,,,2,,3,,1,,,,5,,,2,,1,,3,,EN,,,,
4/26/22 10:09,4/26/22 10:15,0,209.80.140.36,100,356,1,2022-04-26T10:15:45,R_r7HCM23N014KSad,EN,4,2480003,6,10,114,43549,3,4,,,1,,,,,,,,,,,,4,,3,,,,,2,,,,5,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,5,,4,,,,3,,,2,,1,,7,,EN,,,,
5/3/22 7:51,5/3/22 8:06,0,50.221.21.222,100,868,1,2022-05-03T8:6:19,R_x9NZIOJyoazpLUd,EN,8,3100305,4,17,110,85922,7,2,1,1,5,3,4,4,4,5,5,4,4,1,4,4,4,1,2,1,5,5,5,5,1,4,4,3,3,4,4,3,2,2,2,,,,,,,,,,,,4,4,5,5,2,2,3,5,2,4,2,,,,,,,,,,,,2,,4,,EN,,,Social Studies teacher,
2/18/22 8:34,2/18/22 8:43,0,192.64.64.114,100,511,1,2022-02-18T8:43:24,R_3RjPxzTzUP0WjE4,EN,5,2740083,10,13,109,111008911,7,3,2,3,4,4,4,5,4,,,,,,,,,,,,,,,,,,,,2,4,3,2,,,,5,4,5,5,3,5,5,5,2,4,4,5,4,4,5,1,1,2,2,4,5,3,5,4,3,2,2,3,1,1,1,1,3,1,,5,,EN,,,,English teacher
2/2/22 9:55,2/2/22 10:09,0,192.64.64.114,100,827,1,2022-02-02T10:9:3,R_3GDFt4hFVeW9KVY,EN,5,2740075,6,18,111,111009428,6,,,,,,,,,,,,,2,4,3,4,4,4,4,,,,,4,4,4,4,,,,,,,,5,5,5,4,4,5,1,1,1,1,1,4,3,2,2,5,4,4,4,4,1,1,1,2,1,5,4,3,3,3,4,4,4,1,,4,,EN,,Science teacher,,
4/26/22 8:00,4/26/22 8:24,0,209.80.140.38,100,1414,1,2022-04-26T8:24:22,R_3Uz9ouK4e0axih3,EN,4,2480014,3,31,110,35361,6,1,1,1,5,5,5,5,5,4,5,5,4,5,5,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,3,5,4,5,1,1,1,5,5,5,5,4,5,1,5,5,5,5,1,,3,,EN,,,,English teacher
4/25/22 10:08,4/25/22 10:22,0,209.80.140.36,100,821,1,2022-04-25T10:22:4,R_1pDt71yfkLwRPMy,EN,4,2480003,9,20,114,39447,3,3,,,3,,,,,5,,,,,,,4,,5,,,,,3,,,,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,3,,5,,,,1,,,5,,2,,4,,EN,,,,
4/26/22 8:00,4/26/22 11:48,0,209.80.140.38,57,13681,0,2022-04-27T11:48:50,R_2mXTQej3LMG0Fcl,EN,4,2480035,8,9,107,bahbahbahbahbahbahbahvbahbvahbahbvahbvahabha,12,,,,,,,,,5,5,5,5,,,,,5,5,5,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,1,1,1,5,,,,,,,,,,,,,,,,,,5,5,5,5,5,,,,,EN,,,Social Studies teacher,
5/6/22 13:12,5/6/22 13:18,0,209.80.140.32,100,379,1,2022-05-06T13:18:20,R_3KT8koywLOvuem6,EN,4,2480505,2,6,107,35435,10,2,2,3,4,2,4,2,4,4,4,5,4,2,4,3,2,1,4,3,4,4,3,5,2,2,2,3,3,5,4,5,1,5,2,5,5,5,4,5,5,2,2,3,1,3,1,3,3,4,5,3,3,5,1,1,1,3,2,4,5,3,5,1,1,1,3,5,2,,2,,EN,,Science teacher,,
4/26/22 7:50,4/26/22 8:09,0,209.80.140.38,100,1128,1,2022-04-26T8:9:43,R_29iTYhX9sowNT0t,EN,4,2480014,9,3,110,38109Syi,6,1,1,3,5,4,5,4,5,5,5,5,5,4,5,3,1,2,2,3,4,5,2,3,3,3,3,5,5,4,3,4,5,5,5,3,3,3,3,3,3,4,,5,3,1,1,3,3,5,4,1,1,3,3,2,3,5,5,5,4,2,5,2,1,1,3,2,3,he/they,"2,5",,EN,,,Social Studies teacher,
5/5/22 13:05,5/5/22 13:15,0,51.79.243.122,100,599,1,2022-05-05T13:15:19,R_2WCMLtWmxT3TpJ1,EN,4,2480505,5,1,107,33424,10,2,4,3,2,1,2,2,1,5,5,5,5,2,2,3,2,4,3,5,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,2,4,2,2,2,2,4,4,4,4,5,1,5,5,5,5,5,5,4,2,1,1,5,5,4,4,3,5,4,2,4,3,3,1,,8,,EN,,,Social Studies teacher,
5/5/22 13:02,5/5/22 13:15,0,209.80.140.32,100,774,1,2022-05-05T13:15:21,R_2rHKP6bTAUq7vJr,EN,4,2480505,7,22,108,45004,9,1,1,3,1,1,3,3,3,5,5,5,5,1,3,2,3,4,4,5,4,4,5,4,2,4,4,4,5,5,4,5,4,3,5,5,5,5,4,3,5,3,3,2,2,1,3,3,3,5,5,3,3,5,2,1,5,1,1,4,4,2,3,2,1,3,3,4,1,,4,,EN,Math teacher,,,
4/27/22 13:28,4/27/22 13:38,0,209.80.140.36,100,594,1,2022-04-27T13:38:52,R_3I5cylU5Knm7hmW,EN,4,2480305,12,3,108,43164,8,5,5,5,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,3,3,2,4,4,1,3,2,2,1,1,1,1,5,5,3,1,1,1,1,1,1,2,3,2,3,2,5,5,4,4,3,3,3,3,1,1,1,1,2,3,5,2,3,3,2,1,2,3,2,,4,,EN,,Science teacher,,
4/26/22 7:47,4/26/22 21:57,0,73.227.17.95,100,50952,1,2022-04-26T21:57:8,R_cC52otvBmYprLiN,PT-BR,4,2480057,7,28,110,47566,6,4,4,1,4,3,5,2,4,5,4,2,4,3,3,1,1,1,4,1,3,2,4,4,4,5,4,5,4,5,3,5,1,1,1,4,4,4,4,3,4,1,3,3,2,1,4,5,1,3,4,4,3,4,1,1,5,4,4,3,4,5,3,2,3,1,1,4,1,,4,,PT-BR,Professor de MatemÃ¡tica,,,
2/2/22 10:33,2/2/22 11:10,0,192.64.64.114,100,2257,1,2022-02-02T11:10:58,R_4SbRF87Rwd98WhX,EN,5,2740075,3,16,109,111007564,8,3,5,5,3,1,,4,,,,,,,,,,,,,,,,,,,,,2,3,3,4,,,,3,2,2,1,2,2,5,5,,4,1,3,4,4,5,4,3,2,1,4,5,3,1,1,2,1,1,1,3,3,1,2,2,2,,"1,4",,EN,,,,English teacher
5/9/22 9:50,5/9/22 9:53,0,172.56.23.130,100,183,1,2022-05-09T9:53:36,R_2BxKxhFi63yo07y,EN,8,3100505,5,9,105,83175,12,5,5,4,4,1,2,2,2,1,2,4,3,1,1,4,2,1,3,2,1,1,1,1,2,2,3,3,1,2,2,4,2,2,4,,,,,,,,,,,,2,5,2,4,1,1,1,3,4,5,5,,,,,,,,,,,,2,,"1,2,3,4,5,8",,EN,,,Social Studies teacher,
2/7/22 8:52,2/7/22 8:57,0,192.64.64.114,100,284,1,2022-02-07T8:57:24,R_2YWlyq7J6Zo2GM2,EN,5,2740115,5,15,111,111009953,6,2,3,4,4,4,3,5,5,5,5,5,5,4,3,2,3,2,2,2,1,1,1,2,4,2,4,4,5,5,5,5,2,4,3,3,5,5,5,5,5,2,4,3,3,1,,,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,Math teacher,,,
2/7/22 8:56,2/7/22 9:10,0,192.64.64.114,100,836,1,2022-02-07T9:10:43,R_25QIRNKME3LgqVm,EN,5,2740083,4,18,112,111009179,5,3,5,5,5,1,5,4,5,4,3,2,4,3,2,5,5,5,4,5,1,4,2,4,1,4,2,2,5,5,5,4,2,2,1,3,5,5,3,4,5,5,4,5,4,5,,,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,,,
2/15/22 10:17,2/15/22 10:22,0,172.58.239.238,100,279,1,2022-02-15T10:22:12,R_21HXHRyw7N573iI,EN,5,2740505,2,3,105,111003753,12,1,1,2,4,3,3,3,4,5,5,3,4,5,3,5,2,2,3,3,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,,,,,,,,,,,,,,,,,,,,,,,2,2,3,4,3,2,2,1,2,2,2,4,,5,,EN,Math teacher,,,
5/24/22 9:10,5/24/22 9:15,0,50.206.93.226,100,279,1,2022-05-24T9:15:15,R_2asrAVixjtdZK3V,EN,8,3100017,12,7,112,86340,4,2,,,5,,,,,5,,,,,,,5,,4,,,,,4,,,,5,,5,,,3,,,,,,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,6,,EN,,,,
5/19/22 13:37,5/19/22 13:53,0,50.206.93.226,100,935,1,2022-05-19T13:53:6,R_3KrUEknbqUbMnRj,EN,8,3100017,7,3,114,87898,3,5,,,5,,,,,3,,,,,,,1,,5,,,,,5,,,,4,,4,,,4,,,,,,,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"8,7",egyption speaks arabic at home,EN,,,,
4/26/22 10:43,4/26/22 10:52,0,50.205.154.86,100,552,1,2022-04-26T10:52:50,R_1dmoHmgiio3C08K,EN,4,2480056,11,17,113,42979,3,4,,,5,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,5,,,,,,,,,5,,,5,,,4,,1,,4,,,,2,,,5,,1,,4,,EN,,,,
5/5/22 13:05,5/5/22 13:16,0,172.58.219.37,100,625,1,2022-05-05T13:16:10,R_6VyHyBCzkgzTZ6x,EN,4,2480505,10,9,107,34145,9,4,5,5,2,1,2,1,4,5,4,5,5,2,4,3,4,3,3,3,1,5,1,3,4,3,5,4,3,2,4,3,4,5,4,5,5,5,4,4,5,5,5,4,5,2,4,3,4,5,5,1,1,3,2,2,1,5,5,5,5,2,4,1,3,3,3,2,1,,7,,EN,,,Social Studies teacher,
2/2/22 14:01,2/2/22 14:09,0,192.64.64.114,100,485,1,2022-02-02T14:9:47,R_1QAf4eBBkLtXeMd,EN,5,2740075,1,14,112,111010922,5,2,3,2,1,2,4,4,4,,,,,,,,,,,,,,,,,,,,5,5,3,5,,,,5,4,5,5,5,4,3,3,4,4,5,2,5,1,2,5,5,3,5,1,1,1,3,4,4,4,4,4,2,1,4,3,4,2,,4,,EN,,,,
5/5/22 13:05,5/5/22 13:12,0,172.58.219.255,100,402,1,2022-05-05T13:12:37,R_6ExvoYSDboNVLy1,EN,4,2480505,6,24,108,35114,9,3,3,3,5,3,5,4,4,5,5,5,5,3,3,3,3,1,1,2,5,5,5,5,3,3,4,2,5,2,5,5,1,4,1,3.00,5.00,5.00,2.00,5.00,5.00,4,5,2,5,2,5,3,4,5,4,3,4,3,2,1,1,3,3,4,5,2,5,1,3,2,3,2,2,,"4,8",,EN,Math teacher,,,
5/5/22 13:09,5/5/22 13:22,0,174.196.202.98,100,802,1,2022-05-05T13:22:56,R_323eidVdJIErIER,EN,4,2480505,7,18,106,32725,11,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,1,1,1,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,4,,"1,2,3,4,5,6,7",Apache Helicopter ,EN,,,,English teacher
4/26/22 7:58,4/26/22 8:10,0,209.80.140.38,100,713,1,2022-04-26T8:10:2,R_1Nfi2vAMw3CR5JH,EN,4,2480014,8,25,109,36221,8,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,1,1,1,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,2,,8,,EN,,Science teacher,,
4/26/22 7:55,4/26/22 8:12,0,209.80.140.13,100,992,1,2022-04-26T8:12:26,R_3GrLrsEPkjlWlgt,EN,4,2480014,1,15,109,37171,7,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,1,1,1,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,2,,"1,3,8",,EN,,Science teacher,,
4/27/22 8:59,4/27/22 9:05,0,172.58.219.124,100,383,1,2022-04-27T9:5:55,R_1nTxeJbeGMNoCng,EN,4,2480305,3,28,109,36404,8,2,1,4,4,5,5,4,4,4,4,5,5,5,4,4,4,2,1,1,5,5,5,4,5,4,5,5,5,2,3,3,5,4,1,3,2,2,4,3,5,3,5,2,4,2,3,5,3,5,5,2,4,4,2,3,1,1,2,3,5,5,5,2,1,4,4,5,1,,"2,3,4,5",,EN,Math teacher,,,
4/26/22 12:37,4/26/22 13:05,0,50.205.154.84,100,1684,1,2022-04-26T13:5:37,R_1JW8FdZsNXS8NQO,EN,4,2480035,8,5,113,42665,4,1,2,3,3,5,4,4,5,5,5,4,4,2,3,4,4,2,4,3,3,2,3,3,4,5,4,4,3,5,4,5,4,1,3,4,4,2,5,4,5,1,1,1,3,3,5,3,4,5,2,4,3,4,1,1,1,5,3,1,5,2,1,1,3,4,1,2,1,,4,,EN,,,,
1/26/22 11:06,1/26/22 11:13,0,192.64.64.114,100,416,1,2022-01-26T11:13:23,R_1Fh2Cj69L2ugeFo,EN,5,2740111,2,15,110,111008535,7,2,3,3,1,2,1,2,2,3,5,3,5,3,2,3,3,1,3,1,5,2,1,2,2,5,3,1,3,4,5,2,5,5,3,,,,,,,,,,,,5,3,5,4,5,2,4,1,4,4,3,,,,,,,,,,,,,,,,EN,,,Social Studies teacher,
5/5/22 13:06,5/5/22 13:28,0,209.80.140.32,58,1338,0,2022-05-06T13:29:19,R_vGBkV7d1ndAUQ2l,ES,4,2480505,8,3,108,43008,9,,,,,,,,,1,2,1,2,1,2,3,2,,,,,1,3,1,1,3,3,4,,,,,,,,3,3,4,3,,1,1,5,3,,2,5,4,1,5,4,4,4,4,1,1,5,1,5,3,3,2,3,,1,2,2,1,,,,,ES,,,,maestro de InglÃ©s
4/25/22 12:51,4/25/22 13:11,0,209.80.140.36,100,1159,1,2022-04-25T13:11:5,R_2UaxUVPNObQTr2j,EN,4,2480305,5,15,111,39252,6,5,5,5,3,5,4,4,5,2,2,2,2,3,2,3,4,2,2,2,1,2,3,1,3,5,4,4,1,1,1,1,2,3,2,5,3,3,3,3,5,4,4,3,4,5,4,4,1,4,2,2,2,1,4,1,1,2,2,,,,,3,1,1,1,1,2,,4,,EN,Math teacher,,,
4/29/22 8:26,4/29/22 8:40,0,209.80.140.36,100,823,1,2022-04-29T8:40:6,R_1DXSI2lXWm2wFuB,EN,4,2480305,11,7,109,37588,7,3,3,4,5,3,5,5,5,5,5,5,5,1,2,5,1,1,2,2,5,5,5,5,5,5,4,5,3,5,3,3,5,5,5,5,5,4,4,5,5,3,3,3,2,2,4,4,4,4,3,3,3,5,5,1,1,3,5,4,4,3,3,5,1,1,2,3,1,,"3,4",,EN,Math teacher,,,
4/26/22 12:34,4/27/22 13:16,0,50.205.154.84,56,88903,0,2022-04-28T13:16:28,R_2YJRDGednAUQd8t,EN,4,2480035,11,28,112,43100,4,,,,5,1,2,5,5,,,,,,,,,,,,,,,,,,,,5,5,2,5,,,,,,,,,,5,5,5,5,5,4,4,4,5,5,5,5,5,4,1,5,,,5,4,5,1,,,,,,,,,,EN,,,,
2/14/22 10:47,2/14/22 10:57,0,192.64.64.114,100,564,1,2022-02-14T10:57:4,R_WDxPs7pN3pEjzEJ,EN,5,2740083,6,7,111,111009877,6,,,,4,2,3,4,,4,5,4,5,3,,5,2,2,1,1,1,3,1,1,1,,,1,3,4,1,4,1,1,1,4,3,4,4,3,4,3,4,3,4,3,,,,,,,,,,,,,,,,,,,,,,,2,,"5,6",,EN,Math teacher,,,
5/5/22 13:06,5/5/22 13:34,0,209.80.140.32,100,1682,1,2022-05-05T13:34:35,R_1qX81LzwWDHo5Ep,ES,4,2480505,9,23,105,47443,9,5,2,5,5,4,1,4,3,,,,,,,4,,3,4,1,1,3,1,1,,,,,1,5,2,3,4,4,4,3,3,4,4,4,4,,,,,,5,5,4,5,4,4,4,1,3,5,3,,,4,4,4,4,1,1,1,4,4,2,,4,,ES,maestro de matemÃ¡ticas,,,
4/26/22 10:49,4/26/22 11:07,0,50.205.154.89,100,1078,1,2022-04-26T11:7:25,R_3izlW0F9fXbXBsD,EN,4,2480025,9,23,112,41860,4,4,5,5,5,2,5,5,5,5,5,5,3,4,4,3,3,2,2,5,1,2,1,1,3,3,3,3,5,4,2,3,4,2,4,3,3,3,2,1,3,5,5,3,3,2,5,4,5,5,5,5,5,4,2,1,2,2,3,4,5,4,2,1,1,5,4,4,1,,4,,EN,,,,
2/14/22 9:13,2/14/22 9:22,0,192.64.64.114,100,542,1,2022-02-14T9:22:34,R_3sgHE4xb5LiprC8,EN,5,2740505,11,20,107,111007694,9,,,,,,,,,,,,,2,3,3,4,3,2,3,,,,,5,2,5,5,,,,,,,,4,5,5,5,4,5,1,3,2,3,2,2,5,3,4,4,3,2,2,1,1,1,2,3,4,4,4,3,1,1,1,1,3,1,,4,,EN,Math teacher,,,
4/27/22 10:48,4/27/22 11:07,0,50.205.154.89,100,1137,1,2022-04-27T11:7:9,R_2Ph52hPwxijhOoZ,EN,4,2480025,6,16,113,42176,4,5,5,5,3,1,1,5,5,5,4,5,5,3,4,3,3,3,3,2,3,4,2,3,3,3,3,3,2,2,1,2,5,1,5,4,4,3,5,4,4,5,2,2,4,2,5,5,5,5,3,2,3,2,1,1,1,3,3,2,2,2,1,1,1,3,3,3,1,,4,,EN,,,,
