StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,UserLanguage,What district is your school in?,DESE ID,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-ieff-q1,t-ieff-q2,t-ieff-q3,t-ieff-q4,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,t-inle-q2,t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-curv-q1,t-curv-q2,t-curv-q3,t-curv-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,t-sach-q1,t-sach-q2,t-sach-q3,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3,"If there is anything you would like us to know about your school that we did not ask about, please tell us.",How easy to understand were the questions?,How interesting were the questions?,Please give us any additional feedback about the survey.,
6/8/22 12:33,6/8/22 12:46,0,174.196.192.220,100,756,1,2022-06-08T12:46:10,R_1CEABJ482oBvZv2,EN,4,2480505,4,3,4,2,2,5,1,5,3,4,4,2,4,4,4,4,3,3,4,3,3,4,1,1,3,2,2,3,3,3,3,3,2,2,2,2,2,2,1,3,2,1,2,3,4,4,3,4,2,2,4,4,3,3,3,2,2,2,1,1,2,1,1,2,3,4,4,5,4,4,It feels as though we are struggling for a coherent direction. Where are we heading? How are we getting there? What can we expect in the process.,2,5,I'm wondering how this will be mobilized to action ,
6/8/22 12:27,6/8/22 12:54,0,209.80.140.32,100,1581,1,2022-06-08T12:54:17,R_3Hv884JxPoJNeoa,EN,4,2480505,4,4,4,2,2,5,1,3,3,4,4,3,3,2,4,3,2,1,2,4,2,4,1,3,2,3,3,3,3,2,3,3,2,1,2,1,3,4,1,1,4,1,4,4,4,,3,,3,3,4,5,2,2,2,2,3,2,3,2,,,,1,2,1,2,4,1,3,,3,3,3,
6/8/22 13:14,6/8/22 13:27,0,50.205.154.83,100,786,1,2022-06-08T13:27:46,R_zfks6vNAQwfAdz3,EN,4,2480057,5,5,5,2,2,3,1,2,4,3,3,3,1,2,2,3,2,1,2,2,3,4,3,2,1,1,1,2,2,2,2,2,2,1,2,3,4,4,1,3,1,1,1,1,3,4,2,2,1,2,3,4,2,1,1,1,1,1,1,1,3,2,3,3,3,2,3,3,3,3,,7,6,,
6/8/22 12:28,6/8/22 12:35,0,209.80.140.32,100,424,1,2022-06-08T12:35:5,R_1Kv6liESIQhMDzX,EN,4,2480505,5,4,5,5,4,5,4,3,4,4,5,3,2,2,1,2,3,3,4,4,4,3,3,3,2,4,4,5,4,3,4,4,2,3,2,3,3,4,4,4,4,3,4,3,4,,4,,2,2,2,2,5,2,2,1,4,4,2,2,,,,3,4,4,1,3,1,3,,7,8,6,
6/8/22 13:05,6/8/22 13:16,0,209.80.140.36,100,691,1,2022-06-08T13:16:40,R_3s1vXLm51Vu2Slr,EN,4,2480305,4,4,5,5,5,5,5,5,4,5,5,4,3,2,3,4,5,3,5,4,5,5,4,5,4,3,3,4,3,3,3,3,3,3,1,5,4,3,2,4,4,1,3,3,4,,3,,3,3,3,4,4,2,2,1,4,4,2,3,,,,4,3,2,3,4,2,5,,6,4,6,
6/8/22 14:04,6/8/22 14:14,0,172.58.223.9,100,588,1,2022-06-08T14:14:16,R_1oA1y2fc15hRda3,EN,4,2480014,4,4,4,3,3,5,3,,,,,,3,3,2,3,,,,3,1,2,,,,3,2,1,3,2,3,1,,,,2,4,3,3,4,4,4,4,4,,,,,,,,,5,1,1,2,4,3,2,2,,,,,,,4,4,4,4,,8,5,5,
6/8/22 13:14,6/8/22 13:25,0,50.205.154.83,100,634,1,2022-06-08T13:25:19,R_1gMwzT1QFFMmgQW,EN,4,2480057,5,5,5,4,4,5,3,3,5,5,5,5,2,2,2,1,4,4,3,2,2,5,2,4,2,2,3,1,2,3,3,1,3,4,3,5,3,4,3,3,,,,,4,,4,,4,4,4,4,5,3,4,3,4,4,4,4,,,,4,4,4,3,3,3,3,We grade level PLG put into our schedule for next year. Communication between all levels has been very poor this year. ,8,5,7,
5/10/22 12:42,5/10/22 12:50,0,73.60.125.41,100,502,1,2022-05-10T12:50:26,R_3fvgWCO0gfbE7j6,EN,5,2740111,2,4,3,5,5,5,5,2,4,4,3,4,4,4,4,4,3,4,4,1,1,1,1,2,2,2,2,2,3,3,2,2,3,3,3,3,2,4,1,3,3,1,2,2,3,,4,,4,4,4,5,3,4,4,3,3,2,3,3,,,,4,4,3,2,3,2,3,Paras do their best but are constantly pulled to cover for IEP meetings or absences. This means students don't get their legally provided services. It feels like Larry Silverman is the only admin that truly works with us to support the paras and teachers. ,9,9,8,
6/8/22 12:28,6/8/22 12:35,0,209.80.140.32,100,444,1,2022-06-08T12:35:45,R_1roZGyTiXSqM6an,EN,4,2480505,4,4,4,3,2,2,1,,,,,,1,1,3,3,,,,3,3,3,,,,3,3,3,3,4,3,3,,,,2,2,2,1,2,3,3,4,3,,,,,,,,,3,1,1,1,3,3,3,2,,,,,,,1,5,1,5,,7,6,9,
4/26/22 8:11,4/26/22 8:24,0,50.221.21.222,100,771,1,2022-04-26T8:24:4,R_dpuS8CakUykK2c1,EN,8,3100305,5,5,5,4,5,5,5,4,5,5,5,5,3,4,3,5,5,5,5,4,3,4,4,4,4,3,4,4,4,4,4,3,3,3,3,5,5,5,5,5,5,5,5,5,4,4,5,4,3,1,1,3,5,3,2,2,5,4,3,4,2,2,2,2,4,4,5,5,3,5,,9,5,,
6/8/22 11:47,6/8/22 11:56,0,50.205.154.92,100,490,1,2022-06-08T11:56:4,R_3htMi8WxhIR8HOn,EN,4,2480050,4,4,4,5,5,5,4,2,4,4,4,4,4,4,4,3,5,2,5,5,4,5,4,4,3,5,5,4,4,4,4,4,4,5,2,5,5,4,1,4,5,1,4,2,5,,4,,4,4,4,5,5,2,2,2,5,5,3,4,,,,4,4,3,1,3,3,3,,8,7,8,
6/9/22 7:56,6/10/22 10:30,0,209.80.140.32,100,95635,1,2022-06-10T10:30:48,R_1oj852oOROVFTDB,EN,4,2480505,4,4,4,3,3,4,3,2,4,4,4,3,2,4,2,2,4,2,3,5,5,5,5,5,5,3,3,3,3,2,3,3,2,2,3,3,3,2,2,2,2,2,2,2,2,4,2,3,4,4,4,4,3,1,1,1,3,2,2,2,2,2,2,4,4,4,3,5,3,5,"We have major attendance, behavioral, and academic problems that we did not have before COVID. We have had trouble adjusting our rules and expectations to where the students are at right now.",6,3,"I feel like it did not get to the heart of our strengths or our weaknesses. Not much is to be learned by asking about the ""Average"" student or ""average"" experience, when it varies so much.",
5/25/22 10:27,5/25/22 10:34,0,192.64.64.114,100,385,1,2022-05-25T10:34:23,R_2aFzlAeHlk6cSyx,EN,5,2740505,5,5,5,4,4,5,1,3,5,5,5,5,1,3,1,1,5,5,5,3,3,2,4,4,5,3,,4,4,4,4,4,3,2,2,4,3,5,3,4,4,4,4,4,4,5,5,5,4,4,4,5,5,,,,3,4,,3,4,3,4,3,3,,4,4,4,4,,9,,,
6/8/22 13:10,6/8/22 13:22,0,50.205.154.89,100,694,1,2022-06-08T13:22:26,R_2Ucs2wRw1P3gJUh,EN,4,2480025,5,5,5,4,4,5,2,5,5,5,5,5,2,3,1,5,4,3,3,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,2,2,2,2,5,2,5,3,4,,3,,4,3,3,3,4,2,2,1,4,4,3,4,,,,3,3,2,2,2,2,3,,4,4,4,
6/8/22 12:35,6/8/22 12:58,0,209.80.140.32,100,1397,1,2022-06-08T12:58:49,R_2ZOLTglf9fgcRwz,EN,4,2480505,4,4,4,2,2,4,1,2,4,4,3,4,1,3,1,1,3,3,3,3,2,3,2,2,2,3,3,3,3,2,3,3,1,1,2,1,2,1,1,3,3,1,2,2,3,4,3,2,4,4,4,4,4,1,1,1,3,3,3,3,1,1,1,3,2,2,1,4,1,4,I'd like questions about teacher retention. It's seems as if we are turning over a lot of faculty the past few years and I'd like to know more about it. How long have people taught at RHS? Why are people leaving? What is the effect this has on school culture?,6,6,,
4/26/22 14:15,4/26/22 14:33,0,50.206.93.226,100,1100,1,2022-04-26T14:33:54,R_30l5UshQrzojb2X,EN,8,3100003,5,4,5,3,4,4,2,3,5,4,5,5,2,2,2,2,4,2,4,4,4,4,5,4,3,4,5,4,4,4,4,4,4,4,4,2,4,3,3,4,4,2,4,4,2,1,3,2,3,4,4,5,3,3,3,1,4,4,2,3,1,2,2,3,4,5,3,3,5,5,,6,6,,
6/8/22 12:33,6/8/22 12:47,0,209.80.140.32,100,861,1,2022-06-08T12:47:42,R_2TRiASnIhK5ymVE,EN,4,2480505,5,4,5,2,3,4,2,1,5,4,4,3,1,1,2,1,1,1,2,3,3,2,2,3,1,2,2,2,3,3,3,2,2,1,3,1,1,2,1,1,2,3,4,4,2,1,2,2,1,1,3,2,3,1,1,1,3,2,1,1,2,2,2,2,3,3,2,3,2,3,,9,5,,
6/8/22 14:26,6/8/22 14:41,0,50.205.154.83,100,890,1,2022-06-08T14:41:37,R_2cd8uD4H5gzFQ5C,EN,4,2480013,5,4,4,4,2,4,2,2,4,4,5,4,2,4,5,4,4,2,3,2,2,4,2,1,2,4,4,4,4,3,4,3,3,4,2,3,2,2,3,3,2,1,2,2,5,3,4,3,2,3,4,4,5,4,1,1,5,4,2,3,4,3,4,2,4,2,3,3,3,4,,8,5,,
6/8/22 13:06,6/8/22 13:15,0,209.80.140.36,100,580,1,2022-06-08T13:15:58,R_2fj1JWPV7tSNdse,EN,4,2480305,4,4,5,2,2,3,2,3,4,4,4,4,3,4,5,4,4,4,2,3,3,2,3,3,2,3,3,3,2,3,3,2,3,3,3,4,4,3,3,4,4,3,3,3,4,,5,,5,5,5,5,5,1,1,2,4,5,3,5,,,,4,4,4,4,4,1,1,,9,5,7,
6/8/22 13:03,6/8/22 13:16,0,50.205.154.89,100,833,1,2022-06-08T13:16:59,R_3m8FTprampJOoDg,EN,4,2480025,4,4,5,3,3,5,4,5,4,4,4,5,1,1,2,1,3,3,4,5,5,5,4,4,4,4,4,4,4,4,3,3,2,2,2,3,3,3,2,2,4,1,2,2,2,,3,,3,4,4,3,4,3,3,2,3,3,3,3,,,,3,3,3,1,2,2,3,,2,3,,
5/10/22 12:39,5/10/22 12:48,0,192.64.64.114,100,508,1,2022-05-10T12:48:3,R_V2TWp0FKNekddRv,EN,5,2740111,5,5,5,4,4,4,4,1,4,4,4,4,2,2,1,2,3,4,4,2,1,2,3,3,2,4,4,4,4,4,4,4,2,2,2,2,1,2,2,3,2,1,2,2,4,,3,,3,3,3,4,3,2,2,2,4,3,3,3,,,,1,2,2,2,2,3,3,We need more teacher and para support available at each grade level in order to best support students.,,,,
5/13/22 23:32,5/13/22 23:53,0,73.89.31.153,100,1229,1,2022-05-13T23:53:21,R_UnJcMIEZxInJnfX,EN,5,2740005,5,4,5,4,2,4,3,2,4,4,4,5,2,4,3,2,4,1,3,4,1,2,3,3,3,4,4,4,4,4,4,3,3,3,3,2,1,1,3,4,5,2,4,4,,,,,4,4,4,5,5,2,2,2,4,4,3,3,,,,4,4,2,4,5,4,4,,7,6,6,
6/8/22 14:46,6/8/22 15:41,0,50.205.154.86,100,3312,1,2022-06-08T15:41:15,R_2wbrxgzKjf9xqMP,EN,4,2480056,4,5,4,4,3,4,4,,,,,,3,3,2,2,,,,5,5,5,,,,3,4,2,3,3,3,3,,,,1,3,5,3,5,4,2,3,3,,,,,,,,,5,2,2,2,5,4,2,4,,,,,,,3,3,2,3,,6,5,7,
5/10/22 12:44,5/10/22 13:09,0,192.64.64.114,100,1453,1,2022-05-10T13:9:13,R_3dSq4tlD2sXt0Iq,EN,5,2740075,5,5,5,4,5,4,3,2,4,4,4,4,5,5,5,5,3,2,3,5,5,5,5,5,5,4,4,4,5,5,5,4,4,4,4,3,3,1,4,5,4,1,2,2,5,,5,,3,3,5,4,5,,,,5,5,4,5,,,,4,4,4,2,,3,,"I have noticed that a couple of teachers appear to be burnt out. They have been very vocal at union meetings. One person is transferring schools and, in my opinion, is trying to instigate trouble for the admins. I feel this person wants to toss the grenade on the way out the door. It's unwarranted. ",9,6,5,
6/9/22 15:17,6/9/22 15:35,0,209.80.140.38,100,1087,1,2022-06-09T15:35:19,R_2BgtoVrjxLEsmZd,EN,4,2480014,4,4,4,4,4,5,3,2,5,4,5,5,4,4,3,3,4,2,5,2,1,2,1,1,1,3,3,2,2,2,2,2,3,3,3,2,4,3,3,5,3,2,4,3,3,4,2,3,4,3,3,4,2,2,2,1,3,3,2,2,2,2,2,3,4,3,4,4,4,4,"Teacher retention is an enormous issue. Admin targets teachers who challenge them, driving out amazing teachers. Students need experienced staff. We need a way to give feedback to admin. Picking wrong battles + micromanaging. NO clear active shooter protocols, after years of asking. We need leaders.",8,6,,
4/25/22 9:39,4/25/22 9:49,0,50.221.21.222,100,581,1,2022-04-25T9:49:14,R_1C1pckliwc1BkOS,EN,8,3100505,4,4,4,2,2,3,2,1,4,4,4,3,1,1,1,1,4,2,1,2,3,2,2,2,1,3,4,4,3,3,3,4,2,1,4,4,4,3,3,3,3,4,3,3,4,4,3,4,2,2,1,1,4,2,1,1,2,2,2,2,3,2,3,2,3,3,4,5,3,3,,7,5,,
6/8/22 12:43,6/8/22 12:53,0,50.205.154.83,100,566,1,2022-06-08T12:53:21,R_11YOxMyAKhFHPQX,EN,4,2480505,5,5,5,4,3,3,4,1,4,4,4,4,3,3,3,3,4,4,3,2,2,1,3,3,1,3,3,3,2,2,3,2,2,2,2,4,4,4,4,3,3,2,3,3,4,,4,,4,4,4,4,4,1,1,1,2,2,2,1,,,,1,2,2,3,3,3,3,,9,6,4,
6/8/22 13:41,6/8/22 13:53,0,209.80.140.36,100,713,1,2022-06-08T13:53:44,R_24tGTBJluY37Thg,EN,4,2480003,5,4,5,5,5,5,5,3,5,5,4,4,2,2,2,3,5,3,5,5,4,3,4,4,4,4,5,5,4,5,4,3,3,4,3,4,2,2,3,4,5,2,3,4,5,2,4,2,3,4,3,4,5,2,1,1,4,4,3,4,3,3,3,4,4,4,2,3,3,3,,9,4,,
6/8/22 11:49,6/8/22 12:05,0,50.205.154.92,100,973,1,2022-06-08T12:5:54,R_2tb6mtILK6rT0ra,EN,4,2480050,5,5,5,5,5,5,4,1,4,5,4,5,4,4,4,4,4,4,5,4,4,5,2,2,2,4,4,4,5,4,4,4,4,4,4,4,4,3,3,4,3,1,3,3,4,4,4,3,4,4,4,4,2,2,1,2,5,5,4,3,2,2,2,4,4,4,2,2,3,3,,6,5,,
6/8/22 12:40,6/8/22 12:49,0,209.80.140.32,100,546,1,2022-06-08T12:49:28,R_Y34dSjpTo5MzZ7j,EN,4,2480505,5,5,5,5,3,5,3,,,,,,1,4,3,2,,,,3,3,3,,,,4,4,4,3,3,3,2,,,,3,3,4,2,3,4,3,4,4,,,,,,,,,5,4,3,3,3,3,2,3,,,,,,,2,2,1,1,,7,5,3,
5/10/22 11:29,5/10/22 12:50,0,192.64.64.114,100,4823,1,2022-05-10T12:50:3,R_2SJHDNu3JR2RGui,EN,5,2740120,4,3,4,2,4,3,1,3,5,4,3,3,3,2,2,2,3,1,4,1,2,2,2,2,2,3,4,4,4,4,4,3,3,3,2,4,2,2,1,1,4,2,4,2,4,,3,,4,4,3,5,5,3,2,1,2,3,4,2,,,,2,1,2,2,3,3,4,The leadership style has changed in the past few years. It is now less collaborative and has less teacher input.,8,3,3,
6/8/22 12:28,6/8/22 12:37,0,209.80.140.32,100,571,1,2022-06-08T12:37:35,R_20MXTwFGzuC9i74,EN,4,2480505,5,4,5,4,3,4,2,1,4,5,4,3,2,3,3,2,2,5,1,2,2,2,2,2,3,3,4,4,4,4,3,3,3,4,1,3,4,3,2,2,2,2,1,2,3,,4,,3,3,3,2,4,1,1,1,3,1,2,3,,,,3,2,2,3,3,3,3,,3,3,2,
6/8/22 13:12,6/8/22 15:54,0,172.58.222.205,100,9724,1,2022-06-08T15:54:38,R_2BhUXfUeSizAkRk,EN,4,2480505,4,4,3,2,2,3,2,2,4,4,5,4,1,1,2,2,2,1,2,1,2,3,1,1,1,3,3,4,2,3,3,2,1,1,1,2,3,3,,1,2,2,2,3,3,2,2,2,2,2,4,4,3,2,2,1,2,1,2,1,2,2,3,2,2,2,1,5,1,5,,8,4,,
5/10/22 11:32,5/10/22 11:37,0,192.64.64.114,52,278,0,2022-05-17T11:37:18,R_1OUjUpJqEzJmzuU,EN,5,2740015,5,5,5,,,,,,,,,,4,2,3,4,,,,4,5,5,,,,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,5,5,4,2,,,,,,,,,,,2,3,3,3,,,,,
6/8/22 13:10,6/8/22 13:26,0,172.58.220.217,100,958,1,2022-06-08T13:26:39,R_2rZqszdF2pvc4cy,EN,4,2480025,5,5,5,5,5,4,4,2,4,3,5,4,2,2,2,4,5,2,4,5,5,5,4,4,4,3,4,4,3,3,3,3,4,4,4,3,3,3,3,4,5,3,4,4,,,,,3,3,3,4,1,2,2,1,4,3,4,4,,,,3,2,1,2,3,3,4,,6,5,4,
6/8/22 13:02,6/8/22 13:20,0,50.205.154.86,100,1085,1,2022-06-08T13:20:43,R_STZYTvdwixNcXTP,EN,4,2480056,4,4,4,4,4,4,3,4,4,3,4,4,4,4,2,2,4,4,5,4,4,5,4,4,3,4,3,4,4,3,5,4,2,2,3,2,2,1,2,1,4,3,2,2,3,,1,,2,3,3,3,3,1,1,2,4,3,2,2,,,,3,3,1,2,3,2,2,,6,4,5,
6/8/22 14:24,6/8/22 14:30,0,50.205.154.88,100,340,1,2022-06-08T14:30:28,R_3CGXRpoNRViUwa9,EN,4,2480013,5,5,5,4,4,4,4,1,4,4,4,4,3,3,3,3,4,3,4,3,3,3,1,1,2,3,4,4,4,4,4,4,3,4,3,2,3,2,3,3,2,2,2,2,2,2,4,4,4,4,5,5,4,1,2,1,5,5,2,4,3,4,4,4,4,2,3,3,3,3,,7,5,,
6/8/22 13:07,6/8/22 13:18,0,174.242.134.235,100,693,1,2022-06-08T13:18:45,R_1JPYqrHixxNinfS,EN,4,2480305,5,5,5,2,2,5,2,2,5,5,5,3,2,2,3,2,4,4,4,2,2,2,3,3,2,2,3,4,3,3,3,2,2,3,1,3,3,3,3,4,2,2,3,3,3,4,3,2,2,2,1,2,3,1,1,1,4,2,2,2,2,2,2,2,2,1,3,3,3,3,,6,5,,
4/25/22 14:19,4/25/22 14:31,0,50.221.21.222,100,720,1,2022-04-25T14:31:15,R_24bHLDWI8cL4DQY,EN,8,3100505,3,4,4,4,3,4,4,1,2,4,4,4,2,4,2,2,3,2,3,3,3,4,3,2,2,2,4,1,2,3,2,2,3,3,3,3,3,4,2,2,2,3,5,3,1,4,2,5,3,3,3,4,5,1,1,1,3,3,3,2,1,1,1,4,4,4,3,4,3,4,,4,5,,
5/10/22 13:17,5/10/22 13:24,0,192.64.64.114,100,365,1,2022-05-10T13:24:4,R_AyQwbwq23tzTIxX,EN,5,2740505,5,5,5,2,2,2,2,1,4,4,4,4,2,2,1,1,2,2,3,4,4,3,3,3,4,3,3,3,3,3,3,2,3,4,2,5,5,2,2,5,3,3,3,3,4,5,4,3,3,3,3,5,3,2,2,2,4,3,2,3,2,2,2,3,3,2,2,2,1,2,,9,9,,
6/8/22 11:46,6/8/22 11:51,0,50.205.154.92,100,303,1,2022-06-08T11:51:36,R_0cRPukUyH4dW6BP,EN,4,2480050,4,4,4,5,5,5,3,,,,,,2,2,2,2,,,,5,5,5,,,,2,2,3,4,4,3,3,,,,2,2,2,4,4,3,2,4,4,,,,,,,,,5,4,4,2,3,3,3,3,,,,,,,2,3,2,3,,9,9,9,
6/8/22 12:33,6/8/22 12:43,0,209.80.140.32,100,549,1,2022-06-08T12:43:8,R_ptOy92LO58UAR4l,EN,4,2480505,5,5,5,3,3,3,2,2,5,4,4,3,3,3,3,3,3,2,3,4,5,4,2,2,2,4,4,4,3,4,4,3,3,3,3,2,5,4,3,3,3,2,4,3,3,3,3,1,1,1,3,3,2,2,2,1,2,2,2,2,4,3,3,4,3,5,2,5,2,5,,6,5,"I wish there was an ""I don't know"" option for some of the questions. For some questions, I didn't feel that I had adequate knowledge to answer the questions, but felt that I had to regardless. ",
6/8/22 12:34,6/8/22 12:53,0,50.205.154.84,100,1100,1,2022-06-08T12:53:14,R_3jZPBDCtPDDsg6E,EN,4,2480035,5,5,5,3,3,3,4,3,5,4,5,4,2,4,3,2,2,2,3,3,3,2,3,3,3,3,4,4,3,3,3,3,2,2,2,2,4,1,4,3,3,4,4,2,3,4,3,1,3,3,4,5,5,1,1,1,4,4,1,4,3,2,2,3,3,4,2,3,3,4,The curriculum is changing next year and the answers were based on this year.,8,5,,
5/10/22 11:29,5/11/22 14:27,0,73.253.169.70,100,97073,1,2022-05-11T14:27:20,R_28B6X4h0ocujzdJ,EN,5,2740505,5,4,5,4,4,5,3,,,,,,3,3,5,4,,,,3,3,3,,,,2,3,2,3,3,3,2,,,,3,3,4,4,4,4,2,3,3,,,,,,,,,5,1,1,1,3,3,1,2,,,,,,,3,3,3,3,It seems like challenges (for students and staff) are being addressed in isolation.  It is not clear how they are being addressed systemically.  I wish there were more transparency about this because a culture-shift won't happen if we aren't addressing the systemic issues as a whole community.,6,6,6,
6/8/22 14:35,6/8/22 14:43,0,50.205.154.88,100,440,1,2022-06-08T14:43:15,R_1N96xinVnVoAp2O,EN,4,2480013,5,5,5,3,3,4,4,2,5,4,4,5,2,3,2,2,5,3,5,4,5,4,3,3,2,3,4,4,5,5,5,4,3,3,2,2,2,2,3,3,4,1,2,3,4,3,4,3,4,3,4,5,5,2,2,1,3,3,2,3,3,3,3,3,4,3,2,3,3,3,,7,6,,
6/8/22 13:40,6/8/22 13:54,0,209.80.140.38,100,781,1,2022-06-08T13:54:1,R_3n2W1tcQ9BxGt68,EN,4,2480014,4,4,4,3,3,4,3,2,4,4,4,4,1,2,2,2,3,3,3,1,1,1,2,2,1,3,3,3,3,3,3,3,4,2,2,2,5,3,2,4,4,2,2,2,3,,4,,1,1,1,1,3,1,1,1,4,3,2,3,,,,2,2,3,2,2,4,4,,,,,
6/8/22 12:34,6/8/22 12:48,0,209.80.140.32,100,851,1,2022-06-08T12:48:19,R_2dQ0Uh8KGkul0jj,EN,4,2480505,5,5,4,2,3,3,1,5,5,4,4,3,3,3,2,2,3,1,1,3,3,4,3,3,2,3,3,2,2,3,3,2,2,1,2,3,4,2,3,4,3,1,3,3,3,2,3,2,2,1,2,2,3,1,1,1,4,2,2,2,2,2,2,3,2,2,1,1,1,4,,6,4,,
6/8/22 13:06,6/8/22 13:17,0,172.58.220.170,100,631,1,2022-06-08T13:17:24,R_2170BLhbhGfnqie,EN,4,2480305,5,5,5,3,3,5,3,2,4,3,3,4,3,2,4,3,5,2,3,5,4,4,2,3,2,3,4,4,4,4,4,3,3,3,2,2,3,3,4,4,4,3,5,3,4,3,3,2,3,3,4,5,2,1,1,1,2,2,1,2,3,3,3,3,2,2,4,5,4,4,,6,5,,
6/8/22 14:05,6/8/22 14:14,0,209.80.140.36,100,558,1,2022-06-08T14:14:26,R_VUMU9y2v2FVK0Lv,EN,4,2480003,4,3,4,4,3,4,4,1,4,3,3,4,2,3,4,3,4,2,2,4,5,5,4,5,4,3,4,3,5,4,4,3,5,4,4,4,5,4,5,5,4,2,4,1,5,3,4,3,3,3,3,5,5,2,1,1,4,2,2,2,3,3,2,3,3,3,3,3,4,4,,,,,
4/27/22 14:25,4/27/22 14:53,0,50.221.21.222,100,1685,1,2022-04-27T14:53:25,R_29nBg16QajzYUBv,EN,8,3100305,4,4,5,5,5,3,4,1,4,4,5,4,3,2,3,3,4,4,4,5,5,5,4,4,4,4,5,4,4,4,4,4,5,5,5,5,5,5,4,4,5,4,4,5,4,4,2,4,2,2,,2,5,3,3,,4,4,3,4,1,1,2,3,3,2,3,4,3,4,,5,5,,
6/8/22 13:09,6/8/22 13:34,0,50.205.154.83,100,1474,1,2022-06-08T13:34:2,R_3Pv4GtqkxGKjMYj,EN,4,2480505,5,4,4,4,3,5,3,5,4,4,4,4,4,3,3,3,4,2,3,3,4,5,2,2,3,4,5,3,3,3,3,3,2,2,2,3,5,5,4,5,3,2,4,4,3,5,3,3,3,3,4,2,5,2,2,1,5,3,3,3,2,2,2,3,2,3,5,5,5,5,"The attendance/tardiness situation is dire; students frequently show up late or not at all, which is drastically impacting their progress & school culture.  Additionally, the elimination of leveled classes is adversely impacting students; pacing & motivation vary greatly, & needs are not being met.",8,6,,
6/8/22 13:20,6/8/22 14:23,0,209.80.140.38,100,3749,1,2022-06-08T14:23:3,R_1KxrkiDqLloGEwA,EN,4,2480014,5,5,5,4,4,5,4,2,5,5,5,4,4,3,4,3,4,4,5,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,2,4,4,4,3,4,3,5,4,5,5,3,3,3,3,4,3,2,3,3,3,3,4,3,3,4,4,4,4,,6,5,,
6/8/22 12:41,6/8/22 13:03,0,209.80.140.32,100,1358,1,2022-06-08T13:3:47,R_3R2wNNrnHQIGjJf,EN,4,2480505,4,3,5,3,2,5,3,1,5,4,4,3,1,2,1,1,3,3,3,2,5,3,3,3,2,3,3,2,3,3,3,1,2,2,3,3,2,3,2,2,3,1,3,3,3,,3,,3,3,3,4,5,1,1,1,4,3,2,3,,,,3,3,3,1,4,3,4,We need to do a better job at treating the students with special needs with greater respect. Students should not be in rooms that are not designed to be classrooms. Related services must be delivered in a consistent and confidential space. The school MUST HAVE an additional Evaluation Team Leader.,3,3,2,
6/8/22 12:31,6/8/22 12:43,0,209.80.140.32,100,730,1,2022-06-08T12:43:40,R_3NUtfMIbTrd3vJ3,EN,4,2480505,5,5,4,2,2,3,3,3,4,5,4,3,2,3,3,1,2,2,2,4,3,3,1,1,1,3,3,4,3,3,3,3,1,1,3,2,2,2,2,3,4,3,4,4,3,3,2,3,3,4,4,4,3,1,2,1,3,2,2,2,1,2,2,2,2,2,1,1,1,3,,3,,,
6/8/22 13:08,6/8/22 13:19,0,174.196.199.251,100,687,1,2022-06-08T13:19:56,R_2ZIWo5tIvSRGrwR,EN,4,2480305,4,4,5,5,3,5,3,3,4,4,5,3,2,2,4,3,3,2,4,4,4,5,4,4,3,2,3,2,3,3,3,2,2,3,2,2,2,4,3,4,4,2,5,5,3,,2,,2,3,4,5,4,2,2,1,5,3,2,3,,,,3,4,3,4,5,4,5,,5,6,7,
6/8/22 12:59,6/8/22 13:44,0,50.205.154.83,100,2688,1,2022-06-08T13:44:17,R_32OZvzif5tAmPE3,EN,4,2480056,4,4,5,3,3,5,3,4,4,4,5,4,3,3,3,3,5,2,3,4,4,4,5,5,4,3,3,4,4,4,4,3,2,4,2,1,1,2,4,2,4,3,3,3,4,,4,,4,5,4,4,5,1,2,2,3,3,3,3,,,,3,4,4,2,2,1,2,,8,6,6,
