StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,District,DESE ID,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-ieff-q1,t-ieff-q2,t-ieff-q3,t-ieff-q4,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,t-inle-q2,t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-curv-q1,t-curv-q2,t-curv-q3,t-curv-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,t-sach-q1,t-sach-q2,t-sach-q3,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3,Q81,Q83_1,Q84_1,Q85,Q89_1,Q85
3/1/22 16:13,3/2/22 9:33,0,108.49.219.202,100,62445,1,2022-03-02T9:33:57,R_2xy2mnMExqGjskF,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,5,5,3,2,2,1,1,4,3,5,3,1,1,1,1,4,2,2,2,2,4,2,2,2,3,3,4,3,4,3,3,3,2,3,3,2,2,3,4,4,1,3,2,5,4,5,3,2,1,1,2,2,2,3,1,3,3,2,3,4,4,3,3,2,4,3,3,3,3,,9,5,,,
4/5/22 14:43,4/5/22 14:51,0,96.230.20.18,100,472,1,2022-04-05T14:51:5,R_2rIsUhPgdMNeoc7,42.4532,-71.1428,anonymous,EN,6,3440020,5,5,5,3,3,3,3,1,5,5,5,5,3,3,3,3,5,3,3,4,5,5,5,5,5,3,3,4,4,4,4,3,4,4,4,2,3,3,1,2,4,1,2,2,5,4,5,5,4,4,4,4,5,3,5,2,5,4,4,4,4,4,4,4,5,5,2,2,2,3,"I fully support the efforts of my principal and I feel as though she has not been given a fair chance and my colleagues have been extremely rude, unfair, and disrespectful to her. ",7,,,,
3/1/22 15:51,3/1/22 16:01,0,108.49.234.56,100,555,1,2022-03-01T16:1:1,R_qUWcTSvB04oGzvP,42.55110168,-71.2559967,anonymous,EN,6,3440505,5,5,4,5,5,5,4,2,5,4,4,4,3,4,4,3,4,4,4,2,1,3,3,2,1,2,2,4,4,4,4,3,5,5,5,4,4,4,4,5,3,1,4,4,5,4,2,5,2,2,2,4,4,4,4,4,4,4,1,3,5,5,5,4,4,4,3,5,3,5,,8,8,,,
3/1/22 14:57,3/1/22 15:14,0,108.49.219.202,100,993,1,2022-03-01T15:14:14,R_2dgvGaeVECNISXW,42.48100281,-71.15630341,anonymous,EN,6,3440040,4,4,5,5,5,5,5,1,5,4,5,5,1,2,4,2,4,4,4,4,3,2,2,3,3,4,4,3,4,4,4,3,3,3,3,3,2,1,1,4,4,2,4,4,3,3,4,1,4,3,3,3,5,3,3,1,4,4,2,4,4,4,4,3,3,3,1,2,3,4,,2,,,,
3/1/22 16:13,3/1/22 16:21,0,108.49.219.202,100,503,1,2022-03-01T16:21:38,R_wMfIyGgzvNzO82l,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,5,5,4,4,4,3,2,4,4,4,4,4,3,3,3,4,3,3,1,1,2,1,1,1,2,2,3,2,2,2,2,3,2,1,4,3,3,2,2,2,1,1,2,4,4,4,4,4,4,4,4,3,2,2,2,2,2,1,1,2,3,3,4,4,4,2,3,2,3,,7,4,,,
3/1/22 16:13,3/1/22 16:26,0,108.49.219.202,100,752,1,2022-03-01T16:26:17,R_1myNRnTBwm706Rp,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,5,5,4,3,5,1,1,4,4,4,4,1,1,1,3,3,3,3,4,4,4,4,4,3,3,3,3,4,3,3,3,4,3,3,1,5,5,5,5,2,1,3,3,4,2,4,4,3,3,3,4,2,3,3,1,4,2,2,2,5,4,4,4,4,3,3,4,3,3,,9,5,,,
4/5/22 14:42,4/5/22 14:55,0,96.230.20.18,100,753,1,2022-04-05T14:55:25,R_30qxvuIadjw8LkI,42.4532,-71.1428,anonymous,EN,6,3440020,5,5,5,4,2,4,2,1,5,5,5,5,2,1,2,1,2,2,3,4,4,4,3,3,2,4,4,4,3,3,4,4,3,4,3,3,5,5,1,2,4,2,3,4,4,4,4,4,5,4,3,5,5,2,5,1,4,3,3,3,3,3,4,3,3,4,3,3,3,4,I'm concerned with how much parents dictate programs during and after school.,6,3,,,
3/1/22 15:39,3/1/22 16:07,0,96.252.99.186,100,1687,1,2022-03-01T16:7:18,R_1IHuHkqPbHMmztP,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,4,5,4,2,2,2,2,5,4,5,3,2,2,2,3,4,2,2,4,2,3,2,3,2,5,4,4,4,4,4,4,4,2,4,3,3,4,2,5,4,2,4,2,4,4,5,4,1,1,1,2,2,3,2,1,4,4,2,4,4,4,4,3,4,2,3,4,3,5,,2,3,,,
3/1/22 16:13,3/1/22 16:28,0,108.49.219.202,100,896,1,2022-03-01T16:28:34,R_RQPXnt4ZxjoUht7,42.48100281,-71.15630341,anonymous,EN,6,3440305,4,4,4,2,2,5,1,2,5,4,5,5,2,2,2,2,3,3,2,1,1,1,1,1,1,3,4,3,4,4,4,3,3,3,3,1,2,1,1,2,3,2,3,3,4,3,4,4,4,3,4,4,3,2,2,2,3,3,2,3,3,3,3,4,4,5,3,3,1,3,,8,5,,,
3/2/22 6:37,3/2/22 7:10,0,108.49.219.202,100,1999,1,2022-03-02T7:10:26,R_2SeEu7B5NGZBUsk,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,4,5,2,2,2,1,1,4,4,4,5,2,2,1,1,4,3,2,1,1,3,1,3,2,3,3,3,3,3,3,3,2,2,1,1,4,4,2,3,2,1,1,1,4,4,4,4,1,2,2,3,3,1,4,1,4,4,3,3,3,3,3,1,3,3,3,3,3,4,,9,3,,,
4/5/22 14:43,4/5/22 14:53,0,96.230.20.18,100,589,1,2022-04-05T14:53:17,R_XMMiqZeRnLIQnLP,42.4532,-71.1428,anonymous,EN,6,3440020,4,3,5,3,2,2,4,1,4,4,4,4,2,1,2,2,3,1,1,1,4,2,1,1,1,3,4,4,4,3,4,3,4,4,3,2,2,1,1,3,1,2,2,3,4,3,4,4,2,3,4,4,5,3,3,1,4,4,3,4,3,3,3,1,3,3,1,1,2,2,,7,5,,,
4/5/22 14:45,4/5/22 14:54,0,107.77.224.10,100,582,1,2022-04-05T14:54:50,R_1LFOH8S09qSW8DK,40.6627,-73.9138,anonymous,EN,6,3440020,5,5,5,5,4,5,5,5,5,5,5,5,4,,4,3,5,1,3,1,3,1,2,2,1,3,3,4,5,5,5,5,5,4,5,4,4,4,2,2,5,2,3,3,4,4,5,5,4,4,4,4,5,5,5,5,4,4,4,5,3,4,4,4,5,4,2,2,3,4,,,,,,
3/1/22 11:27,3/1/22 11:35,0,108.49.219.202,100,483,1,2022-03-01T11:35:6,R_31tNrDszFHJzDvP,42.48100281,-71.15630341,anonymous,EN,6,3440045,5,5,5,5,5,4,4,4,5,4,3,4,2,2,2,1,5,5,5,4,5,5,5,5,5,5,5,4,4,4,4,4,3,3,2,4,3,3,3,5,3,2,1,2,5,4,5,5,3,3,2,2,5,3,2,1,5,5,2,5,5,4,4,3,4,4,3,3,4,4,,6,5,,,
3/1/22 16:13,3/1/22 16:20,0,108.49.219.202,100,440,1,2022-03-01T16:20:31,R_1eDeiug11sFHHI8,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,5,5,5,5,5,4,2,5,5,5,5,3,3,2,2,3,3,3,3,2,3,3,3,2,4,4,4,3,2,3,3,4,4,3,2,2,2,2,3,3,2,2,2,5,5,5,4,5,5,5,5,5,2,2,1,2,3,3,4,5,5,4,3,3,3,2,2,2,2,,9,,,,
3/1/22 15:43,3/1/22 15:51,0,96.252.99.186,100,475,1,2022-03-01T15:51:19,R_BzTP5ZOOZFd7o1r,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,4,2,3,1,1,4,4,4,5,1,4,1,1,2,3,3,2,4,2,3,3,2,4,4,4,4,4,4,4,3,2,4,3,3,4,1,5,2,5,2,2,2,4,4,3,2,1,1,1,4,4,3,2,4,4,4,4,5,4,4,4,3,4,3,4,3,4,,,,,,
3/1/22 16:15,3/1/22 16:36,0,108.49.219.202,100,1252,1,2022-03-01T16:36:42,R_3RxuXtm5lGPhIZl,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,5,5,4,4,5,1,2,5,5,5,5,3,3,2,3,3,3,4,2,2,2,1,2,1,4,4,5,4,4,4,4,2,4,1,1,2,3,3,3,4,2,,3,1,4,4,3,4,4,4,4,3,4,4,3,2,3,1,2,5,4,4,4,3,3,2,2,2,2,"Classroom teachers are rarely given the opportunity to contribute to major school decisions- all top-down.
We have a ""gotcha"" evaluation system- evaluators look for things to ding you on while overlooking the positive aspects of your lesson/teaching.
We have a terrible staff retention rate! 
",7,3,,,
3/2/22 10:24,3/3/22 13:22,0,108.49.219.202,100,97098,1,2022-03-03T13:22:40,R_2QRmo6ZSYY86syC,42.48100281,-71.15630341,anonymous,EN,6,3440305,4,3,5,2,1,2,1,1,5,5,5,4,1,1,1,1,5,5,1,3,1,1,3,3,2,2,2,1,2,2,2,1,2,2,3,3,2,3,1,1,3,3,2,3,2,3,2,3,3,2,4,5,1,2,2,2,3,2,1,2,3,2,2,4,4,3,1,3,1,3,,7,7,,,
3/1/22 16:14,3/1/22 16:20,0,108.49.219.202,100,379,1,2022-03-01T16:20:29,R_24wl7pqCpvLN8Yy,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,5,5,2,2,5,2,1,5,5,5,5,2,2,3,4,2,1,2,4,3,5,3,3,3,4,5,4,4,5,5,5,3,3,3,3,4,3,3,5,2,2,1,1,3,4,4,3,3,3,3,2,2,4,4,3,2,2,4,3,5,5,5,4,4,5,5,5,3,4,,9,4,,,
3/1/22 15:31,3/1/22 15:38,0,96.252.99.186,100,430,1,2022-03-01T15:38:57,R_tRHOdN2ZWoKwNQR,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,4,5,2,5,1,1,4,5,5,4,1,1,2,2,5,3,3,1,1,1,1,1,1,3,4,3,3,4,4,3,3,3,4,3,3,3,5,5,3,3,3,3,3,3,4,3,2,2,3,3,2,2,3,1,1,3,2,2,3,3,3,3,3,3,4,5,4,4,,5,5,,,
4/5/22 18:47,4/5/22 18:57,0,71.174.112.229,100,616,1,2022-04-05T18:57:30,R_3DcDGg0KD9v8sEX,42.5575,-71.1736,anonymous,EN,6,3440020,5,5,5,4,4,2,3,2,5,5,5,4,3,2,3,2,5,2,4,1,4,1,1,1,1,4,5,3,4,4,4,3,3,3,3,3,3,2,1,2,5,1,3,4,5,3,4,4,4,4,4,5,5,4,3,3,5,4,2,5,4,4,4,2,3,4,1,2,3,4,"I just want to clarify that my responses were based on my experiences with our principal who is on leave, not our acting interim principal. The well-being of staff has not been made a priority until somewhat recently.",9,4,,,
3/1/22 16:13,3/1/22 16:23,0,108.49.233.12,100,645,1,2022-03-01T16:23:58,R_2TYwG3XDq83Fbr4,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,5,4,,2,2,1,1,5,5,4,4,2,2,,1,2,1,2,1,1,1,1,1,1,4,4,4,3,3,3,3,2,2,2,3,3,3,3,4,3,1,4,4,4,3,4,4,,,,,,,,,2,2,2,2,5,4,4,,,,,,2,,,5,3,,,
3/1/22 18:22,3/1/22 18:49,0,73.143.71.194,100,1622,1,2022-03-01T18:49:31,R_pL4roW1xPGfTwYN,42.52780151,-71.10399628,anonymous,EN,6,3440305,5,5,5,4,2,3,1,1,5,4,4,3,2,1,1,2,4,3,4,1,1,1,1,1,1,3,3,3,4,5,4,3,3,2,2,3,3,1,1,4,2,2,4,3,5,4,3,4,1,1,1,1,3,4,5,1,3,1,3,3,3,3,3,2,3,4,3,4,2,3,Morale is horrible. Principal sits in his office with the door shut. He is not interested in discussions. He dislikes the town. He constantly tells us how out of place he feels in Winchester. This impacts his leadership of the school. He is rude and does not ever speak to the staff.,9,5,,,
4/5/22 14:43,4/5/22 14:55,0,96.230.20.18,100,738,1,2022-04-05T14:55:57,R_1OxfutmNfLVfKaU,42.4532,-71.1428,anonymous,EN,6,3440020,5,3,5,5,2,5,1,2,5,5,4,5,1,1,2,1,4,2,1,1,1,1,1,1,1,3,3,2,3,2,3,3,2,2,2,2,3,1,1,4,2,1,1,1,4,2,3,2,4,5,5,5,5,2,2,2,3,3,1,2,1,4,2,3,2,4,3,3,4,4,,6,5,,,
3/1/22 18:21,3/1/22 18:29,0,146.115.124.118,100,466,1,2022-03-01T18:29:13,R_21c9SamQaWCMQfg,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,5,5,4,3,4,2,1,5,5,5,5,1,1,1,1,3,1,1,1,1,1,1,1,1,3,3,3,3,4,3,3,5,2,4,1,1,1,2,3,2,1,2,2,5,4,5,5,3,2,2,3,3,1,1,1,5,3,3,3,5,5,5,1,3,4,4,4,4,4,,7,5,,,
3/1/22 16:13,3/1/22 16:23,0,108.20.118.207,100,639,1,2022-03-01T16:23:47,R_2s0CEeuFEJgfI3P,42.52780151,-71.10399628,anonymous,EN,6,3440305,5,5,5,2,2,5,1,1,5,5,5,5,1,3,1,1,2,1,5,1,1,1,1,1,1,3,3,3,2,2,2,2,1,1,1,1,3,1,1,3,1,1,1,1,5,1,1,1,5,3,3,5,5,4,3,3,1,1,1,1,3,4,3,1,1,3,1,1,2,2,,9,9,,,
3/1/22 14:55,3/1/22 15:01,0,172.58.222.206,100,363,1,2022-03-01T15:1:59,R_3vD4TMuIUeFUehb,42.29029846,-71.07980347,anonymous,EN,6,3440040,3,4,4,3,3,5,5,3,4,5,4,4,4,4,5,5,3,3,4,4,4,3,3,3,3,4,4,4,4,4,5,4,5,4,4,3,3,3,3,2,4,3,4,4,,,,,3,3,3,3,2,2,2,2,4,4,3,2,,,,3,3,3,2,3,2,3,,9,6,,7,
3/1/22 16:14,3/1/22 16:20,0,108.49.219.202,40,369,0,2022-03-08T16:20:16,R_WkBVrv9XofDTRhD,,,anonymous,EN,6,3440305,3,3,4,3,4,3,3,3,,,,,,,,,3,3,3,,,,3,3,3,,,,3,3,3,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,
3/1/22 16:13,3/1/22 16:20,0,108.49.219.202,100,410,1,2022-03-01T16:20:23,R_1CHhLkEfDaFm3XG,42.48100281,-71.15630341,anonymous,EN,6,3440305,3,4,4,3,3,5,5,2,3,4,5,3,2,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,,,,,3,3,3,3,3,3,3,3,2,2,4,4,,,,3,3,3,3,3,3,,Survey is too long,,,,,Survey way too long
3/1/22 20:23,3/1/22 20:30,0,100.0.191.194,100,417,1,2022-03-01T20:30:12,R_3lK7eCYemXN2CrD,42.49450684,-71.07150269,anonymous,EN,6,3440505,4,3,4,3,2,2,2,3,4,3,3,3,2,3,4,3,3,4,4,1,1,1,1,3,3,2,2,4,4,3,4,3,3,4,3,3,2,3,3,4,4,2,3,3,,,,,3,3,3,3,1,5,5,4,1,1,1,2,,,,3,2,2,3,3,2,5,,4,6,,4,
3/1/22 16:13,3/1/22 16:20,0,73.89.103.226,100,433,1,2022-03-01T16:20:25,R_3n8luwo21LNu13a,42.48100281,-71.15630341,anonymous,EN,6,3440305,4,4,4,2,2,3,4,2,4,3,4,3,3,3,3,3,4,4,4,3,3,3,3,3,3,2,3,3,3,4,3,3,4,4,3,3,3,3,3,2,5,3,3,3,,,,,4,3,3,3,1,4,3,1,3,3,3,3,,,,3,3,3,3,4,2,4,,8,5,,5,
3/1/22 19:49,3/1/22 19:57,0,172.58.221.241,79,445,0,2022-03-08T19:57:28,R_2bUff4yQAjChCDV,,,anonymous,EN,6,3440305,4,4,4,4,4,2,3,2,4,3,4,5,3,3,3,2,3,4,3,,,,3,3,3,3,3,4,4,3,4,3,3,3,2,2,2,3,2,2,,,,,,,,,3,4,4,3,,,,,3,3,2,4,,,,3,3,3,3,4,3,3,,,,,,
3/2/22 12:13,3/2/22 12:21,0,108.49.219.202,100,467,1,2022-03-02T12:21:29,R_xls2aJPaHzmT69z,42.48100281,-71.15630341,anonymous,EN,6,3440305,,,,4,5,3,4,3,2,1,1,,1,1,1,1,4,3,4,1,1,1,1,1,1,4,5,5,4,,5,5,3,1,1,1,2,2,3,3,2,1,4,3,,,,,1,1,1,1,4,4,4,4,3,3,3,3,,,,,,,,,,,,,,,,
3/1/22 16:14,3/1/22 16:22,0,108.49.219.202,100,474,1,2022-03-01T16:22:3,R_3Db9B5fp5iaE9jl,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,5,5,3,3,4,3,1,4,4,4,4,2,2,1,2,4,4,4,3,3,3,4,4,2,4,4,4,4,4,4,4,4,4,4,2,3,3,3,4,4,3,3,4,,,,,4,4,4,4,1,3,3,3,4,4,3,4,,,,3,4,4,3,3,3,3,,4,4,,3,
3/1/22 16:13,3/1/22 16:21,0,108.49.219.202,100,501,1,2022-03-01T16:21:52,R_3PMLB3z26hqj5Sr,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,5,5,3,3,4,3,3,5,5,5,5,1,1,1,1,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,1,1,1,3,2,3,3,1,3,3,3,3,,,,,5,5,5,5,3,3,3,2,3,3,3,3,,,,3,3,3,3,3,3,3,There is a huge disconnect between the principal and the rest of the staff.,,,,,
3/1/22 16:13,3/1/22 16:21,0,108.49.219.202,100,505,1,2022-03-01T16:21:37,R_28PcsubolTUPiOE,42.48100281,-71.15630341,anonymous,EN,6,3440305,2,4,4,3,4,4,2,4,4,4,4,3,2,2,2,2,3,3,3,3,1,2,3,3,3,3,3,4,3,3,4,3,3,3,3,2,2,2,3,3,2,3,2,2,,,,,2,2,2,2,1,3,3,3,4,4,3,4,,,,3,3,3,3,4,3,4,,9,5,,2,
3/1/22 16:13,3/1/22 16:21,0,108.49.219.202,100,509,1,2022-03-01T16:21:31,R_3FJYp9bmfRRutyE,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,5,5,4,4,5,2,2,4,4,4,5,2,2,2,2,2,3,2,3,2,3,2,3,2,4,4,4,3,2,3,3,2,2,1,2,2,2,2,3,5,2,3,3,,,,,3,3,3,5,1,4,4,2,3,3,3,2,,,,4,3,3,3,3,2,3,N/A,5,5,,4,
4/5/22 14:43,4/5/22 14:52,0,96.230.20.18,100,510,1,2022-04-05T14:52:10,R_pipttIi6VYEMSEF,42.4532,-71.1428,anonymous,EN,6,3440020,4,5,5,4,4,5,4,3,4,4,4,5,3,4,4,4,4,4,4,2,2,2,2,2,2,3,3,3,4,4,4,4,3,2,3,1,3,3,2,3,4,3,4,4,,,,,4,4,4,5,2,4,3,3,3,4,2,4,,,,3,3,3,1,3,3,3,,7,3,,5,
3/1/22 15:47,3/1/22 15:56,0,96.252.99.186,100,523,1,2022-03-01T15:56:32,R_27go9uGhO2GmkNM,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,5,5,5,4,5,5,5,5,5,4,3,3,3,3,,,4,4,4,4,3,2,3,4,4,3,3,4,3,4,3,4,4,4,5,5,5,4,2,4,4,,,,,5,5,5,5,1,5,5,3,,,,,,,,4,4,4,3,5,4,5,,,,,,
3/1/22 16:17,3/1/22 16:26,0,108.49.219.202,100,525,1,2022-03-01T16:26:17,R_1K9dogHIRhOqRLS,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,4,5,5,4,4,3,2,4,3,3,3,2,1,1,2,5,3,4,3,2,5,4,3,3,2,3,3,4,3,3,3,3,3,4,3,3,4,1,5,5,2,4,4,,,,,4,4,2,4,5,4,5,4,3,3,3,3,,,,3,2,3,3,3,3,3,,7,5,,2,
3/1/22 16:12,3/1/22 16:22,0,96.252.99.186,100,548,1,2022-03-01T16:22:6,R_1jr2e0SVjfU70mP,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,4,5,4,4,3,4,4,5,5,5,4,4,4,4,3,4,4,5,4,5,5,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,5,5,4,5,5,,,,,4,4,4,5,1,,,2,5,3,3,4,,,,4,4,4,4,5,5,5,,8,6,,6,
3/1/22 15:03,3/1/22 15:12,0,108.49.219.202,100,562,1,2022-03-01T15:12:42,R_SC2V7L1BxNJFKU1,42.48100281,-71.15630341,anonymous,EN,6,3440040,5,5,5,5,5,5,5,5,5,4,4,4,3,3,3,2,5,5,5,5,5,5,5,5,5,3,4,4,5,5,5,4,4,3,4,4,3,3,2,4,5,5,5,5,,,,,5,5,5,5,5,4,4,3,5,5,5,5,,,,4,4,4,3,3,2,3,,9,9,,5,
3/1/22 14:54,3/1/22 15:04,0,108.49.219.202,100,565,1,2022-03-01T15:4:4,R_3qmuXipnRr3qQPA,42.48100281,-71.15630341,anonymous,EN,6,3440005,4,4,4,4,3,3,3,2,4,2,2,4,3,2,2,2,4,,4,4,4,5,4,4,3,,3,3,4,4,4,3,3,4,3,4,3,4,2,4,4,2,3,3,,,,,4,5,3,5,3,3,,2,,4,,4,,,,2,3,2,3,4,3,4,,7,5,,3,"I'm a librarian but also a teacher; the guidance said to take this version of the survey, but I do teach in a space within the library that serves as a classroom, and I'm not sure this version was entirely relevant to my role."
3/1/22 15:20,3/1/22 15:30,0,108.49.219.202,100,615,1,2022-03-01T15:30:51,R_bCM6nkSjgWlMf4J,42.48100281,-71.15630341,anonymous,EN,6,3440025,5,4,4,4,4,4,3,3,4,4,4,3,2,3,3,4,4,2,2,4,4,4,4,4,4,3,3,4,4,3,4,3,3,4,3,3,3,3,3,4,4,3,4,4,,,,,4,3,4,5,3,4,4,3,2,3,2,3,,,,4,3,4,2,2,4,5,,8,6,,8,
3/1/22 16:13,3/1/22 16:23,0,108.49.219.202,100,625,1,2022-03-01T16:23:31,R_2f1FQ2A1skqmXIT,42.48100281,-71.15630341,anonymous,EN,6,3440305,5,4,5,4,3,3,,2,3,3,,3,2,2,2,3,4,2,3,4,3,3,3,4,3,3,,4,4,4,4,3,5,4,3,3,3,2,2,2,4,3,,4,,,,,4,4,3,3,3,5,3,1,5,4,4,4,,,,3,2,,2,3,2,3,,6,5,,3,
3/1/22 16:13,3/1/22 16:24,0,108.49.219.202,100,649,1,2022-03-01T16:24:41,R_1eCSSETg43bMEn3,42.48100281,-71.15630341,anonymous,EN,6,3440305,4,4,4,4,4,5,3,3,4,4,5,4,3,2,4,3,3,2,3,5,5,5,5,5,5,3,3,4,3,3,3,3,3,3,3,2,1,3,2,2,3,2,3,3,,,,,3,3,2,5,1,3,2,1,3,3,2,3,,,,2,2,2,2,3,2,3,"The principal is a very strong leader. The assistant principals are also supportive, caring and engaged.",2,4,,2,"As a support personnel, it was difficult to answer many of these questions. I wish I could have selected ""does not apply"" instead of having to choose an answer."
4/5/22 14:46,4/5/22 14:57,0,174.192.1.101,27,694,0,2022-04-12T14:57:36,R_1LLO6CBwxsIXust,,,anonymous,EN,6,3440020,5,5,5,,,,,,,,,,,,,,4,4,4,,,,,,,,,,5,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,
3/1/22 15:45,3/1/22 15:57,0,96.252.99.186,100,700,1,2022-03-01T15:57:25,R_2aXKbeZQmfgxG3I,42.45320129,-71.14279938,anonymous,EN,6,3440505,4,4,4,3,3,4,4,2,4,4,5,3,3,3,4,2,4,3,4,3,1,3,3,3,2,3,3,3,3,4,4,3,4,3,4,5,4,5,5,4,3,2,4,4,,,,,4,4,4,5,5,5,5,3,3,2,2,4,,,,3,3,3,3,5,3,5,,6,6,,7,
3/1/22 16:13,3/1/22 16:25,0,66.30.200.24,100,703,1,2022-03-01T16:25:38,R_3P2sVjijhvyIsdX,42.41879272,-71.15570068,anonymous,EN,6,3440305,,,3,3,4,3,3,1,3,3,3,3,2,3,3,3,3,3,3,4,4,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,4,4,,,,,1,1,1,4,1,3,3,3,2,2,2,2,,,,1,1,1,3,3,3,3,,5,3,,2,
3/1/22 15:41,3/1/22 15:53,0,96.252.99.186,100,705,1,2022-03-01T15:53:24,R_5yxOJEMGbDiDbPz,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,5,5,4,4,5,3,3,5,5,5,4,3,2,1,2,4,3,4,4,2,3,4,4,2,4,4,3,3,3,4,4,4,3,5,4,4,3,5,5,5,3,4,5,,,,,4,4,2,5,1,5,5,5,2,3,5,5,,,,3,3,2,3,3,3,5,,9,3,,4,
4/5/22 14:43,4/5/22 14:55,0,96.230.20.18,100,724,1,2022-04-05T14:55:36,R_1ocpCBo14g30BJK,42.481,-71.1563,anonymous,EN,6,3440020,5,5,5,4,2,4,3,3,5,5,5,4,2,1,3,3,3,2,4,2,1,1,1,2,2,4,5,3,5,3,3,4,3,3,2,3,3,4,1,3,3,2,1,1,,,,,3,2,3,5,3,4,3,2,3,3,3,3,,,,1,3,3,2,2,3,4,,5,5,,3,
3/1/22 16:14,3/1/22 16:26,0,108.49.219.202,100,738,1,2022-03-01T16:26:33,R_33qbjnZ6Yh7OacB,42.48100281,-71.15630341,anonymous,EN,6,3440305,3,2,3,4,4,5,3,5,3,3,3,3,4,3,3,4,4,4,4,4,4,3,3,3,2,4,4,4,4,4,4,3,4,4,4,3,3,2,3,4,3,3,3,4,,,,,1,1,1,4,1,2,2,1,3,3,3,2,,,,1,1,2,3,4,3,3,,6,4,,2,
3/1/22 15:13,3/1/22 15:26,0,108.49.219.202,100,767,1,2022-03-01T15:26:34,R_Oql7RT67bsHHitb,42.48100281,-71.15630341,anonymous,EN,6,3440025,5,5,5,4,3,5,4,2,5,5,5,4,3,4,4,3,4,3,3,5,5,4,5,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,3,4,,,,,3,3,1,4,3,4,4,2,4,4,4,4,,,,3,4,3,2,3,3,4,,8,7,,3,
3/1/22 14:56,3/1/22 15:10,0,108.49.219.202,100,804,1,2022-03-01T15:10:3,R_3sBslOF3kT4kqNR,42.48100281,-71.15630341,anonymous,EN,6,3440025,4,5,4,3,3,3,3,1,5,4,5,5,1,2,2,2,2,2,2,3,3,2,3,4,4,4,4,3,3,3,4,3,4,4,3,3,2,3,3,2,2,2,3,4,,,,,5,5,4,5,5,5,4,3,4,3,4,3,,,,3,3,3,2,3,3,4,,8,5,,4,
3/1/22 14:46,3/1/22 14:59,0,108.49.219.202,100,822,1,2022-03-01T14:59:47,R_1l4aVOblLkMzKpZ,42.48100281,-71.15630341,anonymous,EN,6,3440040,4,4,5,4,3,5,3,5,4,4,4,4,4,3,3,3,4,4,4,3,3,4,1,1,2,4,4,5,4,3,4,3,4,4,3,3,2,3,2,3,3,5,3,3,,,,,3,4,4,4,4,3,3,2,3,3,3,3,,,,4,4,4,3,3,4,4,,8,5,,6,
