StartDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,LocationLatitude,DistributionChannel,language,district,Q124,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-ieff-q1,t-ieff-q2,t-ieff-q3,t-ieff-q4,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,t-inle-q2,t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-curv-q1,t-curv-q2,t-curv-q3,t-curv-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,t-sach-q1,t-sach-q2,t-sach-q3,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3,Q81,Q83_1,Q84_1,Q85,X,X.1,X.2,DESE ID
4/30/19 13:57,IP Address,209.80.140.129,100,495,TRUE,2019-04-30T14:5:0,R_3R4mYmV1zZmkakl,42.4125061,anonymous,EN,Revere,NA,5,3,3,3,4,5,4,3,2,5,5,5,2,2,2,4,4,5,3,3,2,4,3,5,1,2,2,2,2,3,2,2,3,4,3,2,5,4,3,5,2,2,2,1,5,5,2,5,5,5,5,5,5,3,2,2,3,3,3,3,4,4,3,2,2,2,1,3,3,4,"When ELT first began, the students were thriving. However, since it has become mainly academic based, there has been a decline in student behavior.  The behavior has come to the point where it is extremely problematic and makes for an extremely unsafe school environment for students and teachers.",9,5,,NA,NA,,02480003
4/30/19 13:57,IP Address,209.80.140.129,100,1039,TRUE,2019-04-30T14:14:0,R_81E96YBKMGlqLTj,42.4125061,anonymous,EN,Revere,NA,4,4,3,4,4,4,3,2,4,3,4,3,4,4,3,3,4,4,4,4,3,2,4,4,4,3,4,3,3,4,3,3,4,4,3,3,3,4,3,4,3,3,3,2,4,3,4,3,4,4,4,5,3,3,3,2,4,5,3,4,4,3,2,4,3,4,2,3,3,4,,6,6,The questions about rating students average or above etc need to be more clear. Am I comparing my ELLs to other ELLs at the same grade level or all other students ELLs and non ELLs?,NA,NA,,02480003
4/30/19 14:15,IP Address,96.70.214.213,100,785,TRUE,2019-04-30T14:28:0,R_1MYFSZwboV8AQEk,41.92610168,anonymous,EN,Attleboro,NA,5,5,4,3,3,4,3,1,4,4,4,3,3,3,3,4,3,3,3,4,4,4,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,2,3,3,2,3,3,4,4,4,4,2,2,4,3,4,3,2,2,3,3,2,3,4,2,2,4,4,4,2,3,3,3,,7,6,,NA,NA,,00160045
4/30/19 8:15,IP Address,96.70.214.213,100,23756,TRUE,2019-04-30T14:51:0,R_3hzs3RmnQ9QSPDS,41.92610168,anonymous,EN,Attleboro,NA,5,5,4,4,3,5,2,2,4,4,4,4,4,3,4,4,4,2,4,4,5,4,3,4,2,3,3,4,4,4,4,3,3,4,4,3,3,3,3,4,2,3,2,3,4,3,4,3,3,4,5,4,5,2,2,4,4,3,2,3,4,3,3,3,4,3,3,3,3,4,,7,5,,NA,NA,,00160045
4/30/19 14:53,IP Address,50.205.154.80,100,567,TRUE,2019-04-30T15:3:0,R_1GHUf80ANeV5BFz,42.4125061,anonymous,EN,Revere,NA,5,5,4,4,4,5,3,3,5,5,5,5,4,4,4,4,5,4,5,4,5,5,3,3,3,4,3,4,4,4,4,3,3,3,2,3,2,2,3,3,3,1,2,2,4,3,3,3,3,3,3,3,3,2,2,1,3,3,2,2,3,3,3,3,3,3,1,2,1,2,,8,9,,NA,NA,,02480025
4/30/19 14:53,IP Address,50.205.154.80,100,567,TRUE,2019-04-30T15:3:0,R_1GHUf80ANeV5BFz,42.4125061,anonymous,EN,Revere,NA,5,5,4,4,4,5,3,3,5,5,5,5,4,4,4,4,5,4,5,4,5,5,3,3,3,4,3,4,4,4,4,3,3,3,2,3,2,2,3,3,3,1,2,2,4,3,3,3,3,3,3,3,3,2,2,1,3,3,2,2,3,3,3,3,3,3,1,2,1,2,,8,9,,NA,NA,,03440005
4/30/19 14:51,IP Address,96.70.214.213,100,820,TRUE,2019-04-30T15:4:0,R_10IvjPZ00cxBoYs,41.92610168,anonymous,EN,Attleboro,NA,5,4,4,2,2,3,1,1,5,4,4,4,4,3,5,4,3,1,2,5,5,4,3,4,3,3,5,3,3,3,3,2,1,3,1,2,1,1,1,2,4,1,1,3,4,4,4,3,3,2,3,3,5,1,1,1,3,3,1,3,3,3,2,1,4,4,2,3,2,3,,5,5,,NA,NA,,00160045
4/30/19 15:23,IP Address,209.80.140.129,100,609,TRUE,2019-04-30T15:34:0,R_2YrGIVEFr0p3aUK,42.4125061,anonymous,EN,Revere,NA,5,5,4,4,3,4,4,4,4,4,4,4,3,NA,3,3,4,4,4,5,5,5,4,4,4,3,3,4,3,4,4,3,4,3,NA,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,3,3,4,4,3,3,5,5,,7,5,,NA,NA,,02480003
4/23/19 15:39,IP Address,50.205.154.70,93,458,FALSE,2019-04-30T15:47:0,R_0uHAEIwMK9bJ46R,NA,anonymous,EN,Revere,NA,5,5,5,2,2,5,3,3,5,4,4,4,3,2,3,1,4,2,5,4,4,4,4,4,4,3,4,4,3,4,4,3,4,4,3,3,3,3,2,2,3,3,4,4,3,3,4,3,3,3,4,4,3,2,2,1,3,3,2,3,3,3,3,2,3,4,2,3,3,3,,NA,NA,,NA,NA,,02480057
4/23/19 15:36,IP Address,209.80.140.125,74,1386,FALSE,2019-04-30T16:0:0,R_XLLY4E3G07rirQt,NA,anonymous,EN,Revere,NA,3,3,3,NA,NA,NA,NA,NA,4,4,4,3,2,3,2,3,NA,NA,NA,5,5,4,4,4,3,3,4,3,4,4,3,3,4,2,4,2,3,2,2,2,2,1,3,2,3,4,3,3,NA,NA,NA,NA,5,NA,NA,NA,3,3,NA,NA,3,2,2,3,3,3,NA,NA,NA,NA,,NA,NA,,NA,NA,,02480057
4/30/19 17:19,IP Address,209.80.140.129,100,486,TRUE,2019-04-30T17:27:0,R_2azWYp1WPKlOE9F,42.4125061,anonymous,EN,Revere,NA,4,4,4,4,4,5,4,4,4,4,4,3,3,2,3,2,4,4,4,3,3,3,3,3,2,3,3,3,3,4,3,3,3,3,2,3,2,3,3,4,3,2,4,1,5,4,4,3,3,2,3,3,5,3,3,2,5,5,2,3,4,3,3,3,3,4,3,3,4,5,,9,5,,NA,NA,,02480003
4/30/19 17:48,IP Address,72.92.231.244,100,831,TRUE,2019-04-30T18:2:0,R_3M0ujK9z3GkP8aE,41.58940125,anonymous,EN,Attleboro,NA,5,4,4,5,5,4,4,1,4,3,3,4,4,3,4,3,3,2,2,4,5,5,4,4,3,4,4,4,4,4,4,4,4,3,3,3,2,3,3,3,4,1,2,2,4,4,4,4,2,2,3,4,3,5,3,2,3,3,3,3,4,3,4,3,4,3,3,4,3,4,,4,5,,NA,NA,,00160001
4/30/19 20:19,IP Address,173.48.40.240,100,837,TRUE,2019-04-30T20:33:0,R_33kSYTWcaC8HlMB,42.50900269,anonymous,EN,Revere,NA,5,5,5,4,3,3,3,3,4,4,5,4,3,3,3,3,3,2,3,4,3,4,3,3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,4,3,2,3,3,5,5,4,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,5,3,3,The amount of school guidance counselors is not enough for the high need of our students. ,6,5,,NA,NA,,02480305
4/30/19 20:38,IP Address,73.17.64.86,100,839,TRUE,2019-04-30T20:52:0,R_2VswjBfKsTG24To,42.53269958,anonymous,EN,Revere,NA,3,4,3,3,3,3,2,3,4,4,4,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,2,3,3,2,4,3,4,3,3,3,3,3,2,2,5,3,2,2,4,3,2,3,2,2,2,2,3,4,3,3,3,3,,5,4,"Questions related to federal/state/district policies on student discipline were not asked.

Questions relative to student and teacher safety as a result of federal/state/district policies were not asked.
",NA,NA,,02480305
4/30/19 20:52,IP Address,73.143.249.98,100,565,TRUE,2019-04-30T21:1:0,R_2YVRj8syZL1Wn25,42.33880615,anonymous,EN,Revere,NA,5,4,3,4,4,5,3,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,3,2,2,2,3,3,3,2,3,3,4,4,3,3,4,5,3,2,4,3,4,3,4,3,4,4,4,4,5,2,2,1,5,4,4,4,2,2,2,3,3,4,3,4,3,4,,6,6,,NA,NA,,02480305
4/30/19 20:54,IP Address,75.67.12.105,100,592,TRUE,2019-04-30T21:4:0,R_1DA6ifOZ3EVPaLm,42.4125061,anonymous,EN,Revere,NA,5,5,5,2,2,5,3,3,4,4,4,4,4,3,3,3,4,3,1,4,1,2,3,2,2,3,4,2,3,3,3,2,4,2,5,3,4,2,4,2,3,1,3,1,4,4,4,4,5,5,5,5,5,2,2,1,2,2,1,3,4,3,3,4,4,4,4,4,2,3,,9,8,,NA,NA,,02480305
4/30/19 21:00,IP Address,68.162.243.106,100,421,TRUE,2019-04-30T21:7:0,R_ZLh0LVjFufqq4md,42.53269958,anonymous,EN,Revere,NA,5,5,5,4,4,5,4,3,5,4,4,4,4,3,3,3,4,3,4,5,5,5,5,5,5,3,3,4,4,3,4,3,3,3,3,3,3,4,2,3,5,3,3,4,4,4,4,4,4,4,3,4,4,3,3,2,4,4,3,4,3,3,3,3,3,3,2,2,2,3,Thank you,9,9,,NA,NA,,02480305
4/30/19 21:18,IP Address,173.48.233.119,100,644,TRUE,2019-04-30T21:28:0,R_3Ge7aG7892uPJCQ,42.52799988,anonymous,EN,Revere,NA,4,5,3,5,5,4,3,4,4,2,3,1,2,2,1,2,5,3,5,2,1,1,2,3,3,2,2,2,3,2,2,1,2,3,1,1,1,1,2,4,4,1,2,2,5,2,3,3,3,3,5,5,5,2,2,1,2,2,1,3,3,2,2,3,2,2,4,4,2,3,,2,5,,NA,NA,,02480305
4/30/19 22:15,IP Address,75.68.164.154,100,538,TRUE,2019-04-30T22:24:0,R_TnpyjnJgLqFfz9f,42.4125061,anonymous,EN,Revere,NA,5,5,5,4,3,5,4,5,4,4,4,4,5,5,5,5,5,4,4,5,5,5,5,5,5,4,4,4,4,5,5,4,5,5,5,4,5,5,3,4,5,5,5,5,4,4,5,4,5,5,5,5,5,3,3,3,5,5,3,5,4,4,4,4,4,4,4,4,2,3,,8,7,,NA,NA,,02480305
4/30/19 23:05,IP Address,96.238.9.47,100,902,TRUE,2019-04-30T23:20:0,R_3iIv13Nn0QNixXT,41.87399292,anonymous,EN,Attleboro,NA,5,4,5,4,2,5,2,2,4,5,2,4,2,2,4,3,3,2,4,2,3,2,2,3,2,3,4,4,4,4,3,3,3,3,2,2,2,1,1,1,3,1,4,1,5,3,5,3,3,4,4,5,5,4,3,2,2,2,2,3,3,4,3,4,3,4,3,4,3,3,This year's students were more challenging than previous years. The behavioral challengers in this school hampered academic support. ,7,5,Our school needs more funding for materials and student support. ,NA,NA,,00160045
5/1/19 0:12,IP Address,73.123.249.189,100,795,TRUE,2019-05-01T0:25:0,R_2aPsmRdXya2R7bs,42.4125061,anonymous,EN,Revere,NA,5,5,5,3,3,3,NA,2,4,4,5,4,2,NA,2,2,4,NA,3,3,2,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,4,2,4,4,3,4,4,4,4,4,4,4,2,2,2,2,4,3,3,3,3,3,3,3,3,3,2,3,3,3,,5,5,,NA,NA,,02480305
5/1/19 0:37,IP Address,74.103.200.40,100,604,TRUE,2019-05-01T0:47:0,R_yJShHYtE1nY0CUp,41.87399292,anonymous,EN,Attleboro,NA,5,4,5,4,4,5,4,1,4,4,4,4,3,2,2,2,2,1,2,3,3,3,2,3,2,2,3,2,4,4,4,4,2,2,2,2,3,2,2,2,2,3,3,2,2,3,3,2,2,2,3,4,5,3,2,4,2,2,2,3,3,2,3,3,3,4,2,3,3,4,,8,5,,NA,NA,,00160045
5/1/19 6:51,IP Address,209.80.140.129,100,441,TRUE,2019-05-01T6:58:0,R_1CmsJYK1kLHnn1y,42.4125061,anonymous,EN,Revere,NA,4,4,4,4,3,4,4,4,3,4,4,3,2,2,3,3,3,2,3,4,3,4,3,3,3,4,4,3,4,3,3,3,4,2,2,3,3,2,3,4,3,3,4,3,4,4,3,3,3,2,2,4,4,2,2,2,4,4,3,3,3,3,3,2,2,4,3,5,3,3,,7,5,,NA,NA,,02480305
5/1/19 7:00,IP Address,209.80.140.129,100,530,TRUE,2019-05-01T7:9:0,R_2ZKAyt1CO2a723z,42.4125061,anonymous,EN,Revere,NA,5,5,5,3,3,3,3,3,5,5,5,5,3,4,2,2,3,2,2,4,5,4,3,3,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,2,2,4,4,3,3,3,4,2,2,3,3,3,2,3,1,2,3,2,3,2,2,2,3,3,4,3,3,3,3,,8,5,,NA,NA,,02480305
5/1/19 7:18,IP Address,209.80.140.129,100,473,TRUE,2019-05-01T7:25:0,R_2pRKwDCDcdwsBPQ,42.4125061,anonymous,EN,Revere,NA,5,4,4,4,4,5,4,4,5,4,5,5,4,4,4,4,4,4,4,4,5,5,4,4,4,3,3,3,3,4,3,3,4,3,4,3,2,4,2,5,4,4,5,3,4,4,4,4,4,5,5,4,5,2,2,2,5,4,4,5,3,2,2,3,3,3,3,5,3,3,,7,5,,NA,NA,,02480305
4/23/19 15:42,IP Address,50.205.154.70,80,57074,FALSE,2019-05-01T7:34:0,R_3JKnbx95aM5BysS,NA,anonymous,EN,Revere,NA,5,4,5,3,3,5,3,3,4,4,4,3,NA,NA,NA,NA,4,3,3,2,2,3,2,2,2,3,3,3,3,4,4,3,NA,NA,NA,3,3,3,3,1,NA,NA,NA,NA,3,4,3,3,3,3,3,4,4,3,3,3,4,4,1,2,3,2,2,1,2,2,4,4,5,5,,NA,NA,,NA,NA,,02480056
5/1/19 7:47,IP Address,209.80.140.125,100,477,TRUE,2019-05-01T7:55:0,R_2X1b3NnskWkFhms,42.4125061,anonymous,EN,Revere,NA,4,4,4,2,4,2,3,1,4,4,4,4,3,3,1,1,2,2,3,3,4,3,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,3,3,5,5,5,4,5,2,2,2,3,3,3,4,4,3,2,3,4,3,3,3,3,3,,7,5,,NA,NA,,02480056
5/1/19 7:34,IP Address,209.80.140.129,100,1326,TRUE,2019-05-01T7:56:0,R_21uLoZzNnI0oQ00,42.4125061,anonymous,EN,Revere,NA,5,5,5,3,3,5,2,3,5,5,5,5,1,3,3,1,3,4,4,4,1,4,3,3,3,3,4,3,3,3,3,3,2,2,3,2,3,3,2,3,4,4,4,3,5,4,4,4,4,3,4,3,5,2,2,3,3,4,2,3,5,4,4,3,3,3,4,4,5,5,,7,5,,NA,NA,,02480305
5/1/19 7:51,IP Address,209.80.140.125,100,526,TRUE,2019-05-01T8:0:0,R_2ZWiPebdIS1rzfl,42.4125061,anonymous,EN,Revere,NA,4,4,4,3,3,5,4,4,4,4,5,4,1,2,2,1,5,3,4,2,3,3,2,2,2,3,3,4,3,3,4,4,3,2,3,2,2,2,2,1,3,2,4,3,4,4,3,4,3,3,4,4,5,2,2,2,3,4,2,3,4,2,2,3,3,4,3,3,2,3,"The school is not well-maintained and staff are chastised by the custodial staff when we ask for something. For example, classroom windows do not open/close, floors are filthy, windows are dirty, bathrooms frequently run out of soap/paper towels, etc.",7,6,,NA,NA,,02480056
5/1/19 7:39,IP Address,209.80.140.125,100,1523,TRUE,2019-05-01T8:5:0,R_2AGtoA0zaN7njUG,42.4125061,anonymous,EN,Revere,NA,5,4,5,5,4,4,4,5,4,3,5,4,1,5,1,3,5,4,5,4,4,NA,5,5,4,3,NA,4,4,5,5,4,4,3,3,4,4,3,3,3,5,4,5,NA,5,4,4,4,NA,NA,5,NA,1,1,2,1,5,4,3,4,4,3,3,3,3,2,3,3,2,NA,,8,6,,NA,NA,,02480056
5/1/19 8:01,IP Address,209.80.140.129,100,610,TRUE,2019-05-01T8:11:0,R_2D5hmbsfiTdnuGt,42.4125061,anonymous,EN,Revere,NA,4,4,5,4,4,5,4,4,4,4,5,4,4,4,4,4,4,3,5,5,5,5,4,4,4,3,3,3,4,5,4,3,4,4,4,4,2,3,5,5,5,4,5,5,4,4,4,4,5,4,4,5,5,3,3,2,5,5,4,5,4,3,3,4,4,5,3,3,3,3,,9,8,,NA,NA,,02480305
5/1/19 7:27,IP Address,209.80.140.129,100,2991,TRUE,2019-05-01T8:16:0,R_2Y3MfJSHrlP8hgZ,42.4125061,anonymous,EN,Revere,NA,5,5,5,4,4,4,5,2,5,5,5,5,1,2,1,2,2,2,3,4,4,5,4,4,2,3,3,2,3,4,4,2,3,4,4,4,5,4,4,4,4,2,4,4,3,4,5,4,5,4,4,4,5,2,2,1,5,5,2,5,3,1,1,3,3,5,2,3,2,3,,9,3,,NA,NA,,02480305
5/1/19 8:03,IP Address,209.80.140.129,100,857,TRUE,2019-05-01T8:17:0,R_3qVazttq6nTJ7DS,42.4125061,anonymous,EN,Revere,NA,3,4,3,2,4,5,5,3,4,3,4,4,5,5,2,4,5,3,3,4,3,4,5,4,2,4,5,4,3,2,4,2,3,2,4,3,3,3,2,4,5,2,5,4,1,4,4,4,3,3,3,5,3,2,1,1,4,4,2,3,2,1,2,4,3,1,2,4,3,3,,8,7,,NA,NA,,02480305
5/1/19 7:34,IP Address,209.80.140.129,100,2641,TRUE,2019-05-01T8:18:0,R_25N4AAABhxUDSqe,42.4125061,anonymous,EN,Revere,NA,5,5,4,4,4,4,3,3,4,4,5,4,4,4,3,4,4,3,4,3,3,3,4,4,3,3,3,3,4,4,3,2,4,4,4,3,2,2,3,3,3,3,3,3,5,5,5,4,4,4,4,4,5,2,2,2,3,3,3,4,3,3,3,3,4,4,2,3,2,3,,8,7,,NA,NA,,02480305
5/1/19 8:02,IP Address,209.80.140.129,100,1257,TRUE,2019-05-01T8:23:0,R_0oJlqI4eZ8o7kiJ,42.4125061,anonymous,EN,Revere,NA,4,3,4,2,2,3,3,2,3,3,3,3,4,4,4,4,4,4,2,4,3,4,3,3,3,3,3,3,3,4,3,3,3,2,3,2,2,2,3,4,4,3,4,3,3,3,3,3,3,2,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,2,3,3,3,,5,4,,NA,NA,,02480305
5/1/19 7:59,IP Address,209.80.140.129,100,1530,TRUE,2019-05-01T8:25:0,R_3nxcNqncb0T9XTK,42.4125061,anonymous,EN,Revere,NA,4,4,3,3,3,5,1,3,4,3,3,4,2,2,3,3,3,3,4,2,2,3,1,2,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,4,3,2,4,2,3,3,3,3,3,3,3,4,2,2,2,2,2,2,2,2,3,3,3,3,3,2,3,4,3,3,,7,5,,NA,NA,,02480305
5/1/19 8:02,IP Address,209.80.140.129,100,1462,TRUE,2019-05-01T8:26:0,R_vPNsHmWwHyeup2h,42.4125061,anonymous,EN,Revere,NA,5,5,4,2,2,5,3,5,5,4,4,4,3,4,2,3,4,1,3,4,5,4,4,4,2,4,3,4,4,4,3,3,4,3,5,2,1,2,3,5,3,2,3,3,4,2,5,5,4,4,4,5,5,1,2,2,3,3,2,3,4,3,3,5,5,5,5,5,4,4,,9,5,,NA,NA,,02480305
5/1/19 8:19,IP Address,209.80.140.129,100,424,TRUE,2019-05-01T8:26:0,R_3lssXs7etBvZ5BC,42.4125061,anonymous,EN,Revere,NA,5,5,5,4,4,4,4,3,5,4,4,5,4,2,3,3,4,4,4,3,2,3,3,3,3,4,4,4,3,4,4,4,4,4,4,2,1,1,2,4,3,1,2,2,5,4,5,4,4,4,4,4,3,2,2,2,4,3,2,3,4,4,4,2,2,4,2,4,2,4,,9,7,,NA,NA,,02480305
5/1/19 8:04,IP Address,209.80.140.129,100,1482,TRUE,2019-05-01T8:28:0,R_W8wLVXefzxJMgMh,42.4125061,anonymous,EN,Revere,NA,5,5,5,4,4,5,4,2,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,3,3,3,3,3,4,4,4,5,4,3,4,5,4,4,5,4,4,5,4,4,4,3,3,4,4,2,2,1,4,4,4,4,4,2,2,1,3,3,4,4,3,3,,9,8,,NA,NA,,02480305
5/1/19 8:28,IP Address,96.70.214.213,100,611,TRUE,2019-05-01T8:38:0,R_xuvqwtq4gHURAhX,41.92610168,anonymous,EN,Attleboro,NA,5,5,5,5,4,5,5,3,4,4,4,4,4,5,4,4,5,4,5,2,3,2,2,2,3,3,4,4,4,4,4,4,4,4,4,3,3,2,3,3,3,3,2,1,3,3,4,4,4,4,4,4,4,2,2,1,4,4,2,4,3,3,3,3,4,4,4,4,2,2,,6,9,,NA,NA,,00160045
5/1/19 8:19,IP Address,209.80.140.125,100,1167,TRUE,2019-05-01T8:38:0,R_Q01ysexq39S4kdb,42.4125061,anonymous,EN,Revere,NA,5,5,5,4,3,5,3,2,5,5,5,5,1,2,2,5,5,4,3,3,1,1,3,2,4,5,5,4,4,4,4,4,3,4,1,5,3,3,4,1,2,2,1,1,4,5,4,4,4,4,5,5,5,2,1,1,3,2,1,2,4,3,3,4,3,3,2,2,1,1,,8,6,,NA,NA,,02480056
5/1/19 8:34,IP Address,209.80.140.129,100,841,TRUE,2019-05-01T8:48:0,R_DVq8DaRXX4jwxkl,42.4125061,anonymous,EN,Revere,NA,4,5,4,5,4,5,3,4,4,4,3,3,2,3,2,1,5,4,4,5,4,4,4,4,3,3,3,4,3,4,3,3,4,4,3,4,4,4,1,4,5,3,5,4,4,3,4,1,3,3,5,4,4,2,2,1,5,4,3,3,4,3,2,4,3,4,3,4,2,2,,8,8,,NA,NA,,02480305
5/1/19 8:37,IP Address,50.205.154.70,100,722,TRUE,2019-05-01T8:49:0,R_3O8oLrTVntBPqYc,42.4125061,anonymous,EN,Revere,NA,5,5,4,3,2,4,4,3,4,4,4,4,4,4,4,4,3,3,3,4,4,3,3,4,3,4,4,2,2,2,2,2,4,3,4,2,2,2,2,3,2,3,3,3,3,2,3,3,3,3,3,4,3,2,1,1,2,3,2,2,2,2,2,3,3,3,2,2,3,3,,7,6,,NA,NA,,02480305
5/1/19 8:46,IP Address,209.80.140.129,100,398,TRUE,2019-05-01T8:52:0,R_2dzFDFVCFy6z04A,42.4125061,anonymous,EN,Revere,NA,5,5,4,4,4,3,4,NA,4,4,4,4,3,4,2,3,4,4,4,4,4,5,3,4,5,3,3,4,3,2,3,3,4,3,4,3,4,4,3,3,4,3,5,5,4,4,4,3,3,3,3,3,3,2,3,1,5,4,3,4,4,3,3,3,3,3,4,4,3,3,,8,6,,NA,NA,,02480305
5/1/19 8:57,IP Address,50.205.154.70,100,452,TRUE,2019-05-01T9:4:0,R_xm6PTWQR0ETbiLv,42.4125061,anonymous,EN,Revere,NA,5,5,5,3,3,4,5,3,5,5,5,5,4,4,4,4,4,4,4,5,4,5,4,5,4,3,4,1,2,2,3,1,5,5,2,5,5,5,5,5,5,5,5,5,3,5,5,5,5,4,5,4,3,1,1,1,5,5,4,5,2,3,3,3,4,4,3,3,2,2,,9,5,,NA,NA,,02480305
5/1/19 8:49,IP Address,50.205.154.70,100,977,TRUE,2019-05-01T9:6:0,R_WqUsIXNqbC4UbId,42.4125061,anonymous,EN,Revere,NA,5,5,4,4,4,5,4,3,5,5,5,5,4,4,3,4,4,3,4,5,5,5,4,4,3,3,3,2,2,3,3,2,4,3,4,3,2,3,5,5,4,3,4,2,5,4,5,4,5,5,4,4,4,3,2,1,4,4,4,3,4,4,2,3,3,3,3,3,3,3,,9,3,,NA,NA,,02480305
5/1/19 9:12,IP Address,209.80.140.129,100,449,TRUE,2019-05-01T9:20:0,R_1CfQUAsDjRmOkin,42.4125061,anonymous,EN,Revere,NA,5,5,4,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,5,4,2,4,4,5,4,3,3,3,3,3,3,2,4,4,4,3,5,3,3,4,4,2,4,3,4,3,4,4,4,4,4,5,5,2,3,1,4,4,3,4,3,3,3,3,3,4,2,2,2,2,,8,7,,NA,NA,,02480305
5/1/19 9:13,IP Address,209.80.140.129,100,600,TRUE,2019-05-01T9:23:0,R_3QLQcRzPjXSVKy0,42.4125061,anonymous,EN,Revere,NA,5,5,4,4,4,4,3,2,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,3,3,3,2,3,2,2,4,4,4,3,3,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,5,4,2,3,4,4,4,4,3,4,3,3,4,4,3,4,2,2,,7,7,,NA,NA,,02480305
5/1/19 9:12,IP Address,209.80.140.129,100,1011,TRUE,2019-05-01T9:29:0,R_3PpOt2bYY1qRa0i,42.4125061,anonymous,EN,Revere,NA,5,5,5,4,3,5,4,4,5,4,4,5,5,5,5,5,4,4,4,5,5,5,5,4,3,3,3,3,4,4,3,3,4,4,4,3,3,2,3,4,3,3,3,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,5,1,1,3,3,3,4,4,3,4,,7,7,,NA,NA,,02480305
5/1/19 9:19,IP Address,209.80.140.129,100,684,TRUE,2019-05-01T9:30:0,R_1lbJjYqie3LivkJ,42.4125061,anonymous,EN,Revere,NA,5,5,4,5,5,5,4,3,4,3,4,4,3,4,4,4,5,4,5,4,4,5,4,4,4,3,3,4,3,3,3,3,4,3,4,1,2,2,4,4,4,3,5,4,4,3,3,3,3,3,3,4,5,3,3,1,4,4,3,4,3,3,3,3,3,3,4,4,3,3,,7,7,,NA,NA,,02480305
5/1/19 9:18,IP Address,209.80.140.129,100,955,TRUE,2019-05-01T9:34:0,R_3nC3DK3lPYPLm7I,42.4125061,anonymous,EN,Revere,NA,5,5,4,3,4,5,3,4,4,4,5,3,3,3,2,3,3,4,3,4,2,3,3,3,3,2,2,2,3,3,3,3,3,3,4,3,2,2,2,3,3,1,3,3,5,3,4,3,3,3,3,4,2,2,2,1,4,3,2,3,2,2,3,3,3,4,4,4,2,3,"The students in the school are not very nice to one another or to teachers.  There is very little control and consequences for what the students say and do.  Schools should consider teaching things that used to be taught in the home like kindness, helping one another and a better sense of community.",6,5,Some questions I felt should have had a not sure choice,NA,NA,,02480305
5/1/19 9:20,IP Address,209.80.140.129,100,963,TRUE,2019-05-01T9:36:0,R_WDqHrbwyIo1djCV,42.4125061,anonymous,EN,Revere,NA,2,3,4,2,2,3,2,2,4,4,4,3,2,4,4,3,4,4,4,4,4,5,4,5,5,3,3,3,3,2,3,1,3,2,4,4,2,1,3,3,2,2,4,4,3,4,3,4,3,3,4,5,4,3,3,1,4,4,3,3,3,2,3,3,2,3,3,4,4,5,,3,6,,NA,NA,,02480305
5/1/19 9:16,IP Address,209.80.140.129,100,1203,TRUE,2019-05-01T9:36:0,R_3g7bFbS9zsQLyo8,42.4125061,anonymous,EN,Revere,NA,5,5,5,3,2,3,2,3,4,4,5,4,5,4,5,4,5,4,4,5,4,5,4,4,4,3,3,3,3,3,4,3,4,4,4,3,3,3,4,5,4,3,4,4,4,4,4,4,4,4,4,4,3,2,2,2,4,4,3,3,4,3,3,3,4,4,4,4,3,3,,7,6,,NA,NA,,02480305
