StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,District,School- Lee,School- Maynard,Q145_1,Q145_2,Q145_3,LASID,Grade,s-emsa-q1,s-emsa-q2,s-emsa-q3,s-tint-q1,s-tint-q2,s-tint-q3,s-tint-q4,s-tint-q5,s-acpr-q1,s-acpr-q2,s-acpr-q3,s-acpr-q4,s-cure-q1,s-cure-q2,s-cure-q3,s-cure-q4,s-sten-q1,s-sten-q2,s-sten-q3,s-sper-q1,s-sper-q2,s-sper-q3,s-sper-q4,s-civp-q1,s-civp-q2,s-civp-q3,s-civp-q4,s-grmi-q1,s-grmi-q2,s-grmi-q3,s-grmi-q4,s-appa-q1,s-appa-q2,s-appa-q3,s-peff-q1,s-peff-q2,s-peff-q3,s-peff-q4,s-peff-q5,s-peff-q6,s-sbel-q1,s-sbel-q2,s-sbel-q3,s-sbel-q4,s-sbel-q5,s-phys-q1,s-phys-q2,s-phys-q3,s-phys-q4,s-vale-q1,s-vale-q2,s-vale-q3,s-vale-q4,s-acst-q1,s-acst-q2,s-acst-q3,s-sust-q1,s-sust-q2,s-grit-q1,s-grit-q2,s-grit-q3,s-grit-q4,s-expa-q1,s-poaf-q1,s-poaf-q2,s-poaf-q3,s-poaf-q4,s-tint-q1-1,s-tint-q2-1,s-tint-q3-1,s-tint-q4-1,s-tint-q5-1,s-acpr-q1-1,s-acpr-q2-1,s-acpr-q3-1,s-acpr-q4-1,s-peff-q1-1,s-peff-q2-1,s-peff-q3-1,s-peff-q4-1,s-peff-q5-1,s-peff-q6-1,Q2,QA3,Qa4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q168_1,Q168_2,Q168_3,Q168_4,Q168_5,Q168_6,Q168_7,Q169,Q3,Q4,Gender,Gender_3_TEXT,Race,Race_7_TEXT,Q_Language,MathTeacher,ScienceTeacher,SocialTeacher,EnglishTeacher
2023-03-17 8:01:51,2023-03-17 8:13:23,0,71.174.81.214,100,692,1,2023-03-16T10:27:278,R_3htkiSEU3WY88mX,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,4,17,108,3991,10,4,4,4,,,,,,,,,,1,2,2,2,1,1,1,2,4,4,4,3,2,4,3,4,2,3,4,4,3,2,,,,,,,,,,,,4,4,3,5,5,1,2,3,1,1,1,,,,,,,,,,,,4,1,3,2,3,5,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,,EN,,,Social Studies teacher,
2023-03-17 7:58:06,2023-03-17 8:13:24,0,71.174.81.214,100,918,1,2023-03-16T10:27:279,R_1pEvW0QfspaZndS,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,7,31,109,hk400062,9,3,4,3,,,,,,,,,,1,1,2,2,2,2,2,4,3,3,3,5,4,4,4,4,4,4,4,4,3,3,,,,,,,,,,,,2,4,2,4,4,3,2,4,2,2,3,,,,,,,,,,,,4,4,4,4,4,4,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,EN,,,,English teacher
2023-03-17 8:03:09,2023-03-17 8:13:27,0,71.174.81.214,100,618,1,2023-03-16T10:27:280,R_1K6WA7BcZqArtnM,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,10,22,105,234127,12,,,,,,,,,,,,,5,3,2,4,2,2,3,,,,,4,5,5,5,,,,,,,,,,,,,,4,4,3,4,4,4,4,4,5,4,3,5,4,2,1,2,4,4,5,4,3,5,4,1,3,3,3,,,,,,,,,,4,3,4,4,4,4,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,,Social Studies teacher,
2023-03-17 7:57:14,2023-03-17 8:13:42,0,71.174.81.214,100,987,1,2023-03-16T10:27:281,R_29blZQ4sxdLkzVT,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,9,18,108,400092,10,4,4,4,,,,,,,,,,3,4,4,4,3,4,2,4,5,4,4,4,5,5,4,4,5,4,3,2,4,2,,,,,,,,,,,,5,5,5,5,5,4,4,4,5,2,4,,,,,,,,,,,,5,1,2,4,5,4,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,Science teacher,,
2023-03-17 8:04:03,2023-03-17 8:13:44,0,71.174.81.214,100,581,1,2023-03-16T10:27:282,R_2YQC05WnHDLRwGh,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,2,8,106,2356,12,2,2,2,,,,,,,,,,5,3,2,5,1,3,3,5,5,4,5,5,5,5,5,5,3,4,4,5,5,5,,,,,,,1,3,1,4,4,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,3,4,3,3,3,4,5,4,5,5,5,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,Science teacher,,
2023-03-17 8:01:54,2023-03-17 8:13:45,0,71.174.81.214,100,711,1,2023-03-16T10:27:283,R_3h0fbTtdnyuvn7s,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,5,14,107,400131,10,4,4,5,,,,,,,,,,1,3,2,2,1,2,2,3,3,3,3,3,3,5,4,2,1,4,3,4,3,3,,,,,,,2,5,5,5,3,,,,,,,,,,,,,,,,,,,,,,,4,1,2,1,4,4,4,4,5,3,3,3,4,2,4,,,,,,,,,,,,,,,,,,,,,1,,4,,EN,Math teacher,,,
2023-03-17 8:03:51,2023-03-17 8:13:51,0,71.174.81.214,100,600,1,2023-03-16T10:27:284,R_1H7SUW5XsbU6SeR,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,5,5,106,2668,12,3,4,4,,,,,,,,,,2,3,2,5,2,3,1,1,4,5,3,4,4,5,4,4,4,4,3,2,3,3,,,,,,,,,,,,,,,,,,,,,,,4,1,2,4,3,4,5,2,3,2,3,4,4,3,1,1,1,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,Math teacher,,,
2023-03-17 8:09:01,2023-03-17 8:14:03,0,71.174.81.214,100,302,1,2023-03-16T10:27:285,R_3GlWcqBPgBzDaTH,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,9,18,105,1843,12,2,3,3,,,,,,,,,,4,3,3,4,3,3,3,5,5,5,5,4,4,4,4,3,3,4,3,4,4,5,,,,,,,,,,,,,,,,,,,,,,,4,4,3,4,2,4,4,2,2,2,2,3,4,4,3,4,3,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,Math teacher,,,
2023-03-17 8:06:29,2023-03-17 8:14:29,0,71.174.81.214,100,480,1,2023-03-16T10:27:286,R_w0iO6QcnRDYkqNX,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,8,1,103,400115,12,,,,,,,,,,,,,3,3,4,4,4,4,3,,,,,3,4,4,4,,,,,,,,,,,,,,4,3,4,4,4,5,5,5,5,5,4,4,4,4,3,3,4,4,5,4,4,5,4,4,4,4,4,,,,,,,,,,5,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,2,,4,,EN,Math teacher,,,
2023-03-17 7:59:25,2023-03-17 8:14:32,0,71.174.81.214,100,907,1,2023-03-16T10:27:287,R_322ZKd4NRFcphpw,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,5,21,109,3034,9,,,,,,,,,,,,,,,,,,,,3,4,4,4,,,,,,,,,1,4,3,,,,,,,5,4,4,4,4,5,5,5,5,4,3,4,4,4,3,4,5,5,4,4,3,4,4,4,4,4,4,,,,,,4,4,3,4,4,5,4,4,4,4,,,,,,,,,,,,,,,,,,,,,2,,"4,5",,EN,,,,English teacher
2023-03-17 8:03:16,2023-03-17 8:14:33,0,71.174.81.214,100,677,1,2023-03-16T10:27:288,R_2rTvGQXS6zbW1Ur,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,10,17,106,400402,11,,,,,,,,,,,,,3,3,4,4,3,3,3,,,,,4,3,4,4,,,,,,,,,,,,,,2,4,3,4,2,3,3,3,3,2,3,4,3,3,3,3,3,4,4,5,3,3,1,4,3,4,3,,,,,,,,,,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,Science teacher,,
2023-03-17 8:02:25,2023-03-17 8:14:40,0,71.174.81.214,100,735,1,2023-03-16T10:27:289,R_2snntcip9HAHg89,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,10,11,105,2393,12,,,,,,,,,,,,,4,2,3,3,3,3,3,,,,,4,3,3,,,,,,,,,,,,,,,5,4,3,4,3,4,5,4,5,3,4,4,5,4,3,5,4,4,3,2,2,3,4,2,2,3,3,,,,,,,,,,4,4,5,5,5,4,,,,,,,,,,,,,,,,,,,,,1,,"4,5",,EN,,,,English teacher
2023-03-17 8:02:35,2023-03-17 8:14:43,0,71.174.81.214,100,728,1,2023-03-16T10:27:290,R_1DOLSxoK9wbYm3h,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,6,30,107,2661,11,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,4,1,5,2,,,,,,,,,,5,4,4,5,4,4,5,4,5,2,1,4,1,3,2,4,1,1,2,2,3,4,5,2,3,2,4,4,5,2,3,4,,,,,3,4,2,1,1,2,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,,Social Studies teacher,
2023-03-17 7:58:37,2023-03-17 8:14:57,0,71.174.81.214,100,980,1,2023-03-16T10:27:291,R_2B5QXQvEKLZEhLQ,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,10,,106,244606,11,3,4,5,,,,,,,,,,3,3,3,3,1,2,1,4,4,5,4,4,2,4,4,2,2,3,3,2,4,2,,,,,,,,,,,,,,,,,,,,,,,1,4,3,3,2,2,1,1,2,1,1,5,4,3,2,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,,,English teacher
2023-03-17 8:02:32,2023-03-17 8:14:57,0,71.174.81.214,100,745,1,2023-03-16T10:27:292,R_We1PZQiGyzafAM9,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,5,4,106,400362,12,5,5,5,,,,,,,,,,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,3,5,1,4,3,5,4,3,1,3,2,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,maestro de matemáticas,,,
2023-03-17 8:03:44,2023-03-17 8:14:58,0,71.174.81.214,100,674,1,2023-03-16T10:27:293,R_rqfd2idgDEPl5O9,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,1,29,106,1842,12,,,,,,,,,,,,,,,,,,,,3,2,2,3,,,,,,,,,4,3,3,,,,,,,2,3,3,1,5,5,5,4,4,1,2,1,1,1,1,1,1,1,3,3,1,1,2,5,1,3,1,,,,,,4,3,1,4,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,Math teacher,,,
2023-03-17 7:57:53,2023-03-17 8:15:04,0,71.174.81.214,100,1030,1,2023-03-16T10:27:294,R_eg7NLSpnRBnJAAh,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,8,28,108,264649,9,,,,,,,,,,,,,,,,,,,,4,4,5,4,,,,,,,,,1,2,1,,,,,,,4,4,4,4,3,4,4,4,4,4,5,4,4,3,3,3,4,4,5,5,4,3,3,3,4,4,5,,,,,,3,2,5,4,5,4,4,4,3,4,,,,,,,,,,,,,,,,,,,,,2,,2,,EN,,,,English teacher
2023-03-17 8:03:35,2023-03-17 8:15:38,0,71.174.81.214,100,722,1,2023-03-16T10:27:295,R_3JzxsgQUdhBlc7d,,,,,42.4337,-71.4568,anonymous,ES,2,,1740505,12,25,104,400280,10,4,5,5,,,,,,,,,,3,4,5,5,4,4,3,5,4,3,4,4,3,3,3,2,1,3,2,3,1,1,,,,,,,,,,,,,,,,,,,,,,,5,4,3,5,3,4,3,3,3,5,4,5,4,4,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,,ES,,,,maestro de Inglés
2023-03-17 8:03:24,2023-03-17 8:15:55,0,71.174.81.214,100,751,1,2023-03-16T10:27:296,R_3J4QW1dwEnvALqX,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,5,19,107,2657,11,2,3,5,,,,,,,,,,4,4,3,5,1,3,2,4,5,5,5,5,4,5,4,3,3,4,5,3,5,2,,,,,,,,,,,,,,,,,,,,,,,1,2,4,4,2,3,1,2,2,2,3,4,5,3,4,5,4,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,Math teacher,,,
2023-03-17 7:57:23,2023-03-17 8:16:19,0,71.174.81.214,100,1135,1,2023-03-16T10:27:297,R_2thgdPM0OCxnsfh,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,4,6,107,2622,11,4,5,4,,,,,,,,,,3,4,2,4,2,3,2,3,4,3,2,2,2,3,3,2,4,4,3,4,5,2,,,,,,,,,,,,,,,,,,,,,,,5,5,2,5,2,2,4,2,3,2,3,3,2,3,2,4,4,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,Science teacher,,
2023-03-17 8:02:13,2023-03-17 8:16:22,0,71.174.81.214,100,849,1,2023-03-16T10:27:298,R_29cEbnn36iQzif6,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,4,24,106,3331,12,3,3,1,,,,,,,,,,3,4,5,2,2,2,2,1,3,2,3,4,3,4,4,4,3,3,3,3,2,1,,,,,,,,,,,,5,5,4,4,3,2,3,3,2,2,2,,,,,,,,,,,,4,2,4,3,4,3,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,Math teacher,,,
2023-03-17 8:03:03,2023-03-17 8:16:25,0,71.174.81.214,100,801,1,2023-03-16T10:27:299,R_30qVGnSkSWdl7MU,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,10,25,106,400317,12,,,,,,,,,,,,,4,4,5,3,4,4,3,,,,,3,4,3,4,,,,,,,,,,,,,,4,4,4,4,5,5,5,4,4,5,5,4,5,5,4,4,4,5,4,5,4,4,2,5,5,4,4,,,,,,,,,,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,,,English teacher
2023-03-17 8:03:17,2023-03-17 8:16:36,0,71.174.81.214,100,798,1,2023-03-16T10:27:300,R_2ePaSE0M10rb7N4,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,9,27,108,2779,10,3,3,4,,,,,,,,,,1,2,3,3,1,1,1,5,2,3,2,2,2,2,2,2,1,2,2,1,3,2,,,,,,,1,3,4,3,3,,,,,,,,,,,,,,,,,,,,,,,3,2,1,3,3,3,4,2,5,2,3,4,1,3,3,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,Science teacher,,
2023-03-17 8:02:01,2023-03-17 8:16:51,0,71.174.81.214,100,889,1,2023-03-16T10:27:301,R_1eCoSVgPhn6F9mK,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,8,3,106,2672,11,,,,,,,,,,,,,,,,,,,,3,3,2,3,,,,,,,,,2,3,2,,,,,,,5,4,3,4,1,5,5,5,5,2,3,4,4,2,3,3,1,2,4,4,3,4,3,2,1,3,3,,,,,,5,5,4,5,4,4,4,5,4,4,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,,,English teacher
2023-03-17 8:01:43,2023-03-17 8:17:05,0,71.174.81.214,100,921,1,2023-03-16T10:27:302,R_DkkOuodPslP5NAt,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,9,10,105,2407,12,,,,,,,,,,,,,4,4,4,3,3,3,3,,,,,1,2,1,2,,,,,,,,,,,,,,4,5,4,4,4,5,5,4,5,4,3,4,3,3,4,4,4,4,3,4,5,4,4,2,2,3,4,,,,,,,,,,4,4,3,3,3,3,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,Science teacher,,
2023-03-17 8:02:34,2023-03-17 8:17:34,0,71.174.81.214,100,900,1,2023-03-16T10:27:303,R_1HbjSUl02IfK1Y6,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,8,18,108,2864,10,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,,,,,,,3,4,3,4,2,5,4,5,5,4,4,4,4,4,3,3,4,4,3,3,2,4,1,3,4,3,4,3,3,3,3,3,,,,,4,5,4,3,4,3,,,,,,,,,,,,,,,,,,,,,1,,4,,EN,,,Social Studies teacher,
2023-03-17 8:02:18,2023-03-17 8:17:51,0,71.174.81.214,100,932,1,2023-03-16T10:27:304,R_XXiSOSBsTbXPROp,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,4,28,108,400149,10,4,4,4,,,,,,,,,,3,4,5,5,4,4,5,4,3,5,3,4,5,5,5,5,3,4,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,,3,3,5,4,4,5,2,5,4,4,4,4,4,5,3,5,5,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,EN,,Science teacher,,
2023-03-17 8:01:50,2023-03-17 8:17:51,0,71.174.81.214,100,961,1,2023-03-16T10:27:305,R_1BXbjRzoLKfYAwK,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,11,30,108,264389,9,4,3,4,,,,,,,,,,4,4,3,3,3,4,4,4,5,2,5,4,4,4,4,4,4,5,3,4,3,5,,,,,,,4,4,4,5,2,,,,,,,,,,,,,,,,,,,,,,,4,1,4,4,4,5,4,4,5,4,5,5,5,5,4,,,,,,,,,,,,,,,,,,,,,1,,4,,EN,,Science teacher,,
2023-03-17 8:00:55,2023-03-17 8:17:59,0,71.174.81.214,100,1024,1,2023-03-16T10:27:306,R_1IoqJLaAcZw9Lo3,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,9,29,108,3068,9,,,,,,,,,,,,,4,4,2,4,3,3,3,,,,,4,4,4,4,,,,,,,,,,,,,,3,4,4,3,3,3,4,4,4,4,3,3,3,2,1,1,3,3,4,4,4,5,4,2,3,3,4,,,,,,,,,,3,2,2,1,1,2,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,Science teacher,,
2023-03-17 8:01:29,2023-03-17 8:18:07,0,71.174.81.214,100,997,1,2023-03-16T10:27:307,R_pEoDKkpwrM4Chih,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,2,7,109,3085,9,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,4,,,,,,,,,,4,4,3,4,2,3,5,2,5,5,4,3,4,2,2,3,4,3,4,4,3,3,4,4,3,3,4,3,3,3,2,4,,,,,3,3,4,4,3,3,,,,,,,,,,,,,,,,,,,,,2,,4,,EN,,Science teacher,,
2023-03-17 8:05:19,2023-03-17 8:18:18,0,71.174.81.214,100,779,1,2023-03-16T10:27:308,R_O39F9uwXXng31df,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,1,24,106,234587,12,4,3,4,,,,,,,,,,4,3,3,4,1,2,4,3,4,3,2,2,4,5,3,4,5,2,3,4,4,4,,,,,,,,,,,,2,3,4,4,3,2,4,4,1,1,1,,,,,,,,,,,,2,1,1,1,3,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,EN,,,Social Studies teacher,
2023-03-17 8:02:07,2023-03-17 8:18:28,0,71.174.81.214,100,980,1,2023-03-16T10:27:309,R_1pAnULUnbt5y5JE,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,1,14,109,2753,9,,,,,,,,,,,,,3,4,4,5,2,3,2,,,,,2,2,4,3,,,,,,,,,,,,,,4,4,3,3,4,2,5,5,2,3,3,3,3,4,4,5,4,3,3,3,3,3,5,4,3,2,4,,,,,,,,,,4,2,3,3,4,4,,,,,,,,,,,,,,,,,,,,,2,,1,,EN,,Science teacher,,
2023-03-17 8:08:35,2023-03-17 8:18:34,0,71.174.81.214,100,598,1,2023-03-16T10:27:310,R_z8dXSA4GXvo5X9L,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,6,2,109,3057,9,3,3,4,,,,,,,,,,5,3,1,3,2,3,2,4,3,3,4,3,4,4,4,4,4,3,4,2,2,3,,,,,,,,,,,,,,,,,,,,,,,3,3,4,4,3,4,3,1,2,3,2,4,4,4,4,5,4,4,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,Math teacher,,,
2023-03-17 8:03:11,2023-03-17 8:18:53,0,71.174.81.214,100,941,1,2023-03-16T10:27:311,R_1ihauUlsqhYqRpX,,,,,42.4337,-71.4568,anonymous,ES,2,,1740505,7,28,107,,9,3,3,5,,,,,,,,,,3,3,4,4,3,3,3,2,3,3,2,2,4,3,3,4,3,3,3,3,3,3,,,,,,,,,,,,3,5,4,5,2,3,4,2,4,3,3,,,,,,,,,,,,4,3,3,3,3,4,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,,ES,,,,maestro de Inglés
2023-03-17 8:08:45,2023-03-17 8:19:04,0,71.174.81.214,100,618,1,2023-03-16T10:27:312,R_1hGpxvYEnV3S90o,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,7,25,109,400308,9,,,,,,,,,,,,,,,,,,,,2,3,2,3,,,,,,,,,2,2,2,,,,,,,3,3,2,4,1,5,4,4,4,3,2,2,2,3,2,3,2,2,2,3,2,3,4,4,1,2,3,,,,,,3,4,4,2,2,3,2,2,1,2,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,Science teacher,,
2023-03-17 8:07:19,2023-03-17 8:22:19,0,71.174.81.214,100,900,1,2023-03-16T10:27:313,R_2Y6e2x1daf7OpHH,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,6,22,107,2671,11,1,3,5,,,,,,,,,,3,3,5,3,2,3,2,3,5,4,5,5,5,5,4,4,3,5,4,4,5,5,,,,,,,2,3,1,3,3,,,,,,,,,,,,,,,,,,,,,,,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,2,,4,,EN,,,Social Studies teacher,
2023-03-17 7:57:48,2023-03-17 8:22:53,0,71.174.81.214,100,1504,1,2023-03-16T10:27:314,R_2Tz8L7UZRNPWrD3,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,5,25,108,2808,10,4,4,5,,,,,,,,,,3,3,4,4,3,3,4,3,4,4,3,4,5,2,4,4,3,4,4,4,4,3,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,2,3,2,4,4,4,3,5,3,4,4,3,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,EN,Math teacher,,,
2023-03-17 7:57:12,2023-03-17 8:23:10,0,71.174.81.214,100,1558,1,2023-03-16T10:27:315,R_2hofmNSrOAr5y3T,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,3,25,108,,10,2,3,4,,,,,,,,,,4,3,4,3,1,2,1,4,3,2,4,3,4,4,4,3,3,4,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,1,3,1,2,2,2,2,1,1,1,1,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,5",,EN,Math teacher,,,
2023-03-17 8:11:56,2023-03-17 8:23:46,0,71.174.81.214,100,710,1,2023-03-16T10:27:316,R_AgMyXuv6LxGjWRr,,,,,42.4337,-71.4568,anonymous,PT-BR,2,,1740505,6,18,106,400336,9,,,,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,5,3,5,,,,,,,3,2,2,2,4,5,5,2,5,5,5,3,4,1,1,1,5,3,4,3,3,4,3,4,2,2,2,,,,,,5,5,5,5,4,5,4,4,4,4,,,,,,,,,,,,,,,,,,,,,1,,8,,PT-BR,,,Professor de Estudos Sociais,
2023-03-17 8:14:16,2023-03-17 8:28:47,0,71.174.81.214,100,870,1,2023-03-16T10:27:317,R_3GB4beDJ35Ddoy8,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,1,13,107,400055,10,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,5,,,,,,,,,,4,3,2,4,3,5,4,5,5,3,3,3,2,4,3,3,3,2,3,3,4,3,1,4,2,3,3,2,1,4,1,2,,,,,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,3,Im a Bottle of Aunt Jemima's Syrup,5,,EN,,,Social Studies teacher,
2023-03-17 8:04:00,2023-03-17 8:29:25,0,71.174.81.214,100,1524,1,2023-03-16T10:27:318,R_cZ0RKksD4sy97ax,,,,,42.4337,-71.4568,anonymous,ES,2,,1740505,7,9,104,400386,11,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,3,3,3,,,,,,,4,4,3,5,4,1,5,4,2,5,4,3,5,3,2,4,2,1,5,4,4,5,1,3,4,4,2,,,,,,4,4,2,3,3,4,4,3,3,4,,,,,,,,,,,,,,,,,,,,,2,,4,,ES,,,maestro de estudios sociales,
2023-03-17 8:02:11,2023-03-17 8:29:53,0,71.174.81.214,100,1661,1,2023-03-16T10:27:319,R_D1386nBoDwYC98t,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,10,19,107,254129,10,,,,,,,,,,,,,,,,,,,,3,3,2,3,,,,,,,,,2,3,3,,,,,,,3,4,3,3,3,5,5,5,5,4,4,2,3,2,3,2,2,5,2,4,3,3,1,3,3,3,4,,,,,,4,4,4,4,4,4,4,4,2,4,,,,,,,,,,,,,,,,,,,,,1,,4,,EN,,,Social Studies teacher,
2023-03-17 8:05:05,2023-03-17 8:30:06,0,71.174.81.214,100,1500,1,2023-03-16T10:27:320,R_qUbDUlcEY8C1rvX,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,10,4,107,2858,10,2,2,2,,,,,,,,,,3,3,3,2,1,2,2,4,4,2,4,3,3,3,3,5,3,3,5,4,3,3,,,,,,,2,3,1,1,2,,,,,,,,,,,,,,,,,,,,,,,3,2,4,4,4,4,4,3,3,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,2,,5,,EN,,,,English teacher
2023-03-17 8:28:07,2023-03-17 8:37:38,0,71.174.81.214,100,570,1,2023-03-16T10:27:321,R_0rKF5NrlBlr3Bdf,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,3,13,108,2839,10,3,3,2,,,,,,,,,,3,3,2,3,1,1,1,3,3,1,3,3,2,2,4,3,2,4,3,3,4,3,,,,,,,,,,,,,,,,,,,,,,,4,4,2,2,1,2,1,1,1,1,2,4,2,2,2,3,4,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Genderfluid,"1,5",,EN,Math teacher,,,
2023-03-17 8:35:16,2023-03-17 8:40:05,0,71.174.81.214,100,288,1,2023-03-16T10:27:322,R_1gtq7hCzP9wJUCc,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,5,25,107,4016,11,2,2,3,,,,,,,,,,3,2,2,4,1,4,1,3,4,4,4,3,4,4,4,4,4,3,5,5,4,5,,,,,,,,,,,,,,,,,,,,,,,4,4,3,4,3,4,4,2,2,2,3,2,3,3,2,3,4,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,,,English teacher
2023-03-17 8:02:40,2023-03-17 8:49:00,0,71.174.81.214,100,2779,1,2023-03-16T10:27:323,R_2V2N4XkFQdAEu2K,,,,,42.4337,-71.4568,anonymous,EN,2,,1740505,6,9,107,2659,11,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,3,,,,,,,,,,1,1,1,1,2,2,2,1,2,3,2,3,4,1,1,1,3,3,5,5,3,2,1,1,1,1,2,2,1,3,2,2,,,,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,1,,5,,EN,,,Social Studies teacher,
